Year,ID,Player,POS,HT,WT,High School,City,State,Rating,National_Rank,Position_Rank,State_Rank,Team
2016,27217,Miles Sanders, RB ,5-11,199,Woodland Hills,Pittsburgh,PA,0.9865,21,1,1,penn state
2016,32405,Kristian Fulton, CB ,6-0,177,Archbishop Rummel,Metairie,LA,0.9861,22,3,1,lsu
2016,27365,Rashard Lawrence, DT ,6-3,305,Neville,Monroe,LA,0.9847,23,5,2,lsu
2016,51688,Caleb Kelly, OLB ,6-3.25,215,Clovis West,Fresno,CA,0.9847,24,3,5,oklahoma
2016,34957,Benito Jones, DT ,6-2,285,Wayne County,Waynesboro,MS,0.9843,25,6,2,ole miss
2016,35814,Tommy Kraemer, OT ,6-5.5,309,Elder,Cincinnati,OH,0.9835,26,3,1,notre dame
2016,80721,Antonneous Clayton, WDE ,6-3,218,Dooly County,Vienna,GA,0.9823,27,2,4,florida
2016,33514,Michal Menet, OG ,6-5,283,Exeter Township,Reading,PA,0.9818,28,1,2,penn state
2016,35481,Tavien Feaster, APB ,5-11,196,Spartanburg,Spartanburg,SC,0.9816,29,1,1,clemson
2016,49713,Tyler Vaughns, WR ,6-1.5,177,Bishop Amat,La Puente,CA,0.9816,30,2,6,usc
2016,76786,Landon Dickerson, OT ,6-5,300,South Caldwell,Hudson,NC,0.9814,31,4,2,florida state
2016,29926,Marlon Davidson, SDE ,6-4,260,Greenville,Montgomery,AL,0.9813,32,4,3,auburn
2016,43496,Jonathon Cooper, WDE ,6-2.25,234,Gahanna Lincoln,Columbus,OH,0.9811,33,3,2,ohio state
2016,43042,Tyrie Cleveland, WR ,6-2.5,189,Westfield,Houston,TX,0.9810,34,3,3,florida
2016,69969,B.J. Emmons, RB ,5-10,232,Freedom,Morganton,NC,0.9805,35,2,3,alabama
2016,37735,A.J. Brown, WR ,6-1,220,Starkville,Starkville,MS,0.9803,36,4,3,ole miss
2016,38723,Devin Duvernay, WR ,5-11,195,Sachse,Sachse,TX,0.9803,37,5,4,texas
2016,23127,Kaden Smith, TE ,6-5.5,235,Marcus,Flower Mound,TX,0.9801,38,2,5,stanford
2016,36046,Ben Bredeson, OT ,6-5,307,Arrowhead,Hartland,WI,0.9799,39,5,1,michigan
2016,36759,Brandon Jones, S ,5-11.5,193,Nacogdoches,Nacogdoches,TX,0.9794,40,1,6,texas
2016,22489,Shane Simmons, WDE ,6-4,221,DeMatha Catholic,Hyattsville,MD,0.9784,41,4,1,penn state
2016,25770,Chauncey Gardner-Johnson, CB ,6-0,194,Cocoa,Cocoa,FL,0.9774,42,4,4,florida
2016,61659,Baveon Johnson, OC ,6-3,310,Lake Gibson,Lakeland,FL,0.9774,43,1,5,florida state
2016,36189,Demario McCall, APB ,5-9.5,171,North Ridgeville,North Ridgeville,OH,0.9767,44,2,3,ohio state
2016,24834,Nate Craig-Myers, WR ,6-2,205,Tampa Catholic,Tampa,FL,0.9767,45,6,6,auburn
2016,61728,Brian Burns, WDE ,6-4.5,209,American Heritage,Fort Lauderdale,FL,0.9761,46,5,7,florida state
2016,33989,KJ Costello, PRO ,6-4,213,Santa Margarita Catholic,Rancho Santa Margarita,CA,0.9749,47,3,7,stanford
2016,60921,Saivion Smith, CB ,6-1,175,IMG Academy,Bradenton,FL,0.9749,48,5,8,lsu
2016,37025,Malik Henry, PRO ,6-3,185,Long Beach Poly,Long Beach,CA,0.9747,49,4,8,florida state
2016,29639,Patrick Hudson, OG ,6-5.5,325,Silsbee,Silsbee,TX,0.9744,50,2,7,texas
2016,27031,Antwuan Jackson Jr., DT ,6-2.25,305,Cedar Grove,Ellenwood,GA,0.9739,51,7,5,auburn
2016,23450,Deontay Anderson, S ,6-1,192,Manvel,Manvel,TX,0.9739,52,2,8,ole miss
2016,62106,N'Keal Harry, WR ,6-4,210,Chandler,Chandler,AZ,0.9736,53,7,1,arizona state
2016,26082,Feleipe Franks, PRO ,6-5.5,210,Wakulla,Crawfordville,FL,0.9732,54,5,9,florida
2016,36794,Eric Monroe, S ,6-0,180,North Shore,Houston,TX,0.9729,55,3,9,lsu
2016,35179,Justin Madubuike, SDE ,6-2.5,250,McKinney North,McKinney,TX,0.9726,56,5,10,texas am
2016,43498,Nigel Warrior, S ,6-0,186,Peachtree Ridge,Duluth,GA,0.9716,57,4,6,tennessee
2016,37172,Tre Lamar, ILB ,6-4,240,Roswell,Roswell,GA,0.9713,58,2,7,clemson
2016,77031,Michael Pittman Jr., WR ,6-4,209,Oaks Christian,Thousand Oaks,CA,0.9688,59,8,9,usc
2016,77361,Curtis Robinson, OLB ,6-2.75,210,Mater Dei,Santa Ana,CA,0.9685,60,4,10,stanford
2016,32002,Brandon Peters, PRO ,6-4.5,209,Avon,Avon,IN,0.9684,61,6,1,michigan
2016,47648,Jeffrey McCulloch, OLB ,6-2.5,230,Aldine Davis,Houston,TX,0.9682,62,5,11,texas
2016,60781,Trayvon Mullen, CB ,6-1,168,Coconut Creek,Pompano Beach,FL,0.9679,63,6,10,clemson
2016,46020,Michael Divinity, OLB ,6-2,218,John Ehret,Marrero,LA,0.9675,64,6,3,lsu
2016,59850,David Long, CB ,6-0,175,Loyola,Los Angeles,CA,0.9675,65,7,11,michigan
2016,70347,Nigel Knott, CB ,5-11,175,Germantown,Madison,MS,0.9675,66,8,4,alabama
2016,36515,Terrell Lewis, WDE ,6-5,250,St. John's,Washington,DC,0.9671,67,6,1,alabama
2016,28061,Ed Alexander, DT ,6-2,310,St. Thomas Aquinas,Hammond,LA,0.9665,68,8,4,lsu
2016,43627,Shavar Manuel, DT ,6-4,290,IMG Academy,Bradenton,FL,0.9663,69,9,11,florida state
2016,35453,Julian Rochester, DT ,6-5,321,McEachern,Powder Springs,GA,0.9651,70,10,8,georgia
2016,28062,Shyheim Carter, CB ,6-0,190,Kentwood,Kentwood,LA,0.9650,71,9,5,alabama
2016,33564,Austin Mack, WR ,6-2,205,Bishop Luers,Fort Wayne,IN,0.9649,72,9,2,ohio state
2016,47655,Erick Fowler, OLB ,6-1,226,Manor,Manor,TX,0.9649,73,7,12,texas
2016,27508,Terrance Davis, OG ,6-4,305,DeMatha Catholic,Hyattsville,MD,0.9642,74,3,2,maryland
2016,34563,Kyle Davis, WR ,6-1.5,218,Archer,Lawrenceville,GA,0.9641,75,10,9,auburn
2016,45512,Devin Asiasi, TE ,6-3,270,De La Salle,Concord,CA,0.9633,77,3,12,michigan
2016,34312,Landon Young, OT ,6-7,270,Lafayette,Lexington,KY,0.9631,78,6,1,kentucky
2016,23846,Jarrett Guarantano, DUAL ,6-4,201,Bergen Catholic,Oradell,NJ,0.9628,79,1,2,tennessee
2016,33922,Liam Eichenberg, OT ,6-6,290,St. Ignatius,Cleveland,OH,0.9614,80,7,4,notre dame
2016,21501,Shaq Smith, ILB ,6-3,239,IMG Academy,Bradenton,FL,0.9613,81,3,12,clemson
2016,77127,Lamar Jackson, S ,6-3,205,Franklin,Elk Grove,CA,0.9594,82,5,13,nebraska
2016,69967,Raekwon Davis, DT ,6-6.5,327,Meridian,Meridian,MS,0.9587,83,12,5,alabama
2016,23288,Sam Bruce, WR ,5-8,180,St. Thomas Aquinas,Fort Lauderdale,FL,0.9584,84,11,13,miami
2016,35488,E.J. Price, OT ,6-6,311,Archer,Lawrenceville,GA,0.9575,85,8,10,usc
2016,33958,Janarius Robinson, WDE ,6-4.75,236,Bay,Panama City,FL,0.9571,86,7,14,florida state
2016,30957,Michael Onwenu, OG ,6-3,360,Cass Technical,Detroit,MI,0.9571,87,4,1,michigan
2016,94064,Darvis Holmes, OT ,6-6,325,Long County,Lincolnton,GA,0.9566,88,9,11,missouri
2016,57328,Carter Coughlin, OLB ,6-4,223,Eden Prairie,Eden Prairie,MN,0.9566,89,8,1,minnesota
2016,26703,Ben Cleveland, OT ,6-6,319,Stephens County,Toccoa,GA,0.9565,90,10,12,georgia
2016,54144,Dwayne Haskins, PRO ,6-3,198,The Bullis School,Potomac,MD,0.9561,91,7,3,ohio state
2016,37374,Dontavious Jackson, ILB ,6-2,239,Alief Elsik,Houston,TX,0.9561,92,4,13,florida state
2016,24279,Tyler Byrd, CB ,5-11.5,194,Naples,Naples,FL,0.9558,93,10,15,tennessee
2016,36549,Josh King, SDE ,6-6.5,245,Hinsdale South,Darien,IL,0.9556,94,6,1,michigan state
2016,58712,Byron Murphy, CB ,5-10.75,164,Saguaro,Scottsdale,AZ,0.9549,95,11,2,washington
2016,36873,Kendell Jones, DT ,6-5,375,Shoemaker,Killeen,TX,0.9548,96,13,14,alabama
2016,37223,Binjimen Victor, WR ,6-4,180,Coconut Creek,Fort Lauderdale,FL,0.9546,97,12,16,ohio state
2016,31564,Keandre Jones, OLB ,6-3,210,Good Counsel,Olney,MD,0.9544,98,9,4,ohio state
2016,76248,Jamel Cook, ATH ,6-4,190,Miami Central,Miami,FL,0.9538,99,2,17,usc
2016,77402,Xavier Kelly, WDE ,6-4.5,240,East,Wichita,KS,0.9536,100,8,1,clemson
2016,33409,Devwah Whaley, RB ,6-0,209,Beaumont Central,Beaumont,TX,0.9535,101,3,15,arkansas
2016,69293,Theo Howard, WR ,6-1,175,Westlake,Thousand Oaks,CA,0.9533,102,13,14,ucla
2016,59322,Auston Robertson, WDE ,6-5,260,Wayne,Fort Wayne,IN,0.9521,103,9,3,michigan state
2016,32690,Tren'Davian Dickson, WR ,5-11,163,Navasota,Navasota,TX,0.9521,104,14,16,houston
2016,36475,Kellen Diesch, OT ,6-7,270,Byron Nelson,Trophy Club,TX,0.9519,105,11,17,texas am
2016,37269,Marquez Callaway, ATH ,6-2,185,Warner Robins,Warner Robins,GA,0.9515,106,3,13,tennessee
2016,37417,Kareem Walker, RB ,6-1,210,De Paul Catholic,Wayne,NJ,0.9505,107,4,3,michigan
2016,35389,Donnie Corley, WR ,6-2.5,185,Martin Luther King,Wyandotte,MI,0.9504,108,15,2,michigan state
2016,32837,Boss Tagaloa, DT ,6-3,295,De La Salle,Concord,CA,0.9486,109,14,15,ucla
2016,18429,D.K. Metcalf, WR ,6-3.75,205,Oxford,Oxford,MS,0.9485,110,16,6,ole miss
2016,29336,Shaquille Quarterman, ILB ,6-0.25,233,Oakleaf,Orange Park,FL,0.9481,111,5,18,miami
2016,80480,Tramonda Moore, OT ,6-6,330,John Marshall,Oklahoma City,OK,0.9480,112,12,1,oklahoma state
2016,23285,Keith Gavin, WR ,6-3,219,Wakulla,Crawfordville,FL,0.9470,113,17,19,florida state
2016,43000,Javon McKinley, WR ,6-1.75,194,Centennial,Corona,CA,0.9464,114,18,16,notre dame
2016,27507,Trevon Diggs, ATH ,6-0,183,The Avalon School,Rockville,MD,0.9462,115,4,5,alabama
2016,32104,Chauncey Manac, WDE ,6-3,250,Clinch County,Homerville,GA,0.9458,116,10,14,georgia
2016,76869,Jean Delance, OT ,6-5,291,North Mesquite,Mesquite,TX,0.9457,117,13,18,texas
2016,36764,Kekoa Crawford, WR ,6-1,186,Santa Margarita Catholic,Rancho Santa Margarita,CA,0.9455,118,19,17,michigan
2016,65210,Jordan Elliott, DT ,6-3.5,306,Westside,Houston,TX,0.9453,119,15,19,texas
2016,37383,John Raridon, OG ,6-2,258,Valley,West Des Moines,IA,0.9452,120,5,1,nebraska
2016,36698,Jake Hausmann, TE ,6-4.5,230,Archbishop Moeller,Cincinnati,OH,0.9439,121,4,5,ohio state
2016,57101,Michail Carter, DT ,6-4,302,Jackson,Jackson,GA,0.9439,122,16,15,georgia
2016,24953,Sewo Olonilua, ATH ,6-2.5,217,Kingwood,Humble,TX,0.9431,123,5,20,tcu
2016,31497,Eli Stove, WR ,6-1,178,Niceville,Niceville,FL,0.9431,124,20,20,auburn
2016,40620,Breland Brandt, WDE ,6-3.25,209,Windward School,Los Angeles,CA,0.9431,125,11,18,ucla
2016,33698,Stephen Sullivan, WR ,6-5,230,Donaldsonville,Donaldsonville,LA,0.9427,126,21,7,lsu
2016,38585,Freddie Swain, WR ,6-1,188,North Marion,Citra,FL,0.9423,127,22,21,florida
2016,78397,Quartney Davis, WR ,6-2.5,181,Langham Creek,Houston,TX,0.9422,128,23,21,texas am
2016,37743,Drake Davis, WR ,6-4,215,IMG Academy,Bradenton,FL,0.9419,129,24,22,lsu
2016,67795,Michael Jordan, OT ,6-5.75,305,Plymouth,Canton,MI,0.9411,130,14,3,ohio state
2016,43837,Isaiah Chambers, SDE ,6-3.5,258,Aldine MacArthur,Houston,TX,0.9411,131,7,22,tcu
2016,27161,Lavert Hill, CB ,5-10,172,Martin Luther King,Detroit,MI,0.9409,132,12,4,michigan
2016,25739,Daelin Hayes, OLB ,6-4,249,Skyline,Ann Arbor,MI,0.9409,133,10,5,notre dame
2016,22566,Jordan Fuller, ATH ,6-1.5,196,Old Tappan,Westwood,NJ,0.9403,134,6,4,ohio state
2016,33099,Devin White, RB ,6-0.5,258,North Webster,Springhill,LA,0.9393,135,5,8,lsu
2016,30102,Lokeni Toailoa, ILB ,6-1,212,Wilmer Amina Carter,Rialto,CA,0.9390,136,6,19,ucla
2016,78124,Cole Van Lanen, OT ,6-5,283,Bay Port,Green Bay,WI,0.9389,137,15,2,wisconsin
2016,31943,Charlie Woerner, WR ,6-5,230,Rabun County,Tiger,GA,0.9386,138,25,16,georgia
2016,34847,Brendan Ferns, ILB ,6-2,215,St. Clairsville,Saint Clairsville,OH,0.9375,139,7,6,west virginia
2016,52546,Donavaughn Campbell, OG ,6-4,347,Ponchatoula,Ponchatoula,LA,0.9374,140,6,9,lsu
2016,37345,Drake Jackson, OC ,6-1.25,290,Woodford County,Versailles,KY,0.9371,141,2,2,kentucky
2016,69295,Milo Eifler, OLB ,6-1.25,215,Bishop O'Dowd,Oakland,CA,0.9368,142,11,20,washington
2016,49714,Trevon Sidney, WR ,5-11,157,Bishop Amat,La Puente,CA,0.9360,143,26,21,usc
2016,77190,Krys Barnes, ILB ,6-2,220,Liberty,Bakersfield,CA,0.9350,144,8,22,ucla
2016,34557,Jared Mayden, CB ,6-1,190,Sachse,Sachse,TX,0.9344,145,13,23,alabama
2016,31468,Scott Bracey, ATH ,6-3,210,Benedictine,Richmond,VA,0.9343,146,7,2,duke
2016,37051,Ahmmon Richards, WR ,6-1.5,171,Wellington,West Palm Beach,FL,0.9342,147,27,23,miami
2016,75374,Aaron Hansford, OLB ,6-2,210,St. John's,Washington,DC,0.9341,148,12,2,texas am
2016,36675,Naseir Upshur, TE ,6-2,233,Imhotep Institute,Philadelphia,PA,0.9341,149,5,3,florida state
2016,75843,John Simpson, OG ,6-4,290,Fort Dorchester,North Charleston,SC,0.9332,150,7,2,clemson
2016,47223,Damar Hamlin, CB ,6-1,175,Central Catholic,Pittsburgh,PA,0.9327,151,14,4,pittsburgh
2016,77512,Jordan Parker, CB ,5-11,180,Pittsburg,Pittsburg,CA,0.9322,153,15,23,oklahoma
2016,37824,George Hill, ATH ,6-0,200,Hubbard,Hubbard,OH,0.9321,154,8,7,pittsburgh
2016,78507,Quinnen Williams, DT ,6-4,265,Wenonah Sch,Birmingham,AL,0.9321,155,17,4,alabama
2016,36593,Glen Logan, DT ,6-4,290,Destrehan,Destrehan,LA,0.9318,156,18,10,lsu
2016,60162,Damian Alloway, APB ,5-8.5,170,Summit,Fontana,CA,0.9316,157,3,24,ucla
2016,25522,Josh Imatorbhebhe, WR ,6-2,205,North Gwinnett,Suwanee,GA,0.9314,158,29,17,usc
2016,36471,Cornell Powell, WR ,6-2,200,J.H. Rose,Greenville,NC,0.9314,159,30,4,clemson
2016,69311,Brandon Bowen, WDE ,6-5,227,Byron Nelson,Trophy Club,TX,0.9311,160,12,24,tcu
2016,37250,Ahmir Mitchell, ATH ,6-3,206,Cedar Creek,Egg Harbor City,NJ,0.9301,161,9,5,rutgers
2016,33919,Elijah Holyfield, RB ,5-10,204,Woodward Academy,Atlanta,GA,0.9297,162,6,18,georgia
2016,78692,Carlos Becker, CB ,6-2,185,Osceola,Kissimmee,FL,0.9295,163,16,25,florida state
2016,55081,Tyler Gerald, OG ,6-5,300,IMG Academy,Portsmouth,OH,0.9294,164,8,26,ohio state
2016,38118,Joshua Hammond, WR ,6-0.5,180,Hallandale,Hallandale,FL,0.9294,165,31,27,florida
2016,34948,Octavious Cooley, TE ,6-3,220,Laurel,Laurel,MS,0.9289,166,6,7,ole miss
2016,36526,Jauan Williams, OT ,6-7,303,Archbishop Carroll,Washington,DC,0.9288,167,16,3,florida state
2016,73748,Amani Bledsoe, SDE ,6-5,263,Lawrence,Lawrence,KS,0.9287,168,8,2,oklahoma
2016,23913,Antonio Williams, RB ,5-11,210,North Stanly,New London,NC,0.9286,169,7,5,ohio state
2016,69283,Simi Fehoko, WR ,6-3.5,182,Brighton,Salt Lake City,UT,0.9285,170,32,1,stanford
2016,30668,Jaquan Yulee, ILB ,6-0,252,Indian River,Chesapeake,VA,0.9285,171,9,3,marshall
2016,81793,Chase Claypool, WR ,6-5,205,Abbotsford,Abbotsford,BC,0.9284,172,33,1,notre dame
2016,22619,Dillon Mitchell, WR ,6-0.5,191,White Station,Memphis,TN,0.9280,173,34,1,oregon
2016,44675,Karamo Dioubate, DT ,6-3,279,Prep Charter,Philadelphia,PA,0.9278,174,19,5,temple
2016,26716,Brandon McIlwain, DUAL ,6-0,200,Council Rock North,Newtown,PA,0.9273,175,2,6,south carolina
2016,48879,Jack Allison, PRO ,6-5,200,Palmetto,Palmetto,FL,0.9264,176,8,28,miami
2016,79391,Deonte Brown, OG ,6-3,350,Austin,Decatur,AL,0.9258,177,9,5,alabama
2016,58441,Tre Nixon, WR ,6-1,170,Viera,Melbourne,FL,0.9256,178,35,29,ole miss
2016,36958,Justin Layne, WR ,6-3,180,Benedictine,Cleveland,OH,0.9252,179,36,8,michigan state
2016,25876,Ellison Jordan, DT ,6-0,270,Gilman,Baltimore,MD,0.9251,180,20,6,penn state
2016,32272,Brandon Burton, S ,6-2,195,Junipero Serra,Gardena,CA,0.9250,181,6,25,ucla
2016,51368,Shane Buechele, DUAL ,6-2,185,Lamar,Arlington,TX,0.9250,182,3,25,texas
2016,23486,Willie Allen, OT ,6-7.5,300,John Curtis,New Orleans,LA,0.9248,183,17,11,lsu
2016,33503,Garrett Rand, DT ,6-1.5,261,Hamilton,Chandler,AZ,0.9244,184,21,3,wisconsin
2016,58951,Dee Anderson, WR ,6-5,205,DeSoto,DeSoto,TX,0.9242,185,37,26,lsu
2016,31899,Chris Daniels, DT ,6-3.5,299,Trinity,Euless,TX,0.9242,186,22,27,texas
2016,65619,Chris Owens, OG ,6-2.5,312,Lamar,Arlington,TX,0.9241,187,10,28,alabama
2016,57909,Marquill Osborne, CB ,5-11,180,William Amos Hough,Cornelius,NC,0.9241,188,17,6,tennessee
2016,70714,Michael Eletise, OG ,6-4,313,Kaiser,Honolulu,HI,0.9240,189,11,1,arizona
2016,33057,Austin Kendall, PRO ,6-2,210,Cuthbertson High School,Waxhaw,NC,0.9239,190,9,7,oklahoma
2016,58247,Luke Farrell, TE ,6-6,244,Perry,Perry,OH,0.9233,191,7,9,ohio state
2016,37059,Jalen Hurts, DUAL ,6-2,208,Channelview,Channelview,TX,0.9231,192,4,29,alabama
2016,47207,Clark Yarbrough, OT ,6-5.5,270,Woodberry Forest,Woodberry Forest,VA,0.9231,193,18,4,stanford
2016,61733,Josh Ball, OT ,6-7,297,Stafford,Fredericksburg,VA,0.9231,194,19,5,florida state
2016,35398,Klyde Chriss, WR ,6-0,170,Warren Easton,New Orleans,LA,0.9228,195,38,12,texas am
2016,52220,Khalid Kareem, SDE ,6-4,260,Harrison,Farmington,MI,0.9228,196,9,6,notre dame
2016,77842,Diondre Overton, WR ,6-5,200,Page,Greensboro,NC,0.9227,197,39,8,clemson
2016,33744,Tristen Wallace, ATH ,6-3,228,DeSoto,DeSoto,TX,0.9226,198,10,30,oregon
2016,66765,Darian Owens, WR ,6-0,190,Clovis West,Fresno,CA,0.9225,199,40,26,NULL
2016,43002,Collin Johnson, WR ,6-6,200,Valley Christian,San Jose,CA,0.9225,200,41,27,texas
2016,77874,Scott Lashley, OT ,6-6,300,West Point,West Point,MS,0.9223,201,20,8,alabama
2016,37489,Mark Jackson Jr., WDE ,6-2.5,221,Steele,Cibolo,TX,0.9222,202,13,31,oklahoma
2016,37740,Andre Anthony, WDE ,6-3,214,Edna Karr,New Orleans,LA,0.9216,203,14,13,lsu
2016,33473,Jawon Pass, DUAL ,6-4,209,Carver,Columbus,GA,0.9209,204,5,19,louisville
2016,79514,Ray Thornton, WDE ,6-3.5,225,Shoemaker,Killeen,TX,0.9206,205,15,32,lsu
2016,32566,Melquise Stovall, APB ,5-7.75,182,Paraclete,Lancaster,CA,0.9198,206,4,28,california
2016,44948,Joejuan Williams, CB ,6-2,195,Hendersonville,Hendersonville,TN,0.9196,207,18,2,vanderbilt
2016,36063,Prince Sammons, SDE ,6-8,280,Cincinnati Hills Christian Academy,Cincinnati,OH,0.9192,208,10,10,auburn
2016,60967,Patrick O'Brien, PRO ,6-4,225,San Juan Hills,San Juan Capistrano,CA,0.9189,209,10,29,nebraska
2016,35320,Keion Joyner, OLB ,6-3,200,Havelock,Havelock,NC,0.9188,210,13,9,florida state
2016,38150,Frank Martin II, OT ,6-4,287,Mater Dei,Santa Ana,CA,0.9185,211,21,30,usc
2016,37344,Jaylon Jones, CB ,5-11,182,Allen,Allen,TX,0.9179,212,19,33,ole miss
2016,69294,Andrew Fitzgerald, SDE ,6-5,250,Marcus,Flower Mound,TX,0.9178,213,11,34,texas
2016,45497,Khalil Tate, ATH ,6-2,203,Junipero Serra,Gardena,CA,0.9177,214,11,31,arizona
2016,35065,Joe Jackson, WDE ,6-5,245,Gulliver Prep,Miami,FL,0.9176,215,16,30,miami
2016,35859,Daniel Bituli, OLB ,6-4,230,Nashville Christian School,Nashville,TN,0.9173,216,14,3,tennessee
2016,27472,Bryan Edwards, WR ,6-3,208,Conway,Conway,SC,0.9169,217,42,3,south carolina
2016,25555,Woody Barrett, DUAL ,6-2,225,West Orange,Orlando,FL,0.9164,218,6,31,auburn
2016,37888,Greedy Williams, CB ,6-2,166,Calvary Baptist Academy,Shreveport,LA,0.9164,219,20,14,lsu
2016,50149,Bryce Youngquist, OLB ,6-1,215,Los Osos,Rancho Cucamonga,CA,0.9164,220,15,32,oklahoma
2016,75878,Amir Rasul, RB ,5-10,200,Coral Gables Senior,Miami,FL,0.9158,221,8,32,florida state
2016,30767,Landon Rice, TE ,6-5,250,Calhoun,Calhoun,GA,0.9158,222,8,20,auburn
2016,37438,T.J. Chase, WR ,6-2,167,Plant City,Plant City,FL,0.9158,223,43,33,clemson
2016,69303,Naquan Jones, DT ,6-4,283,Evanston Township,Evanston,IL,0.9151,224,23,2,michigan state
2016,79348,Vavae Malepeai, RB ,5-11.5,195,Mililani,Mililani,HI,0.9147,225,9,2,usc
2016,36056,Chase Lucas, ATH ,5-11,161,Chandler,Chandler,AZ,0.9143,226,12,4,arizona state
2016,55663,Jaleel Laguins, ILB ,6-2,209,Oconee County,Watkinsville,GA,0.9143,227,10,21,georgia
2016,34640,Shurod Thompson, S ,6-2,202,Liberty,Brentwood,CA,0.9136,228,7,33,marshall
2016,80883,Trishton Jackson, WR ,6-3,190,West Bloomfield,West Bloomfield,MI,0.9134,229,44,7,michigan state
2016,32515,Austin Capps, DT ,6-3.5,307,Star City,Star City,AR,0.9133,230,24,2,arkansas
2016,23476,Mykel Jones, WR ,6-0,180,Patterson,Patterson,LA,0.9131,231,45,15,oklahoma
2016,58106,Brandon Wellington, OLB ,6-0,215,Eastside Catholic,Bellevue,WA,0.9129,232,16,2,washington
2016,33524,Jamal Pettigrew, TE ,6-6,229,St. Augustine,New Orleans,LA,0.9124,233,9,16,lsu
2016,43493,Travon Fuller, CB ,6-1,170,Athens,Athens,TX,0.9123,234,21,35,texas am
2016,51912,Zerrick Cooper, DUAL ,6-4,206,Jonesboro,Jonesboro,GA,0.9120,235,7,22,clemson
2016,35185,JP Urquidez, OT ,6-5.5,300,Copperas Cove,Copperas Cove,TX,0.9116,236,22,36,texas
2016,63310,Austin Myers, OT ,6-5,295,Manvel,Manvel,TX,0.9114,237,23,37,tcu
2016,41096,Sean McGrew, APB ,5-8,175,St. John Bosco,Bellflower,CA,0.9113,238,5,34,washington
2016,79498,TJ Hammonds, ATH ,5-11.5,195,Joe T. Robinson,Little Rock,AR,0.9109,239,13,3,arkansas
2016,78164,Travis Homer, RB ,5-11,195,Oxbridge Academy,West Palm Beach,FL,0.9109,240,10,34,miami
2016,36187,Isaiah Gilchrist, CB ,5-11,180,Bellevue,Bellevue,WA,0.9104,241,22,3,washington
2016,27513,Cameron Chambers, WR ,6-1.5,204,Timber Creek,Sicklerville,NJ,0.9103,242,46,6,michigan state
2016,35974,Demetric Vance, S ,6-1.75,193,Cass Technical,Detroit,MI,0.9100,243,8,8,michigan state
2016,50985,Ross Blacklock, DT ,6-4,326,Elkins,Missouri City,TX,0.9094,244,25,38,tcu
2016,33902,Messiah deWeaver, PRO ,6-4,215,Wayne,Dayton,OH,0.9093,245,11,11,michigan state
2016,55074,Charles Wiley, WDE ,6-2.5,234,Stockbridge,Stockbridge,GA,0.9091,246,17,23,ole miss
2016,63313,D'Vaughn Pennamon, APB ,5-11,220,Manvel,Manvel,TX,0.9091,247,6,39,ole miss
2016,57395,Riley Ridley, WR ,6-1.5,198,Deerfield Beach,Deerfield Beach,FL,0.9089,248,47,35,georgia
