Year,ID,Player,POS,Team,Rating,Round,RD_pick,Draft_pick
2011,65459,Julius Thomas,TE,DEN,NULL,4,32,129
2011,5504,Jamie Harper,RB,TEN, 0.9784 ,4,33,130
2011,76085,Davon House,DB,GB,NULL,4,34,131
2011,//247sports.comNA,Kealoha Pilares,WR,CAR,NULL,5,1,132
2011,39547,Johnny White,RB,BUF, 0.8715 ,5,2,133
2011,54923,Robert Sands,DB,CIN, 0.8111 ,5,3,134
2011,41648,Ricky Stanzi,QB,KC, 0.8639 ,5,4,135
2011,53728,Anthony Sherman,RB,ARI, 0.8243 ,5,5,136
2011,76171,Buster Skrine,DB,CLE,NULL,5,6,137
2011,39142,Marcus Cannon,OT,NE, 0.8333 ,5,7,138
2011,53896,Brandon Burton,DB,MIN, 0.7667 ,5,8,139
2011,40144,Gabe Miller,LB,KC, 0.8656 ,5,9,140
2011,//247sports.comNA,D.J. Williams,TE,GB,NULL,5,10,141
2011,41635,Karl Klug,DT,TEN, 0.7222 ,5,11,142
2011,//247sports.comNA,Josh Thomas,DB,DAL,NULL,5,12,143
2011,40384,Shiloh Keo,DB,HOU, 0.7222 ,5,13,144
2011,24326,Jacquizz Rodgers,RB,ATL, 0.8794 ,5,14,145
2011,28267,Dejon Gomes,DB,WAS, 0.8444 ,5,15,146
2011,53853,Rod Isaac,DB,JAX, 0.7556 ,5,16,147
2011,8461,Denarius Moore,WR,LV, 0.8889 ,5,17,148
2011,29655,Dion Lewis,RB,PHI, 0.8733 ,5,18,149
2011,39398,Jason Pinkston,OT,CLE, 0.8826 ,5,19,150
2011,4787,Ahmad Black,DB,TB,NULL,5,20,151
2011,14567,T.J. Yates,QB,HOU, 0.8243 ,5,21,152
2011,52719,Jeremy Kerley,WR,NYJ, 0.8906 ,5,22,153
2011,25559,Richard Sherman,DB,SEA, 0.8417 ,5,23,154
2011,24786,Niles Paul,WR,WAS, 0.9230 ,5,24,155
2011,//247sports.comNA,Mark Legree,DB,SEA,NULL,5,25,156
2011,54525,Douglas Hogue,LB,DET, 0.8559 ,5,26,157
2011,10634,Jermale Hines,DB,LAR,NULL,5,27,158
2011,39078,Lee Smith,TE,NE, 0.8764 ,5,28,159
2011,40363,Nathan Enderle,QB,CHI, 0.7740 ,5,29,160
2011,//247sports.comNA,Julian Vandervele,OG,PHI,NULL,5,30,161
2011,54028,Chris Carter,LB,PIT, 0.8333 ,5,31,162
2011,75898,Daniel Kilgore,OG,SF,NULL,5,32,163
2011,4576,Chykie Brown,DB,BAL, 0.9271 ,5,33,164
2011,28162,Pernell McPhee,DE,BAL, 0.9222 ,5,34,165
2011,41669,Lawrence Wilson,LB,CAR, 0.7667 ,6,1,166
2011,//247sports.comNA,Ryan Whelan,WR,CIN,NULL,6,2,167
2011,38893,Demarcus Love,OG,MIN, 0.8260 ,6,3,168
2011,28165,Chris White,LB,BUF, 0.8889 ,6,4,169
2011,//247sports.comNA,Mistral Raymond,DB,MIN,NULL,6,5,170
2011,24743,Quan Sturdivant,LB,ARI, 0.8977 ,6,6,171
2011,76139,Brandon Fusco,OC,MIN,NULL,6,7,172
2011,5519,Byron Maxwell,DB,SEA, 0.9435 ,6,8,173
2011,53210,Charles Clay,TE,MIA, 0.8333 ,6,9,174
2011,55184,Byron Stingily,OT,TEN, 0.8222 ,6,10,175
2011,40424,Dwayne Harris,WR,DAL, 0.8448 ,6,11,176
2011,5426,Evan Royster,RB,WAS, 0.8576 ,6,12,177
2011,52471,Aldrick Robinson,WR,WAS, 0.7667 ,6,13,178
2011,41247,Caleb Schlauderaff,OG,GB, 0.7667 ,6,14,179
2011,24524,Tyrod Taylor,QB,BAL, 0.9914 ,6,15,180
2011,39216,Richard Gordon,TE,LV, 0.9222 ,6,16,181
2011,5708,Ronald Johnson,WR,SF, 0.9923 ,6,17,182
2011,56783,Jordan Todman,RB,LAC, 0.8306 ,6,18,183
2011,//247sports.comNA,David Carter,DT,ARI,NULL,6,19,184
2011,8256,Greg Jones,LB,NYG,NULL,6,20,185
2011,//247sports.comNA,D.J. Smith,LB,GB,NULL,6,21,186
2011,5671,Allen Bradford,RB,TB, 0.9925 ,6,22,187
2011,8289,Chris Rucker,DB,IND,NULL,6,23,188
2011,39725,Mike Mohamed,LB,DEN, 0.7667 ,6,24,189
2011,39173,Colin Jones,DB,SF, 0.8323 ,6,25,190
2011,76079,Jason Kelce,OC,PHI,NULL,6,26,191
2011,10952,Matt Bosher,K,ATL,NULL,6,27,192
2011,10684,Brian Rolle,LB,PHI,NULL,6,28,193
2011,//247sports.comNA,Markell Carter,LB,NE,NULL,6,29,194
2011,39206,James Thomas,LB,CHI, 0.8556 ,6,30,195
2011,39891,Keith Williams,OG,PIT, 0.8323 ,6,31,196
2011,//247sports.comNA,Ricky Elmore,DE,GB,NULL,6,32,197
2011,54335,Tyler Sash,DB,NYG, 0.8372 ,6,33,198
2011,//247sports.comNA,Jerrell Powe,DT,KC,NULL,6,34,199
2011,10636,Ross Homan,LB,MIN, 0.9136 ,6,35,200
2011,24975,Stephen Schilling,OG,LAC, 0.9793 ,6,36,201
2011,28293,Jacquian Williams,LB,NYG, 0.8667 ,6,37,202
2011,56130,Zach Williams,OC,CAR, 0.8222 ,6,38,203
2011,40869,Virgil Green,TE,DEN, 0.7000 ,7,1,204
2011,38762,Lazarius Levingston,DE,SEA, 0.8537 ,7,2,205
2011,86094,Justin Rogers,DB,BUF,NULL,7,3,206
2011,//247sports.comNA,Korey Lindsey,DB,CIN,NULL,7,4,207
2011,10712,Greg McElroy,QB,NYJ, 0.8733 ,7,5,208
2011,//247sports.comNA,Johnny Culbreath,OT,DET,NULL,7,6,209
2011,40934,Andrew Jackson,OG,ATL, 0.8556 ,7,7,210
2011,39704,Bruce Miller,LB,SF, 0.7222 ,7,8,211
2011,38753,Zach Clayton,DT,TEN, 0.7972 ,7,9,212
2011,54405,Brandyn Thompson,DB,WAS, 0.7667 ,7,10,213
2011,56687,Derek Newton,OT,HOU, 0.7333 ,7,11,214
2011,4751,D'Aundre Reed,DE,MIN,NULL,7,12,215
2011,//247sports.comNA,Mikail Baker,DB,LAR,NULL,7,13,216
2011,4834,Maurice Hurt,OG,WAS,NULL,7,14,217
2011,39545,Ryan Taylor,TE,GB, 0.8167 ,7,15,218
2011,29538,Malcolm Williams,DB,NE, 0.9000 ,7,16,219
2011,5014,Shaun Chapas,RB,DAL, 0.8639 ,7,17,220
2011,40075,Da'Rel Scott,RB,NYG, 0.9000 ,7,18,221
2011,54117,Anthony Gaitor,DB,TB, 0.7222 ,7,19,222
2011,//247sports.comNA,Shane Bannon,RB,KC,NULL,7,20,223
2011,6098,Markus White,DE,WAS,NULL,7,21,224
2011,5882,Anthony Allen,RB,BAL, 0.8670 ,7,22,225
2011,39411,Greg Romeus,DE,NO, 0.7000 ,7,23,226
2011,//247sports.comNA,Scotty McKnight,WR,NYJ,NULL,7,24,227
2011,//247sports.comNA,Jabara Williams,LB,LAR,NULL,7,25,228
2011,//247sports.comNA,Jonathan Nelson,DB,LAR,NULL,7,26,229
2011,6915,Cliff Matthews,DE,ATL, 0.9812 ,7,27,230
2011,85598,Frank Kearse,DT,MIA,NULL,7,28,231
2011,41329,Baron Batch,RB,PIT, 0.8670 ,7,29,232
2011,24273,Lawrence Guy,DT,GB, 0.9247 ,7,30,233
2011,52559,Andrew Gachkar,LB,LAC, 0.8368 ,7,31,234
2011,76347,Jimmy Wilson,DB,MIA,NULL,7,32,235
2011,//247sports.comNA,Stephen Burton,WR,MIN,NULL,7,33,236
2011,53688,Greg Lloyd,LB,PHI, 0.7785 ,7,34,237
2011,//247sports.comNA,Daniel Hard,TE,TB,NULL,7,35,238
2011,//247sports.comNA,Michael Person,OG,SF,NULL,7,36,239
2011,40360,Stanley Havili,RB,PHI, 0.8656 ,7,37,240
2011,5662,David Ausberry,WR,LV, 0.9811 ,7,38,241
2011,5748,Malcolm Smith,LB,SEA, 0.8986 ,7,39,242
2011,5572,Nate Bussey,LB,NO,NULL,7,40,243
2011,24624,Lee Ziemba,OT,CAR, 0.9783 ,7,41,244
2011,//247sports.comNA,Michael Jasper,DT,BUF,NULL,7,42,245
2011,//247sports.comNA,Jay Finlay,RB,CIN,NULL,7,43,246
2011,25273,Jeremy Beal,DE,DEN, 0.9273 ,7,44,247
2011,53050,Eric Hagg,DB,CLE, 0.8542 ,7,45,248
2011,//247sports.comNA,Demarco Sampson,WR,ARI,NULL,7,46,249
2011,//247sports.comNA,Curtis Holcomb,DB,SF,NULL,7,47,250
2011,//247sports.comNA,Tommie Campbell,DB,TEN,NULL,7,48,251
2011,5213,Bill Nagy,OC,DAL, 0.8333 ,7,49,252
2011,39202,Chris Neild,DT,WAS, 0.8542 ,7,50,253
2011,53747,Cheta Ozougwu,DE,HOU, 0.7667 ,7,51,254
