Year,ID,Player,POS,Team,Rating,Round,RD_pick,Draft_pick
2015,759,Chris Conley,WR,KC, 0.8918 ,3,12,76
2015,754,Duke Johnson,RB,CLE, 0.9894 ,3,13,77
2015,7445,P.J. Williams,DB,NO, 0.9487 ,3,14,78
2015,2029,Eli Harold,LB,SF, 0.9802 ,3,15,79
2015,10094,Alex Carter,DB,DET, 0.9689 ,3,16,80
2015,1795,John Miller,OG,BUF, 0.8246 ,3,17,81
2015,838,Lorenzo Mauldin,LB,NYJ, 0.8393 ,3,18,82
2015,82269,Craig Mager,DB,LAC,NULL,3,19,83
2015,1072,Jordan Hicks,LB,PHI, 0.9962 ,3,20,84
2015,2065,Tyler Kroft,TE,CIN, 0.8338 ,3,21,85
2015,82009,David Johnson,RB,ARI,NULL,3,22,86
2015,487,Sammie Coates,WR,PIT, 0.8795 ,3,23,87
2015,11517,Danielle Hunter,DE,MIN, 0.9241 ,3,24,88
2015,3625,Sean Mannion,QB,LAR, 0.8907 ,3,25,89
2015,2871,Carl Davis,DT,BAL, 0.8559 ,3,26,90
2015,1171,Chaz Green,OT,DAL, 0.9780 ,3,27,91
2015,382,Jeff Heuerman,TE,DEN, 0.8696 ,3,28,92
2015,3641,Henry Anderson,DE,IND, 0.8670 ,3,29,93
2015,7666,Ty Montgomery,WR,GB, 0.9026 ,3,30,94
2015,988,Matt Jones,RB,WAS, 0.9347 ,3,31,95
2015,3741,Xavier Cooper,DT,CLE,NULL,3,32,96
2015,1439,Geneo Grissom,DE,NE, 0.9123 ,3,33,97
2015,19126,Steven Nelson,DB,KC, 0.8862 ,3,34,98
2015,365,Paul Dawson,LB,CIN, 0.8111 ,3,35,99
2015,367,Angelo Blackson,DT,TEN, 0.8759 ,4,1,100
2015,9110,Trey Flowers,DE,NE, 0.8080 ,4,2,101
2015,1471,Daryl Williams,OG,CAR, 0.9033 ,4,3,102
2015,19870,Bryce Petty,QB,NYJ, 0.8505 ,4,4,103
2015,1553,James Sample,DB,JAX, 0.8467 ,4,5,104
2015,1663,Jamison Crowder,WR,WAS, 0.8328 ,4,6,105
2015,8263,Jeremy Langford,RB,CHI, 0.8434 ,4,7,106
2015,22644,Justin Hardy,WR,ATL,NULL,4,8,107
2015,1423,Jalston Fowler,RB,TEN, 0.9094 ,4,9,108
2015,4491,Clayton Geathers,DB,IND, 0.8111 ,4,10,109
2015,1481,T.J. Clemmings,OT,MIN, 0.9205 ,4,11,110
2015,2254,Tre' Jackson,OG,NE, 0.8546 ,4,12,111
2015,10694,Arie Kouandjio,OG,WAS, 0.9224 ,4,13,112
2015,20033,Gabe Wright,DT,DET, 0.9598 ,4,14,113
2015,3578,Jamil Douglas,OG,MIA, 0.8510 ,4,15,114
2015,2957,Ibraheim Campbell,DB,CLE, 0.8559 ,4,16,115
2015,82400,Rodney Gunter,DT,ARI,NULL,4,17,116
2015,1384,Blake Bell,TE,SF, 0.9678 ,4,18,117
2015,2376,Ramik Wilson,LB,KC, 0.8757 ,4,19,118
2015,2872,Andrew Donnal,OT,LAR, 0.9041 ,4,20,119
2015,1078,Josh Shaw,DB,CIN, 0.9867 ,4,21,120
2015,426,Doran Grant,DB,PIT, 0.9705 ,4,22,121
2015,18557,Za'Darius Smith,DE,BAL, 0.8949 ,4,23,122
2015,25665,Vince Mayle,WR,CLE, 0.8692 ,4,24,123
2015,1674,Kwon Alexander,LB,TB, 0.9572 ,4,25,124
2015,215,Javorius Allen,RB,BAL, 0.8905 ,4,26,125
2015,6435,Mike Davis,RB,SF, 0.9772 ,4,27,126
2015,26601,Damien Wilson,LB,DAL, 0.8256 ,4,28,127
2015,3869,Jon Feliciano,OG,LV, 0.8622 ,4,29,128
2015,2901,Jake Ryan,LB,GB, 0.8622 ,4,30,129
2015,18309,Terry Poole,OG,SEA, 0.7333 ,4,31,130
2015,7150,Shaq Mason,OC,NE, 0.8229 ,4,32,131
2015,82444,DeAndre Smelter,WR,SF, 0.8622 ,4,33,132
2015,3843,Max Garcia,OC,DEN, 0.8622 ,4,34,133
2015,16849,Mark Glowinski,OG,SEA, 0.8556 ,4,35,134
2015,21032,Marcus Hardison,DE,CIN, 0.8849 ,4,36,135
2015,82470,Tray Walker,DB,BAL,NULL,4,37,136
2015,538,Grady Jarrett,DT,ATL, 0.8247 ,5,1,137
2015,10294,David Cobb,RB,TEN, 0.8338 ,5,2,138
2015,691,Rashad Greene,WR,JAX, 0.9410 ,5,3,139
2015,7610,Ben Heeney,LB,LV, 0.8180 ,5,4,140
2015,20341,Martrell Spaight,LB,WAS, 0.8544 ,5,5,141
2015,825,Adrian Amos,DB,CHI, 0.8378 ,5,6,142
2015,82049,MyCole Pruitt,TE,MIN,NULL,5,7,143
2015,2804,Mykkele Thompson,DB,NYG, 0.9172 ,5,8,144
2015,925,Bobby McCain,DB,MIA, 0.8162 ,5,9,145
2015,818,Stefon Diggs,WR,MIN, 0.9969 ,5,10,146
2015,461,Brett Hundley,QB,GB, 0.9645 ,5,11,147
2015,82052,Davis Tull,LB,NO,NULL,5,12,148
2015,2177,Jay Ajayi,RB,MIA, 0.8528 ,5,13,149
2015,10167,Cedric Thompson,DB,MIA, 0.7444 ,5,14,150
2015,82479,David Parry,DT,IND,NULL,5,15,151
2015,5277,Jarvis Harrison,OG,NYJ, 0.7667 ,5,16,152
2015,82483,Kyle Emanuel,LB,LAC,NULL,5,17,153
2015,6612,Tyeler Davison,DT,NO, 0.8111 ,5,18,154
2015,404,Karlos Williams,RB,BUF, 0.9977 ,5,19,155
2015,8266,Tony Lippett,WR,MIA, 0.8542 ,5,20,156
2015,761,C.J. Uzomah,TE,CIN, 0.8990 ,5,21,157
2015,62156,Shaquille Riddick,DE,ARI,NULL,5,22,158
2015,4472,J.J. Nelson,WR,ARI, 0.7889 ,5,23,159
2015,10100,Jesse James,TE,PIT, 0.8674 ,5,24,160
2015,2570,Neiron Ball,LB,LV, 0.8943 ,5,25,161
2015,3454,Kenny Bell,WR,TB, 0.8701 ,5,26,162
2015,3017,Ryan Russell,DE,DAL, 0.8111 ,5,27,163
2015,13751,Lorenzo Doss,DB,DEN, 0.8354 ,5,28,164
2015,9160,Bradley Pinion,P,SF, 0.8538 ,5,29,165
2015,82851,Joe Cardona,OC,NE,NULL,5,30,166
2015,403,Damian Swann,DB,NO, 0.9728 ,5,31,167
2015,82138,Michael Burton,RB,DET,NULL,5,32,168
2015,82853,David Mayo,LB,CAR, 0.7889 ,5,33,169
2015,82854,Tye Smith,DB,SEA,NULL,5,34,170
2015,83041,Nick Boyle,TE,BAL,NULL,5,35,171
2015,8622,D.J. Alexander,LB,KC, 0.8434 ,5,36,172
2015,83346,James O'Shaughnessy,TE,KC,NULL,5,37,173
2015,25020,Cameron Artis-Payne,RB,CAR, 0.8611 ,5,38,174
2015,8275,Keith Mumphery,WR,HOU, 0.8764 ,5,39,175
2015,83347,Robert Myers,OG,BAL,NULL,5,40,176
2015,2051,Deiontrez Mount,LB,TEN, 0.8343 ,6,1,177
2015,2692,Matthew Wells,LB,NE, 0.8928 ,6,2,178
2015,7601,Max Valles,LB,LV, 0.8291 ,6,3,179
2015,743,Michael Bennett,DT,JAX, 0.9736 ,6,4,180
2015,445,Kyshoen Jarrett,DB,WAS, 0.9197 ,6,5,181
2015,120,Tevin Mitchel,DB,WAS, 0.9098 ,6,6,182
2015,//247sports.comNA,Tayo Fabuluje,OG,CHI,NULL,6,7,183
2015,3598,Kaelin Clay,WR,TB, 0.8464 ,6,8,184
2015,1452,Tyrus Thompson,OT,MIN, 0.9191 ,6,9,185
2015,3154,Geremy Davis,WR,NYG, 0.8385 ,6,10,186
2015,647,Evan Spencer,WR,WAS, 0.9243 ,6,11,187
2015,243,Tony Steward,LB,BUF, 0.9917 ,6,12,188
2015,956,Charles Gaines,DB,CLE, 0.8634 ,6,13,189
2015,1177,Ian Silberman,OG,SF, 0.9692 ,6,14,190
2015,476,JaCorey Shepherd,DB,PHI, 0.8484 ,6,15,191
2015,7469,Darius Philon,DT,LAC, 0.8829 ,6,16,192
2015,44,B.J. Dubose,DE,MIN, 0.8706 ,6,17,193
2015,623,Nick O'Leary,TE,BUF, 0.9876 ,6,18,194
2015,2684,Malcolm Johnson,TE,CLE, 0.8653 ,6,19,195
2015,82194,Randall Evans,DB,PHI, 0.7000 ,6,20,196
2015,6628,Derron Smith,DB,CIN, 0.8639 ,6,21,197
2015,1449,Randall Telfer,TE,CLE, 0.9305 ,6,22,198
2015,4070,Leterrius Walton,DT,PIT, 0.7889 ,6,23,199
2015,602,Quandre Diggs,DB,DET, 0.9655 ,6,24,200
2015,3446,Bud Sasser,WR,LAR, 0.8764 ,6,25,201
2015,//247sports.comNA,A.J. Derby,TE,NE,NULL,6,26,202
2015,3846,Darius Kilgo,DT,DEN, 0.8417 ,6,27,203
2015,717,Darren Waller,WR,BAL, 0.8397 ,6,28,204
2015,8394,Josh Robinson,RB,IND, 0.8366 ,6,29,205
2015,1909,Aaron Ripkowski,RB,GB,NULL,6,30,206
2015,709,Amarlo Herrera,LB,IND, 0.9033 ,6,31,207
2015,3751,Andy Gallik,OC,TEN, 0.8417 ,6,32,208
2015,//247sports.comNA,Obum Gwacham,DE,SEA,NULL,6,33,209
2015,9788,Christian Ringo,DE,GB, 0.7333 ,6,34,210
2015,3251,Reshard Cliett,LB,HOU, 0.8111 ,6,35,211
2015,233,Anthony Chickillo,DE,PIT, 0.9902 ,6,36,212
2015,777,Kennard Backman,TE,GB, 0.7667 ,6,37,213
2015,4044,Kristjan Sokoli,DT,SEA, 0.7667 ,6,38,214
2015,6630,Cody Wichmann,OG,LAR, 0.7667 ,6,39,215
2015,9710,Christian Covington,DT,HOU, 0.7699 ,6,40,216
2015,7325,Rakeem Nunez-Roches,DT,KC, 0.8155 ,6,41,217
2015,83348,Anthony Morris,OT,LV,NULL,7,1,218
2015,1556,Hayes Pullard,LB,CLE, 0.9114 ,7,2,219
2015,83349,Neal Sterling,WR,JAX,NULL,7,3,220
2015,4802,Andre Debose,WR,LV, 0.9917 ,7,4,221
2015,3236,Austin Reiter,OC,WAS, 0.7667 ,7,5,222
2015,36215,Deon Simon,DT,NYJ, 0.8448 ,7,6,223
2015,3316,Bryce Hager,LB,LAR, 0.7889 ,7,7,224
2015,3727,Jake Rodgers,OT,ATL, 0.8337 ,7,8,225
2015,690,Bobby Hart,OG,NYG, 0.9719 ,7,9,226
2015,4334,Martin Ifedi,DE,LAR, 0.7667 ,7,10,227
2015,10748,Austin Shepherd,OT,MIN, 0.8655 ,7,11,228
2015,1526,Ben Koyack,TE,JAX, 0.9765 ,7,12,229
2015,3442,Marcus Murphy,RB,NO, 0.8701 ,7,13,230
2015,57789,Joey Iosefa,RB,TB, 0.7667 ,7,14,231
2015,83350,Edmond Robinson,LB,MIN,NULL,7,15,232
2015,4142,Da'Ron Brown,WR,KC, 0.8333 ,7,16,233
2015,82051,Dezmin Lewis,WR,BUF,NULL,7,17,234
2015,585,Kenny Hilliard,RB,HOU, 0.9432 ,7,18,235
2015,9911,Mark Nzeocha,LB,DAL, 0.7000 ,7,19,236
2015,2410,Brian Mihalik,DE,PHI, 0.8488 ,7,20,237
2015,15978,Mario Alford,WR,CIN, 0.8832 ,7,21,238
2015,608,Gerod Holliman,DB,PIT, 0.9134 ,7,22,239
2015,2716,Corey Robinson,OT,DET, 0.8227 ,7,23,240
2015,2470,Ifo Ekpre-Olomu,DB,CLE, 0.9188 ,7,24,241
2015,3394,Dexter McDonald,DB,LV, 0.8514 ,7,25,242
2015,3394,Dexter McDonald,DB,LV, 0.8514 ,7,25,242
2015,3943,Laurence Gibson,OT,DAL, 0.9002 ,7,26,243
2015,15888,Trenton Brown,OG,SF, 0.8877 ,7,27,244
2015,82050,Tre McBride,WR,TEN,NULL,7,28,245
2015,21759,Geoff Swaim,TE,DAL, 0.8526 ,7,29,246
2015,4314,Darryl Roberts,DB,NE, 0.7667 ,7,30,247
2015,3638,Ryan Murphy,DB,SEA, 0.8333 ,7,31,248
2015,6758,Akeem King,DB,ATL, 0.7667 ,7,32,249
2015,2969,Trevor Siemian,QB,DEN, 0.8684 ,7,33,250
2015,4331,Taurean Nixon,DB,DEN, 0.8385 ,7,34,251
2015,2893,Josh Furman,DB,DEN, 0.9049 ,7,35,252
2015,737,Xzavier Dickson,LB,NE, 0.9795 ,7,36,253
2015,55,Rory Anderson,TE,SF, 0.8575 ,7,37,254
2015,//247sports.comNA,Denzell Goode,OT,IND,NULL,7,38,255
2015,1363,Gerald Christian,TE,ARI, 0.9731 ,7,39,256
