Year,ID,Player,POS,Team,Rating,Round,RD_pick,Draft_pick
2017,58435,Justin Evans,DB,TB, 0.8762 ,2,18,50
2017,13294,DeMarcus Walker,DE,DEN, 0.9829 ,2,19,51
2017,17704,DeShone Kizer,QB,CLE, 0.9073 ,2,20,52
2017,10537,Teez Tabor,DB,DET, 0.9925 ,2,21,53
2017,17772,Raekwon McMillan,LB,MIA, 0.9896 ,2,22,54
2017,540,Dalvin Tomlinson,DE,NYG, 0.9195 ,2,23,55
2017,14578,Obi Melifonwu,DB,LV, 0.8188 ,2,24,56
2017,18704,Zach Cunningham,LB,HOU, 0.9049 ,2,25,57
2017,11209,Ethan Pocic,OG,SEA, 0.9744 ,2,26,58
2017,46038412,Tanoh Kpassagnon,DE,KC,NULL,2,27,59
2017,20125,Chidobe Awuzie,DB,DAL, 0.8115 ,2,28,60
2017,17094,Josh Jones,DB,GB, 0.8505 ,2,29,61
2017,27684,JuJu Smith-Schuster,WR,PIT, 0.9905 ,2,30,62
2017,27458,Dion Dawkins,OT,BUF, 0.7800 ,2,31,63
2017,13935,Taylor Moton,OT,CAR, 0.7643 ,2,32,64
2017,46039229,Larry Ogunjobi,DT,CLE,NULL,3,1,65
2017,37763,Ahkello Witherspoon,DB,SF, 0.7000 ,3,2,66
2017,16154,Alvin Kamara,RB,NO, 0.9776 ,3,3,67
2017,22058,Dawuane Smoot,LB,JAX, 0.8138 ,3,4,68
2017,92800,Cooper Kupp,WR,LAR,NULL,3,5,69
2017,13252,Pat Elflein,OG,MIN, 0.8419 ,3,6,70
2017,11585,Dan Feeney,OG,LAC, 0.8443 ,3,7,71
2017,29012,Taywan Taylor,WR,TEN, 0.7667 ,3,8,72
2017,17986,Jordan Willis,DE,CIN, 0.8274 ,3,9,73
2017,1052,Chris Wormley,DE,BAL, 0.9456 ,3,10,74
2017,15423,Duke Riley,LB,ATL, 0.8656 ,3,11,75
2017,18341,Alex Anzalone,LB,NO, 0.9750 ,3,12,76
2017,18845,Daeshon Hall,DE,CAR, 0.9256 ,3,13,77
2017,16949,Tim Williams,LB,BAL, 0.9620 ,3,14,78
2017,17140,ArDarius Stewart,WR,NYJ, 0.9625 ,3,15,79
2017,2025,Tarell Basham,DE,IND, 0.7889 ,3,16,80
2017,12147,Fabian Moreau,DB,WAS, 0.8234 ,3,17,81
2017,16898,Carlos Henderson,WR,DEN, 0.8213 ,3,18,82
2017,46040916,Derek Rivers,LB,NE,NULL,3,19,83
2017,20463,Chris Godwin,WR,TB, 0.9293 ,3,20,84
2017,17992,Antonio Garcia,OT,NE, 0.7475 ,3,21,85
2017,26629,Kareem Hunt,RB,KC, 0.8032 ,3,22,86
2017,21169,Davis Webb,QB,NYG, 0.8671 ,3,23,87
2017,16417,Eddie Vanderdoes,DT,LV, 0.9960 ,3,24,88
2017,20929,D'Onta Foreman,RB,HOU, 0.8382 ,3,25,89
2017,18545,Shaquill Griffin,DB,SEA, 0.8258 ,3,26,90
2017,22813,John Johnson,DB,LAR, 0.7918 ,3,27,91
2017,7621,Jourdan Lewis,DB,DAL, 0.9467 ,3,28,92
2017,15467,Montravius Adams,DT,GB, 0.9947 ,3,29,93
2017,16157,Cameron Sutton,DB,PIT, 0.8625 ,3,30,94
2017,17083,Delano Hill,DB,SEA, 0.8953 ,3,31,95
2017,40665,Kenny Golladay,WR,DET, 0.7000 ,3,32,96
2017,7801,Cordrea Tankersley,DB,MIA, 0.8889 ,3,33,97
2017,46040913,Chad Williams,WR,ARI,NULL,3,34,98
2017,59851,Rasul Douglas,DB,PHI, 0.8969 ,3,35,99
2017,23415,Jonnu Smith,TE,TEN, 0.7776 ,3,36,100
2017,14815,Brendan Langley,DB,DEN, 0.9225 ,3,37,101
2017,15387,Nazair Jones,DT,SEA, 0.8746 ,3,38,102
2017,18757,Trey Hendrickson,DE,NO, 0.7857 ,3,39,103
2017,12226,C.J. Beathard,QB,SF, 0.8358 ,3,40,104
2017,17958,James Conner,RB,PIT, 0.8370 ,3,41,105
2017,7399,Amara Darboh,WR,SEA, 0.9188 ,3,42,106
2017,16546,Kendell Beckwith,LB,TB, 0.9671 ,3,43,107
2017,6951,Vince Biegel,LB,GB, 0.9388 ,4,1,108
2017,8262,Jaleel Johnson,DT,MIN, 0.9212 ,4,2,109
2017,16521,Dede Westbrook,WR,JAX, 0.9025 ,4,3,110
2017,17137,Tedric Thompson,DB,SEA, 0.8457 ,4,4,111
2017,23851,Eddie Jackson,DB,CHI, 0.8857 ,4,5,112
2017,11399,Rayshawn Jenkins,DB,LAC, 0.8524 ,4,6,113
2017,20790,Samaje Perine,RB,WAS, 0.9070 ,4,7,114
2017,16048,Dorian Johnson,OG,ARI, 0.9777 ,4,8,115
2017,16171,Carl Lawson,DE,CIN, 0.9897 ,4,9,116
2017,21676,Josh Reynolds,WR,LAR, 0.8746 ,4,10,117
2017,77306,Mack Hollins,WR,PHI,NULL,4,11,118
2017,26475,Tarik Cohen,RB,CHI,NULL,4,12,119
2017,13693,Ben Gedeon,LB,MIN, 0.9149 ,4,13,120
2017,16848,Joe Williams,RB,SF,NULL,4,14,121
2017,11202,Nico Siragusa,OG,BAL, 0.8428 ,4,15,122
2017,21896,Montae Nicholson,DB,WAS, 0.9215 ,4,16,123
2017,17174,Jalen Reeves-Maybin,LB,DET, 0.9050 ,4,17,124
2017,46040922,Samson Ebukam,LB,LAR,NULL,4,18,125
2017,34713,Howard Wilson,DB,CLE, 0.7824 ,4,19,126
2017,13259,Michael Roberts,TE,DET, 0.8124 ,4,20,127
2017,12988,Josh Malone,WR,CIN, 0.9826 ,4,21,128
2017,28122,David Sharpe,OT,LV, 0.9437 ,4,22,129
2017,22503,Julie'n Davenport,OT,HOU,NULL,4,23,130
2017,14353,Deatrich Wise Jr.,DE,NE, 0.8894 ,4,24,131
2017,20014,Donnel Pumphrey,RB,PHI, 0.8042 ,4,25,132
2017,13917,Ryan Switzer,WR,DAL, 0.8706 ,4,26,133
2017,11800,Jamaal Williams,RB,GB, 0.8335 ,4,27,134
2017,16152,Joshua Dobbs,QB,PIT, 0.9305 ,4,28,135
2017,18088,Sean Harlow,OT,ATL, 0.8640 ,4,29,136
2017,7234,Zach Banner,OT,IND, 0.9703 ,4,30,137
2017,14910,Ryan Glasgow,DT,CIN,NULL,4,31,138
2017,11959,Jehu Chesson,WR,KC, 0.8650 ,4,32,139
2017,14253,Wayne Gallman,RB,NYG, 0.8938 ,4,33,140
2017,46035821,Chad Hansen,WR,NYJ,NULL,4,34,141
2017,9614,Carlos Watkins,DT,HOU, 0.9666 ,4,35,142
2017,26403,Marlon Mack,RB,IND, 0.8531 ,4,36,143
2017,46040920,Grover Stewart,DT,IND,NULL,4,37,144
2017,12849,Jake Butt,TE,DEN, 0.9288 ,5,1,145
2017,13328,George Kittle,TE,SF, 0.8105 ,5,2,146
2017,46039203,Jordan Morgan,OG,CHI,NULL,5,3,147
2017,46038494,Blair Brown,LB,JAX, 0.7667 ,5,4,148
2017,14534,Damontae Kazee,DB,ATL, 0.7782 ,5,5,149
2017,16632,Jordan Leggett,TE,NYJ, 0.8712 ,5,6,150
2017,14466,Desmond King,DB,LAC, 0.8328 ,5,7,151
2017,10256,Corn Elder,DB,CAR, 0.9218 ,5,8,152
2017,29088,Jake Elliott,K,CIN, 0.7444 ,5,9,153
2017,12440,Jeremy Sprinkle,TE,WAS, 0.8708 ,5,10,154
2017,17143,Jayon Brown,LB,TEN, 0.8360 ,5,11,155
2017,40059,Brian Hill,RB,ATL, 0.7589 ,5,12,156
2017,14407,Will Holden,OT,ARI, 0.8464 ,5,13,157
2017,17297,Nate Hairston,DB,IND, 0.7331 ,5,14,158
2017,26462,Jermaine Eluemunor,OT,BAL, 0.9144 ,5,15,159
2017,20802,Roderick Johnson,OT,CLE, 0.9441 ,5,16,160
2017,10371,Anthony Walker,LB,IND, 0.8518 ,5,17,161
2017,20079,Jeremy McNichols,RB,TB, 0.8080 ,5,18,162
2017,17622,Matt Milano,LB,BUF, 0.8219 ,5,19,163
2017,7118,Isaac Asiata,OG,MIA, 0.8659 ,5,20,164
2017,46041214,Jamal Agnew,DB,DET,NULL,5,21,165
2017,14843,Shelton Gibson,WR,PHI, 0.9374 ,5,22,166
2017,12245,Avery Moss,DE,NYG, 0.8552 ,5,23,167
2017,18689,Marquel Lee,LB,LV, 0.8012 ,5,24,168
2017,77711,Treston Decoud,DB,HOU, 0.8152 ,5,25,169
2017,16809,Rodney Adams,WR,MIN, 0.8826 ,5,26,170
2017,1734,Nathan Peterman,QB,BUF, 0.8913 ,5,27,171
2017,27952,Isaiah McKenzie,WR,DEN, 0.8945 ,5,28,172
2017,17610,Brian Allen,DB,PIT, 0.7698 ,5,29,173
2017,46039231,Eric Saubert,TE,ATL,NULL,5,30,174
2017,19932,Deangelo Yancey,WR,GB, 0.8296 ,5,31,175
2017,17766,J.J. Dielman,OG,CIN, 0.8322 ,5,32,176
2017,22848,Trent Taylor,WR,SF, 0.8006 ,5,33,177
2017,19371,Davon Godchaux,DT,MIA, 0.9364 ,5,34,178
2017,16262,T.J. Logan,RB,ARI, 0.9250 ,5,35,179
2017,9190,Danny Isidora,OG,MIN, 0.8889 ,5,36,180
2017,46039165,Dylan Donahue,LB,NYJ,NULL,5,37,181
2017,23052,Aaron Jones,RB,GB, 0.8093 ,5,38,182
2017,9144,Ukeme Eligwe,LB,KC, 0.9683 ,5,39,183
2017,20116,Nate Gerry,DB,PHI, 0.8533 ,5,40,184
2017,13552,Caleb Brantley,DT,CLE, 0.9478 ,6,1,185
2017,12976,Chuck Clark,DB,BAL, 0.8542 ,6,2,186
2017,10974,Mike Tyson,DB,SEA, 0.7984 ,6,3,187
2017,16971,Elijah McGuire,RB,NYJ, 0.8415 ,6,4,188
2017,21930,Tanzel Smart,DT,LAR, 0.8066 ,6,5,189
2017,17625,Sam Tevi,DT,LAC, 0.8584 ,6,6,190
2017,16899,Xavier Woods,DB,DAL, 0.8240 ,6,7,191
2017,46041213,Alexander Armah,DE,CAR,NULL,6,8,192
2017,23429,Jordan Evans,LB,CIN, 0.8452 ,6,9,193
2017,2748,Vincent Taylor,DT,MIA, 0.8801 ,6,10,194
2017,18094,Tanner Vallejo,LB,BUF, 0.8594 ,6,11,195
2017,12630,Al-Quadin Muhammad,DE,NO, 0.9760 ,6,12,196
2017,13426,Jeremy Clark,DB,NYJ, 0.8733 ,6,13,197
2017,27421,D.J. Jones,DT,SF, 0.9365 ,6,14,198
2017,17746,Chase Roullier,OG,WAS, 0.7881 ,6,15,199
2017,7638,Adam Bisnowaty,OT,NYG, 0.8984 ,6,16,200
2017,2024,Bucky Hodges,QB,MIN, 0.9049 ,6,17,201
2017,46041212,Pita Taumoepenu,LB,SF, 0.7667 ,6,18,202
2017,46039174,De'Angelo Henderson,RB,DEN,NULL,6,19,203
2017,18467,Derrick Jones,WR,NYJ, 0.8392 ,6,20,204
2017,33909,Jeremiah Ledbetter,DT,DET, 0.8919 ,6,21,205
2017,76635,Sam Rogers,RB,LAR,NULL,6,22,206
2017,17539,Brandon Wilson,DB,CIN, 0.8358 ,6,23,207
2017,19461,Rudy Ford,DB,ARI, 0.8950 ,6,24,208
2017,29553,Robert Davis,WR,WAS, 0.7667 ,6,25,209
2017,16860,Justin Senior,OT,SEA, 0.8130 ,6,26,210
2017,9969,Conor McDermott,OT,NE, 0.7593 ,6,27,211
2017,11445,Kofi Amichia,OG,GB, 0.8648 ,6,28,212
2017,46041211,Colin Holba,LS,PIT,NULL,6,29,213
2017,17922,Elijah Qualls,DT,PHI, 0.9471 ,6,30,214
2017,19617,Brad Kaaya,QB,DET, 0.9375 ,6,31,215
2017,19151,Marquez White,DB,DAL, 0.8952 ,6,32,216
2017,46039202,Corey Levin,OT,TEN,NULL,6,33,217
2017,7403,Leon McQuay III,DB,KC, 0.9849 ,6,34,218
2017,8091,Stacy Coley,WR,MIN, 0.9722 ,7,1,219
2017,10179,Ifeadi Odenigbo,DE,MIN, 0.9688 ,7,2,220
2017,62521,Shalom Luani,DB,LV, 0.8892 ,7,3,221
2017,20901,Jalen Myrick,DB,JAX, 0.8150 ,7,4,222
2017,46038769,Stevie Tu'ikolovatu,DT,TB,NULL,7,5,223
2017,20564,Zane Gonzalez,K,CLE,NULL,7,6,224
2017,12747,Isaac Rochell,DE,LAC, 0.9482 ,7,7,225
2017,46041210,David Moore,WR,SEA,NULL,7,8,226
2017,18151,Josh Carraway,DE,TEN, 0.7889 ,7,9,227
2017,20258,Joey Ivie,DT,DAL, 0.8814 ,7,10,228
2017,15813,Adrian Colbert,DB,SF, 0.9324 ,7,11,229
2017,804,Josh Harvey-Clemons,DB,WAS, 0.9890 ,7,12,230
2017,46041209,Jylan Ware,OT,LV,NULL,7,13,231
2017,27993,Elijah Lee,LB,MIN, 0.8612 ,7,14,232
2017,17582,Harrison Butker,K,CAR, 0.8353 ,7,15,233
2017,811,Ejuan Price,LB,LAR, 0.9036 ,7,16,234
2017,8560,Joshua Holsey,DB,WAS, 0.9358 ,7,17,235
2017,46041208,Brad Seaton,OT,TEN,NULL,7,18,236
2017,19491,Isaiah Ford,WR,MIA, 0.8816 ,7,19,237
2017,77431,DeVante Mays,RB,GB, 0.7883 ,7,20,238
2017,27112,Noah Brown,WR,DAL, 0.9187 ,7,21,239
2017,45572814,Marquez Williams,RB,JAX,NULL,7,22,240
2017,11201,Khalfani Muhammad,RB,TEN, 0.8767 ,7,23,241
2017,16734,Elijah Hood,RB,LV, 0.9773 ,7,24,242
2017,11226,Kyle Fuller,NULL,HOU, 0.8797 ,7,25,243
2017,12366,Treyvon Hester,OG,LV, 0.8165 ,7,26,244
2017,12971,Jack Tocho,DB,MIN, 0.7991 ,7,27,245
2017,77562,Jordan Carrell,DT,DAL, 0.8398 ,7,28,246
2017,21014,Malachi Dupre,WR,GB, 0.9918 ,7,29,247
2017,22258,Keion Adams,LB,PIT,NULL,7,30,248
2017,18787,Chris Carson,RB,SEA, 0.8870 ,7,31,249
2017,17282,Pat O'Connor,DE,DET, 0.7475 ,7,32,250
2017,11392,Mason Schreck,QB,CIN, 0.7713 ,7,33,251
2017,7510,Matthew Dayes,RB,CLE, 0.8512 ,7,34,252
2017,10561,Chad Kelly,QB,DEN, 0.8727 ,7,35,253
