Year,ID,Player,POS,Team,Rating,Round,RD_pick,Draft_pick
2019,30343,Dalton Risner,OT,DEN, 0.8681 ,2,9,41
2019,30828,Drew Lock,QB,DEN, 0.9553 ,2,10,42
2019,38206,Jahlani Tavai,LB,DET, 0.7330 ,2,11,43
2019,31996,Elgton Jenkins,NULL,GB, 0.8092 ,2,12,44
2019,44948,Joejuan Williams,DB,NE, 0.9196 ,2,13,45
2019,37888,Greedy Williams,DB,CLE, 0.9164 ,2,14,46
2019,54490,Marquise Blair,DB,SEA, 0.8942 ,2,15,47
2019,29117,Erik McCoy,NULL,NO, 0.8401 ,2,16,48
2019,37154,Ben Banogu,NULL,IND, 0.7575 ,2,17,49
2019,78730,Irv Smith Jr.,TE,MIN, 0.8671 ,2,18,50
2019,37735,A.J. Brown,WR,TEN, 0.9803 ,2,19,51
2019,31005,Drew Sample,TE,CIN, 0.8274 ,2,20,52
2019,27217,Miles Sanders,RB,PHI, 0.9865 ,2,21,53
2019,21686,Lonnie Johnson,DB,HOU, 0.8522 ,2,22,54
2019,34613,Max Scharping,OT,HOU, 0.7824 ,2,23,55
2019,33686,Mecole Hardman,WR,KC, 0.9910 ,2,24,56
2019,30496,JJ Arcega-Whiteside,WR,PHI, 0.8624 ,2,25,57
2019,82994,Trysten Hill,DT,DAL, 0.7996 ,2,26,58
2019,24586,Parris Campbell,WR,IND, 0.9389 ,2,27,59
2019,55985,Nasir Adderley,DB,LAC, 0.6997 ,2,28,60
2019,58099,Taylor Rapp,DB,LAR, 0.8722 ,2,29,61
2019,79121,Andy Isabella,WR,ARI, 0.8399 ,2,30,62
2019,36903,Juan Thornhill,DB,KC, 0.8587 ,2,31,63
2019,18429,D.K. Metcalf,WR,SEA, 0.9485 ,2,32,64
2019,37901,Zach Allen,DE,ARI, 0.8461 ,3,1,65
2019,77270,Diontae Johnson,WR,PIT,NULL,3,2,66
2019,17697,Jalen Hurd,WR,SF, 0.9805 ,3,3,67
2019,65571,Jachai Polite,DE,NYJ, 0.8538 ,3,4,68
2019,52053,Josh Oliver,TE,JAX, 0.7917 ,3,5,69
2019,23929,Darrell Henderson,RB,LAR, 0.8058 ,3,6,70
2019,37394,Dre'Mont Jones,DT,DEN, 0.9410 ,3,8,71
2019,21922,Germaine Pratt,LB,CIN, 0.8809 ,3,9,72
2019,81552,David Montgomery,RB,CHI, 0.8348 ,3,10,73
2019,29132,Devin Singletary,RB,BUF, 0.8078 ,3,11,74
2019,69941,Jace Sternberger,TE,GB, 0.8765 ,3,12,75
2019,26522,Terry McLaurin,WR,WAS, 0.9051 ,3,13,76
2019,26909,Chase Winovich,DE,NE, 0.8937 ,3,14,77
2019,31712,Michael Deiter,NULL,MIA, 0.8328 ,3,15,78
2019,59850,David Long,DB,LAR, 0.9675 ,3,16,79
2019,31491,Sione Takitaki,RB,CLE, 0.8509 ,3,17,80
2019,14817,Will Harris,DB,DET,NULL,3,18,81
2019,34101,Nate Davis,OG,TEN, 0.7764 ,3,19,82
2019,36958,Justin Layne,DB,PIT, 0.9252 ,3,20,83
2019,46081246,Khalen Saunders,DT,KC,NULL,3,21,84
2019,31483,Jaylon Ferguson,DE,BAL, 0.8111 ,3,22,85
2019,46079567,Kahale Warring,TE,HOU,NULL,3,23,86
2019,21662,Damien Harris,RB,NE, 0.9866 ,3,24,87
2019,72740,Cody Barton,LB,SEA, 0.8518 ,3,25,88
2019,30263,Bobby Okereke,LB,IND, 0.9268 ,3,26,89
2019,77263,Connor McGovern,NULL,DAL, 0.9080 ,3,27,90
2019,46081245,Trey Pipkins,OT,LAC,NULL,3,28,91
2019,26937,Chuma Edoga,OT,NYJ, 0.9880 ,3,29,92
2019,31058,Miles Boykin,WR,BAL, 0.9177 ,3,30,93
2019,32800,Jamel Dean,DB,TB, 0.8927 ,3,31,94
2019,29478,Oshane Ximines,DE,NYG, 0.8033 ,3,32,95
2019,66016,Dawson Knox,TE,BUF,NULL,3,33,96
2019,29211,Bobby Evans,OT,LAR, 0.9260 ,3,34,97
2019,46083867,Quincy Williams,LB,JAX,NULL,3,35,98
2019,28461,Mike Edwards,DB,TB, 0.8887 ,3,36,99
2019,15901,Will Grier,QB,CAR, 0.9765 ,3,37,100
2019,38384,Yodny Cajuste,OT,NE, 0.8448 ,3,38,101
2019,80387,Alexander Mattison,RB,MIN, 0.8583 ,3,39,102
2019,78554,Hakeem Butler,WR,ARI, 0.7891 ,4,1,103
2019,20004,Ryan Finley,QB,SF, 0.8600 ,4,2,104
2019,25770,Chauncey Gardner-Johnson,DB,NO, 0.9774 ,4,3,105
2019,75589,Maxx Crosby,DE,LV, 0.7581 ,4,4,106
2019,69119,Anthony Nelson,DE,TB, 0.8336 ,4,5,107
2019,38559,Julian Love,DB,NYG, 0.8711 ,4,6,108
2019,36582,Khari Willis,WR,IND, 0.8522 ,4,7,109
2019,80814,Mitch Wishnowsky,P,SF, 0.7965 ,4,8,110
2019,26674,Kendall Sheffield,DB,ATL, 0.9438 ,4,9,111
2019,15003,Bryce Love,RB,WAS, 0.9112 ,4,10,112
2019,76758,Justice Hill,RB,BAL, 0.8443 ,4,11,113
2019,43041,Dru Samia,OG,MIN, 0.8986 ,4,12,114
2019,20746,Christian Miller,LB,CAR, 0.9804 ,4,13,115
2019,75295,Amani Hooker,DB,TEN, 0.8645 ,4,14,116
2019,29621,Austin Bryant,DE,DET, 0.9190 ,4,15,117
2019,32219,Hjalte Froholdt,OG,NE, 0.9356 ,4,16,118
2019,41472,Sheldrick Redwine,DB,CLE, 0.8563 ,4,17,119
2019,38452,Gary Jennings Jr.,WR,SEA, 0.8388 ,4,18,120
2019,79478,Trevon Wesco,TE,NYJ, 0.8255 ,4,19,121
2019,36825,Benny Snell,RB,PIT, 0.8482 ,4,20,122
2019,87567,Ben Powers,OG,BAL, 0.8647 ,4,21,123
2019,62541,Phil Haynes,NULL,SEA, 0.7857 ,4,22,124
2019,31545,Renell Wren,DT,CIN, 0.8779 ,4,23,125
2019,57395,Riley Ridley,WR,CHI, 0.9089 ,4,24,126
2019,19987,Iman Marshall,DB,BAL, 0.9986 ,4,25,127
2019,53560,Tony Pollard,WR,DAL, 0.8093 ,4,26,128
2019,30260,Isaiah Johnson,WR,LV, 0.8176 ,4,27,129
2019,27669,Drue Tranquill,LB,LAC, 0.8961 ,4,28,130
2019,33823,Wes Martin,OG,WAS, 0.8225 ,4,29,131
2019,33836,Ugo Amadi,DB,SEA, 0.8784 ,4,30,132
2019,30678,Jarrett Stidham,QB,NE, 0.9642 ,4,31,133
2019,24155,Greg Gaines,DT,LAR, 0.8550 ,4,32,134
2019,46081219,John Cominsky,DE,ATL,NULL,4,33,135
2019,67795,Michael Jordan,OT,CIN, 0.9411 ,4,34,136
2019,36653,Foster Moreau,TE,LV, 0.8025 ,4,35,137
2019,33386,Shareef Miller,DE,PHI, 0.8681 ,4,36,138
2019,20516,Deionte Thompson,DB,ARI, 0.9806 ,5,1,139
2019,37306,Ryquell Armstead,RB,JAX, 0.8116 ,5,2,140
2019,30305,Zach Gentry,TE,PIT, 0.9248 ,5,3,141
2019,50041,Ben Burr-Kirven,LB,SEA, 0.8569 ,5,4,142
2019,85664,Ryan Connelly,LB,NYG,NULL,5,5,143
2019,26949,Marvell Tell III,DB,IND, 0.9725 ,5,6,144
2019,46050449,Matt Gay,K,TB,NULL,5,7,145
2019,29853,Amani Oruwariye,DB,DET, 0.8556 ,5,8,146
2019,54931,Vosean Joseph,LB,BUF, 0.8590 ,5,9,147
2019,23767,Dre Greenlaw,LB,SF, 0.8521 ,5,10,148
2019,34305,Hunter Renfrow,WR,LV,NULL,5,11,149
2019,28214,Kingsley KeKe,DE,GB, 0.8746 ,5,12,150
2019,89376,Andrew Van Ginkel,LB,MIA, 0.8777 ,5,13,151
2019,29482,Qadree Ollison,RB,ATL, 0.8497 ,5,14,152
2019,13893,Ross Pierschbacher,OG,WAS, 0.9657 ,5,15,153
2019,21326,Jordan Scarlett,RB,CAR, 0.9464 ,5,16,154
2019,36432,Mack Wilson,LB,CLE, 0.9884 ,5,17,155
2019,30051,Justin Hollins,LB,DEN, 0.8504 ,5,18,156
2019,78823,Blake Cashman,LB,NYJ, 0.6997 ,5,19,157
2019,55107,Michael Jackson,DB,DAL, 0.8642 ,5,20,158
2019,23209,Byron Cowart,DE,NE, 0.8800 ,5,21,159
2019,22227,Daylon Mack,DT,BAL, 0.9916 ,5,22,160
2019,34915,Charles Omenihu,DE,HOU, 0.8771 ,5,23,161
2019,32275,Cameron Smith,LB,MIN, 0.9220 ,5,24,162
2019,78217,Jake Bailey,P,NE, 0.8231 ,5,25,163
2019,28113,E.J. Speed,LB,IND, 0.7703 ,5,26,164
2019,35065,Joe Jackson,DE,DAL, 0.9176 ,5,27,165
2019,28745,Easton Stick,QB,LAC, 0.7515 ,5,28,166
2019,21819,Clayton Thorson,QB,PHI, 0.9244 ,5,29,167
2019,26960,D'Andre Walker,LB,TEN, 0.9468 ,5,30,168
2019,30618,David Edwards,OT,LAR, 0.8600 ,5,31,169
2019,39343,Austin Seibert,K,CLE, 0.8277 ,5,32,170
2019,34679,Darius Slayton,WR,NYG, 0.9380 ,5,33,171
2019,65617,Jordan Miller,DB,ATL, 0.8466 ,5,34,172
2019,32649,Cole Holcomb,LB,WAS,NULL,5,35,173
2019,40264,KeeSean Johnson,WR,ARI, 0.7589 ,6,1,174
2019,42805,Sutton Smith,DE,PIT, 0.8087 ,6,2,175
2019,23127,Kaden Smith,TE,SF, 0.9801 ,6,3,176
2019,30635,Saquan Hampton,DB,NO, 0.8342 ,6,4,177
2019,27200,Gardner Minshew,QB,JAX, 0.8200 ,6,5,178
2019,29210,Lamont Gaillard,NULL,ARI, 0.9367 ,6,6,179
2019,46081143,Corey Ballentine,DB,NYG,NULL,6,7,180
2019,20896,Jaquan Johnson,DB,BUF, 0.9163 ,6,8,181
2019,55099,Trayveon Williams,RB,CIN, 0.8949 ,6,9,182
2019,41540,Justin Skule,OT,SF, 0.8456 ,6,10,183
2019,75968,Travis Fulgham,WR,DET,NULL,6,11,184
2019,46083872,Ka'dar Hollman,DB,GB,NULL,6,12,185
2019,68613,Ty Johnson,RB,DET, 0.8569 ,6,13,186
2019,25306,Juwann Winfree,WR,DEN, 0.8599 ,6,15,187
2019,35894,David Long,LB,TEN, 0.8549 ,6,16,188
2019,46083760,Drew Forbes,OT,CLE,NULL,6,17,189
2019,31546,Armon Watts,DT,MIN, 0.8534 ,6,18,190
2019,33866,Marcus Epps,DB,MIN,NULL,6,19,191
2019,41037,Isaiah Buggs,DE,PIT, 0.9551 ,6,20,192
2019,46081251,Olisaemeka Udoh,OT,MIN,NULL,6,21,193
2019,23201,Dexter Williams,RB,GB, 0.9564 ,6,22,194
2019,30266,Xavier Crawford,DB,HOU, 0.8294 ,6,23,195
2019,77592,Blessuan Austin,DB,NYJ, 0.8306 ,6,24,196
2019,22462,Trace McSorley,QB,BAL, 0.8625 ,6,25,197
2019,13312,Tim Harris,DB,SF, 0.9151 ,6,26,198
2019,26630,Gerri Green,DE,IND, 0.8981 ,6,27,199
2019,76597,Emeke Egbule,LB,LAC, 0.7824 ,6,28,200
2019,29164,Rashad Fenton,DB,KC, 0.8476 ,6,29,201
2019,34164,Isaiah Prince,OT,MIA, 0.9533 ,6,30,202
2019,33682,Marcus Green,WR,ATL, 0.7431 ,6,31,203
2019,78164,Travis Homer,RB,SEA, 0.9109 ,6,32,204
2019,34086,Duke Shelley,DB,CHI, 0.8756 ,6,33,205
2019,45469,Kelvin Harmon,WR,WAS, 0.8655 ,6,34,206
2019,38985,Ulysees Gilbert,LB,PIT, 0.8040 ,6,35,207
2019,78909,Scott Miller,WR,TB, 0.7954 ,6,36,208
2019,16989,Demarcus Christmas,DT,SEA, 0.9399 ,6,37,209
2019,21296,Deshaun Davis,LB,CIN, 0.8707 ,6,38,210
2019,20518,Rodney Anderson,RB,CIN, 0.9332 ,6,39,211
2019,78524,Dennis Daley,OT,CAR, 0.8632 ,6,40,212
2019,28554,Donovan Wilson,DB,DAL, 0.8390 ,6,41,213
2019,64065,Darwin Thompson,RB,KC, 0.8206 ,6,42,214
2019,28553,Terry Beckner Jr.,DT,TB, 0.9918 ,7,1,215
2019,25477,Nick Allegretti,NULL,KC, 0.8480 ,7,2,216
2019,19849,Kris Boyd,DB,MIN, 0.9572 ,7,3,217
2019,24703,Mike Weber,RB,DAL, 0.9627 ,7,4,218
2019,10529,Derwin Gray,OT,PIT, 0.9250 ,7,5,219
2019,32769,Cullen Gillaspia,RB,HOU, 0.7667 ,7,6,220
2019,46083874,Donnie Lewis Jr.,DB,CLE,NULL,7,7,221
2019,54359,Kerrith Whyte Jr.,RB,CHI, 0.7846 ,7,8,222
2019,46079593,Jordan Brown,DB,CIN,NULL,7,9,223
2019,26511,Isaac Nauta,TE,DET, 0.9904 ,7,10,224
2019,46080103,Darryl Johnson Jr.,DE,BUF,NULL,7,11,225
2019,33625,Ty Summers,LB,GB, 0.7743 ,7,12,226
2019,29105,Jimmy Moreland,DB,WAS,NULL,7,13,227
2019,29440,Tommy Sweeney,TE,BUF, 0.7937 ,7,14,228
2019,46049712,PJ Johnson,DT,DET, 0.8217 ,7,15,229
2019,46083875,Quinton Bell,DE,LV,NULL,7,16,230
2019,30416,Alize Mack,TE,NO, 0.9693 ,7,17,231
2019,36736,George Asafo-Adjei,OG,NYG, 0.8751 ,7,18,232
2019,24956,Chandler Cox,RB,MIA, 0.8912 ,7,19,233
2019,36006,Myles Gaskin,RB,MIA, 0.8791 ,7,20,234
2019,24033,Dontavius Russell,DT,JAX, 0.9344 ,7,21,235
2019,7478,John Ursua,WR,SEA, 0.7531 ,7,22,236
2019,21615,Terry Godwin,WR,CAR, 0.9879 ,7,23,237
2019,32844,Stephen Denmark,DB,CHI, 0.7667 ,7,24,238
2019,22619,Dillon Mitchell,WR,MIN, 0.9280 ,7,25,239
2019,20561,Jackson Barton,OT,IND, 0.9043 ,7,26,240
2019,29236,Jalen Jelks,DE,DAL, 0.8690 ,7,27,241
2019,34864,Cortez Broughton,DT,LAC, 0.7575 ,7,28,242
2019,23457,Nick Scott,DB,LAR, 0.8634 ,7,29,243
2019,46083877,Kaden Elliss,LB,NO,NULL,7,30,244
2019,23843,Chris Slayton,DE,NYG, 0.8619 ,7,31,245
2019,21474,Javon Patterson,OT,IND, 0.9751 ,7,32,246
2019,75566,Olabisi Johnson,WR,MIN, 0.8072 ,7,33,247
2019,46081243,Joshua Miles,OT,ARI,NULL,7,34,248
2019,21713,Michael Dogbe,DE,ARI, 0.8167 ,7,35,249
2019,46083878,Austin Cutting,LS,MIN,NULL,7,36,250
2019,24130,Dakota Allen,LB,LAR, 0.8507 ,7,37,251
2019,25076,Ken Webster,DB,NE, 0.8887 ,7,38,252
2019,21844,Jordan Brailford,DE,WAS, 0.8894 ,7,39,253
2019,22627,Caleb Wilson,TE,ARI, 0.7982 ,7,40,254
