Year,ID,Player,POS,Team,Rating,Round,RD_pick,Draft_pick
2020,36575,Joe Burrow,QB,CIN, 0.9003 ,1,1,1
2020,83154,Chase Young,DE,WAS, 0.9957 ,1,2,2
2020,40722,Jeff Okudah,DB,DET, 0.9955 ,1,3,3
2020,79838,Andrew Thomas,OT,NYG, 0.9791 ,1,4,4
2020,77451,Tua Tagovailoa,QB,MIA, 0.9843 ,1,5,5
2020,85242,Justin Herbert,QB,LAC, 0.8584 ,1,6,6
2020,36984,Derrick Brown,DT,CAR, 0.9964 ,1,7,7
2020,72679,Isaiah Simmons,LB,ARI, 0.8746 ,1,8,8
2020,83912,CJ Henderson,DB,JAX, 0.9378 ,1,9,9
2020,77949,Jedrick Wills,OT,CLE, 0.9831 ,1,10,10
2020,85356,Mekhi Becton,OT,NYJ, 0.8807 ,1,11,11
2020,86009,Henry Ruggs III,WR,LV, 0.9640 ,1,12,12
2020,83665,Tristan Wirfs,OT,TB, 0.8911 ,1,13,13
2020,36280,Javon Kinlaw,DT,SF, 0.8979 ,1,14,14
2020,70724,Jerry Jeudy,WR,DEN, 0.9881 ,1,15,15
2020,77377,AJ Terrell,DB,ATL, 0.9745 ,1,16,16
2020,77892,CeeDee Lamb,WR,DAL, 0.9358 ,1,17,17
2020,81332,Austin Jackson,OT,MIA, 0.9830 ,1,18,18
2020,38546,Damon Arnette,DB,LV, 0.8596 ,1,19,19
2020,83858,K'Lavon Chaisson,LB,JAX, 0.9821 ,1,20,20
2020,83867,Jalen Reagor,WR,PHI, 0.9566 ,1,21,21
2020,91653,Justin Jefferson,WR,MIN, 0.7982 ,1,22,22
2020,81149,Kenneth Murray,LB,LAC, 0.8771 ,1,23,23
2020,77232,Cesar Ruiz,NULL,NO, 0.9786 ,1,24,24
2020,46048629,Brandon Aiyuk,WR,SF, 0.8366 ,1,25,25
2020,80970,Jordan Love,QB,GB, 0.8191 ,1,26,26
2020,61719,Jordyn Brooks,LB,SEA, 0.8475 ,1,27,27
2020,69238,Patrick Queen,LB,BAL, 0.8955 ,1,28,28
2020,80321,Isaiah Wilson,OT,TEN, 0.9904 ,1,29,29
2020,87709,Noah Igbinoghene,DB,MIA, 0.8969 ,1,30,30
2020,32879,Jeff Gladney,DB,MIN, 0.8226 ,1,31,31
2020,76527,Clyde Edwards-Helaire,RB,KC, 0.8845 ,1,32,32
2020,77318,Tee Higgins,WR,CIN, 0.9900 ,2,1,33
2020,77031,Michael Pittman Jr.,WR,IND, 0.9688 ,2,2,34
2020,36721,D'Andre Swift,RB,DET, 0.9838 ,2,3,35
2020,81845,Xavier McKinney,DB,NYG, 0.9723 ,2,4,36
2020,46099658,Kyle Dugger,DB,NE,NULL,2,5,37
2020,67528,Yetur Gross-Matos,DE,CAR, 0.9223 ,2,6,38
2020,79122,Robert Hunt,OT,MIA, 0.7581 ,2,7,39
2020,50985,Ross Blacklock,DT,HOU, 0.9094 ,2,8,40
2020,85554,Jonathan Taylor,RB,IND, 0.8854 ,2,9,41
2020,85906,Laviska Shenault,WR,JAX, 0.8701 ,2,10,42
2020,82570,Cole Kmet,TE,CHI, 0.9609 ,2,11,43
