Year,ID,Player,POS,Team,Rating,Round,RD_pick,Draft_pick
2021,37988,Chazz Surratt,LB,MIN, 0.8777 ,3,14,78
2021,84197,Malcolm Koonce,NULL,LV, 0.7726 ,3,15,79
2021,36472,Divine Deablo,DB,LV, 0.8785 ,3,16,80
2021,94048,Hunter Long,TE,MIA, 0.8191 ,3,17,81
2021,91250,Dyami Brown,WR,WAS, 0.9272 ,3,18,82
2021,46040392,Tommy Tremble,TE,CAR, 0.8797 ,3,19,83
2021,82112,Chauncey Golston,DE,DAL, 0.8491 ,3,20,84
2021,36512,Amari Rodgers,WR,GB, 0.9453 ,3,21,85
2021,77601,Wyatt Davis,OG,MIN, 0.9876 ,3,22,86
2021,85962,Kendrick Green,OG,PIT, 0.8801 ,3,23,87
2021,76769,Trey Sermon,RB,SF, 0.9232 ,3,24,88
2021,79798,Nico Collins,WR,HOU, 0.9378 ,3,25,89
2021,79248,Patrick Jones II,DE,MIN, 0.8351 ,3,26,90
2021,90347,Anthony Schwartz,WR,CLE, 0.9334 ,3,27,91
2021,87086,Monty Rice,LB,TEN, 0.8906 ,3,28,92
2021,46116011,Spencer Brown,OG,BUF,NULL,3,29,93
2021,26703,Ben Cleveland,OG,BAL, 0.9565 ,3,30,94
2021,52744,Robert Hainsey,OT,TB, 0.9605 ,3,31,95
2021,88703,Ronnie Perkins,DE,NE, 0.9666 ,3,32,96
2021,80334,Tre' McKitty,TE,LAC, 0.8816 ,3,33,97
2021,46115878,Quinn Meinerz,OG,DEN,NULL,3,34,98
2021,46085411,Nahshon Wright,DB,DAL, 0.8200 ,3,35,99
2021,72174,Elijah Molden,DB,TEN, 0.9253 ,3,36,100
2021,92365,Ifeatu Melifonwu,DB,DET, 0.8209 ,3,37,101
2021,78613,Ambry Thomas,DB,SF, 0.9583 ,3,38,102
2021,46039394,Ernest Jones,LB,LAR, 0.8552 ,3,39,103
2021,36368,Brandon Stephens,DB,BAL, 0.8791 ,3,40,104
2021,68811,Baron Browning,LB,DEN, 0.9940 ,3,41,105
2021,77220,Jay Tufele,DT,JAX, 0.9817 ,4,1,106
2021,35632,Michael Carter,RB,NYJ, 0.8772 ,4,2,107
2021,89359,Darren Hall,NULL,ATL, 0.8511 ,4,3,108
2021,31779,Dez Fitzpatrick,WR,TEN, 0.9048 ,4,4,109
2021,78792,James Hudson,OT,CLE, 0.9121 ,4,5,110
2021,93519,Cameron Sample,DE,CIN, 0.7824 ,4,6,111
2021,77160,Amon-Ra St. Brown,WR,DET, 0.9948 ,4,7,112
2021,92229,Derrick Barnes,LB,DET, 0.7797 ,4,8,113
2021,90743,Drew Dalman,NULL,ATL, 0.8584 ,4,9,114
2021,76875,Jabril Cox,LB,DAL, 0.7667 ,4,10,115
2021,84888,Elerson Smith,WR,NYG, 0.7197 ,4,11,116
2021,91806,Bobby Brown,DT,LAR, 0.9267 ,4,12,117
2021,80955,Chris Rumph II,DE,LAC, 0.8356 ,4,13,118
2021,79009,Kene Nwangwu,RB,MIN, 0.8426 ,4,14,119
2021,81020,Rhamondre Stevenson,RB,NE, 0.8757 ,4,15,120
2021,38460,Jordan Smith,DE,JAX, 0.8417 ,4,16,121
2021,75562,Tyler Shelvin,DT,CIN, 0.9754 ,4,17,122
2021,79577,Zech McPhearson,DB,PHI, 0.8947 ,4,18,123
2021,86373,John Bates,TE,WAS, 0.8284 ,4,19,124
2021,80095,Camryn Bynum,DB,MIN, 0.8499 ,4,20,125
2021,89471,Chuba Hubbard,RB,CAR, 0.8868 ,4,21,126
2021,88518,Kylen Granson,TE,IND, 0.7575 ,4,22,127
2021,85172,Dan Moore,OT,PIT, 0.8532 ,4,23,128
2021,86078,Jaelon Darden,WR,TB, 0.8166 ,4,24,129
2021,46103851,Robert Rochell,DB,LAR,NULL,4,25,130
2021,76477,Tylan Wallace,WR,BAL, 0.9442 ,4,26,131
2021,90830,Tommy Togiai,DT,CLE, 0.9721 ,4,27,132
2021,75240,Ian Book,QB,NO, 0.8681 ,4,28,133
2021,33958,Janarius Robinson,DE,MIN, 0.9571 ,4,29,134
2021,80455,Rashad Weaver,DE,TEN, 0.8231 ,4,30,135
2021,75512,Marco Wilson,DB,ARI, 0.9249 ,4,31,136
2021,76454,Tre Brown,DB,SEA, 0.9366 ,4,32,137
2021,61733,Josh Ball,OT,DAL, 0.8481 ,4,33,138
2021,81088,D'Ante Smith,OT,CIN, 0.8273 ,4,34,139
2021,90578,Buddy Johnson,LB,PIT, 0.8878 ,4,35,140
2021,46116009,Jacob Harris,WR,LAR,NULL,4,36,141
2021,84051,Royce Newman,OT,GB, 0.8886 ,4,37,142
2021,89855,Tyree Gillespie,DB,LV, 0.8087 ,4,38,143
2021,79468,Joshua Kaindoh,DE,KC, 0.9948 ,4,39,144
2021,58247,Luke Farrell,TE,JAX, 0.9233 ,5,1,145
2021,90465,Jamien Sherwood,DB,NYJ, 0.9079 ,5,2,146
2021,85407,Brevin Jordan,TE,HOU, 0.9820 ,5,3,147
2021,82819,Ta'Quon Graham,DT,ATL, 0.9213 ,5,4,148
2021,46038331,Evan McPherson,K,CIN, 0.8339 ,5,5,149
2021,46040999,Kenneth Gainwell,RB,PHI, 0.8280 ,5,6,150
2021,92394,Larry Borom,OG,CHI, 0.8345 ,5,7,151
2021,81643,Caden Sterns,DB,DEN, 0.9886 ,5,8,152
2021,89546,Tony Fields,LB,CLE, 0.8605 ,5,9,153
2021,88199,Michael Carter II,DB,NYJ, 0.8543 ,5,10,154
2021,83845,Jaylon Moore,OT,SF, 0.7938 ,5,11,155
2021,80855,Isaiahh Loudermilk,DE,PIT, 0.8593 ,5,12,156
2021,45572798,Ihmir Smith-Marsette,DB,MIN, 0.8208 ,5,13,157
2021,89722,Daviyon Nixon,DT,CAR, 0.8730 ,5,14,158
2021,86325,Brenden Jaimes,OT,LAC, 0.8797 ,5,15,159
2021,59818,Shaun Wade,DB,BAL, 0.9904 ,5,16,160
2021,79859,Tommy Doyle,NULL,BUF, 0.8235 ,5,17,161
2021,92115,Noah Gray,TE,KC, 0.8261 ,5,18,162
2021,91982,Darrick Forrest,DB,WAS, 0.7998 ,5,19,163
2021,46042139,Jamar Johnson,DB,DEN, 0.8477 ,5,20,164
2021,79453,Shawn Davis,DB,IND, 0.8875 ,5,21,165
2021,80110,Keith Taylor,DB,CAR, 0.9059 ,5,22,166
2021,45572490,Nate Hobbs,DB,LV, 0.8143 ,5,23,167
2021,46116008,Zach Davidson,TE,MIN,NULL,5,24,168
2021,35122,Richard LeCounte III,DB,CLE, 0.9876 ,5,25,169
2021,86350,Garret Wallow,DB,HOU, 0.8481 ,5,26,170
2021,25739,Daelin Hayes,DE,BAL, 0.9409 ,5,27,171
2021,75973,Deommodore Lenoir,DB,SF, 0.9697 ,5,28,172
2021,35109,Tedarrell Slaton,DT,GB, 0.9677 ,5,29,173
2021,88017,Earnest Brown,DE,LAR, 0.9143 ,5,30,174
2021,94502,Jason Pinnock,DB,NYJ, 0.8290 ,5,31,175
2021,84618,K.J. Britt,LB,TB, 0.8951 ,5,32,176
2021,89179,Cameron McGrone,LB,NE, 0.9481 ,5,33,177
2021,78587,Shemar Jean-Charles,DB,GB, 0.7930 ,5,34,178
2021,69283,Simi Fehoko,WR,DAL, 0.9285 ,5,35,179
2021,89865,Talanoa Hufanga,DB,SF, 0.9571 ,5,36,180
2021,36471,Cornell Powell,WR,KC, 0.9314 ,5,37,181
2021,79894,Adetokunbo Ogundeji,DE,ATL, 0.8584 ,5,38,182
2021,51663,Avery Williams,DB,ATL,NULL,5,39,183
2021,83571,Ben Mason,RB,BAL, 0.8510 ,5,40,184
2021,78354,Nick Niemann,WR,LAC, 0.8456 ,6,1,185
2021,87361,Hamsah Nasirildeen,DB,NYJ, 0.9490 ,6,2,186
2021,81563,Frank Darby,WR,ATL, 0.8377 ,6,3,187
2021,88023,Joshuah Bledsoe,DB,NE, 0.8243 ,6,4,188
2021,81348,Marlon Tuipulotu,DT,PHI, 0.9720 ,6,5,189
2021,85408,Trey Hill,NULL,CIN, 0.9692 ,6,6,190
2021,87038,Tarron Jackson,DE,PHI, 0.6997 ,6,7,191
2021,85620,Quinton Bohanna,DT,DAL, 0.8422 ,6,8,192
2021,79391,Deonte Brown,OG,CAR, 0.9258 ,6,9,193
2021,82097,Elijah Mitchell,RB,SF, 0.7716 ,6,10,194
2021,88678,Roy Lopez III,DT,HOU, 0.7857 ,6,11,195
2021,83917,Gary Brightwell,WR,NYG, 0.8179 ,6,12,196
2021,77353,Will Sherman,OG,NE, 0.8493 ,6,13,197
2021,90842,Larry Rountree III,RB,LAC, 0.8435 ,6,14,198
2021,80204,Jaylen Twyman,DT,MIN, 0.8616 ,6,15,199
2021,46052708,Brandin Echols,DB,NYJ, 0.8602 ,6,16,200
2021,77021,Rodarius Williams,DB,NYG, 0.8529 ,6,17,201
2021,35287,Chris Evans,RB,CIN, 0.8911 ,6,18,202
2021,62952,Marquez Stevenson,WR,BUF, 0.8559 ,6,19,203
2021,66516,Shi Smith,WR,CAR, 0.9131 ,6,20,204
2021,88706,Racey McMath,WR,TEN, 0.8610 ,6,21,205
2021,34312,Landon Young,OT,NO, 0.9631 ,6,22,206
2021,68827,Jonathan Marshall,DT,NYJ, 0.8595 ,6,23,207
2021,65579,Stone Forsythe,OT,SEA, 0.8437 ,6,24,208
2021,83056,Jalen Camp,WR,JAX, 0.7912 ,6,25,209
2021,84701,Victor Dimukeje,DE,ARI, 0.8415 ,6,26,210
2021,77816,Demetric Felton,RB,CLE, 0.8838 ,6,27,211
2021,47223,Damar Hamlin,DB,BUF, 0.9327 ,6,28,212
2021,46038370,Rachad Wildgoose Jr.,DB,BUF, 0.8574 ,6,29,213
2021,78124,Cole Van Lanen,OT,GB, 0.9389 ,6,30,214
2021,58917,Brady Breeze,DB,TEN, 0.9025 ,6,31,215
2021,80676,Quincy Roche,DE,PIT, 0.8255 ,6,32,216
2021,80332,Khalil Herbert,RB,CHI, 0.7985 ,6,33,217
2021,65584,Sam Ehlinger,QB,IND, 0.9446 ,6,34,218
2021,83839,Seth Williams,WR,DEN, 0.9259 ,6,35,219
2021,73082,Isaiah McDuffie,LB,GB, 0.8409 ,6,36,220
2021,81837,Dazz Newsome,WR,CHI, 0.8429 ,6,37,221
2021,88448,Thomas Fletcher,LS,CAR, 0.7853 ,6,38,222
2021,81081,Tay Gowan,DB,ARI, 0.8345 ,6,39,223
2021,32398,JaCoby Stevens,DB,PHI, 0.9901 ,6,40,224
2021,87018,Camaron Cheeseman,LS,WAS, 0.8125 ,6,41,225
2021,75463,Trey Smith,OG,KC, 0.9920 ,6,42,226
2021,90475,Israel Mukuamu,DB,DAL, 0.8688 ,6,43,227
2021,75944,Thomas Graham,DB,CHI, 0.9604 ,6,44,228
2021,46115952,Michael Strachan,WR,IND,NULL,7,1,229
2021,46056358,Jimmy Morrissey,NULL,LV,NULL,7,2,230
2021,88784,Larnel Coleman,OT,MIA, 0.7709 ,7,3,231
2021,88208,Phil Hoskins,DT,CAR, 0.8656 ,7,4,232
2021,36680,Jake Funk,RB,LAR, 0.8282 ,7,5,233
2021,46037452,Patrick Johnson,DE,PHI, 0.7709 ,7,6,234
2021,89594,Wyatt Hubert,DE,CIN, 0.8590 ,7,7,235
2021,51362,Jack Anderson,NULL,BUF, 0.9628 ,7,8,236
2021,83670,Kary Vincent,DB,DEN, 0.9567 ,7,9,237
2021,36817,Matt Farniok,OT,DAL, 0.8934 ,7,10,238
2021,43496,Jonathon Cooper,DE,DEN, 0.9811 ,7,11,239
2021,83666,William Bradley-King,LB,WAS, 0.7857 ,7,12,240
2021,75698,Mark Webb,DB,LAC, 0.9387 ,7,13,241
2021,58441,Tre Nixon,WR,NE, 0.9256 ,7,14,242
2021,79620,James Wiggins,WR,ARI, 0.8512 ,7,15,243
2021,61019,Gerrid Doaks,RB,MIA, 0.8456 ,7,16,244
2021,92986,Tre Norwood,DB,PIT, 0.8517 ,7,17,245
2021,36848,Shaka Toney,DE,WAS, 0.8498 ,7,18,246
2021,33514,Michal Menet,NULL,ARI, 0.9818 ,7,19,247
2021,77262,Will Fries,OT,IND, 0.8761 ,7,20,248
2021,61815,Ben Skowronek,WR,LAR, 0.8528 ,7,21,249
2021,46046471,Khyiris Tonga,DT,CHI, 0.7667 ,7,22,250
2021,88527,Chris Wilcox,DB,TB, 0.7857 ,7,23,251
2021,46116028,Chris Garrett,LB,LAR,NULL,7,24,252
2021,78221,Marquiss Spencer,DE,DEN, 0.9047 ,7,25,253
2021,89495,Pressley Harvin III,P,PIT, 0.8145 ,7,26,254
2021,88786,Kawaan Baker,WR,NO,NULL,7,27,255
2021,77603,Kylin Hill,RB,GB, 0.9184 ,7,28,256
2021,89983,Jermar Jefferson,RB,DET, 0.8619 ,7,29,257
2021,46046516,Dax Milne,WR,WAS, 0.7597 ,7,30,258
2021,89447,Grant Stuard,DB,TB, 0.7783 ,7,31,259
