Year,ID,Player,POS,Team,Rating,Round,RD_pick,Draft_pick
2014,1429,Austin Seferian-Jenkins,TE,TB, 0.9765 ,2,6,38
2014,611,Marqise Lee,WR,JAX, 0.9750 ,2,7,39
2014,23666,Kyle Van,LB,DET, 0.8998 ,2,8,40
2014,1076,Lamarcus Joyner,DB,LAR, 0.9941 ,2,9,41
2014,2780,Jordan Matthews,WR,PHI, 0.8417 ,2,10,42
2014,58134,Weston Richburg,OC,NYG, 0.7444 ,2,11,43
2014,1119,Cyrus Kouandjio,OT,BUF, 0.9994 ,2,12,44
2014,3665,Paul Richardson,WR,SEA, 0.9063 ,2,13,45
2014,735,Stephon Tuitt,DE,PIT, 0.9824 ,2,14,46
2014,35396,Trent Murphy,LB,WAS, 0.8354 ,2,15,47
2014,534,Timmy Jernigan,DT,BAL, 0.9927 ,2,16,48
2014,2383,Jace Amaro,TE,NYJ, 0.9408 ,2,17,49
2014,3823,Jeremiah Attaochu,LB,LAC, 0.8510 ,2,18,50
2014,1409,Ego Ferguson,DT,CHI, 0.9651 ,2,19,51
2014,2411,Troy Niklas,TE,ARI, 0.9187 ,2,20,52
2014,10004,Davante Adams,WR,GB, 0.7333 ,2,21,53
2014,2438,Bishop Sankey,RB,TEN, 0.9028 ,2,22,54
2014,2439,Jeremy Hill,RB,CIN, 0.8994 ,2,23,55
2014,1882,Cody Latimer,WR,DEN, 0.8487 ,2,24,56
2014,2978,Carlos Hyde,RB,SF, 0.9000 ,2,25,57
2014,58676,Stanley Jean-Baptiste,DB,NO,NULL,2,26,58
2014,10690,Jack Mewhort,OT,IND, 0.9384 ,2,27,59
2014,1573,Kony Ealy,DE,CAR, 0.9156 ,2,28,60
2014,7053,Allen Robinson,WR,JAX, 0.8360 ,2,29,61
2014,43647,Jimmy Garoppolo,QB,NE, 0.7889 ,2,30,62
2014,586,Jarvis Landry,WR,MIA, 0.9922 ,2,31,63
2014,28716,Justin Britt,OT,SEA, 0.8274 ,2,32,64
2014,1149,C.J. Fiedorowicz,TE,HOU, 0.9694 ,3,1,65
2014,3921,Morgan Moses,OT,WAS, 0.9095 ,3,2,66
2014,76341,Billy Turner,OT,MIA,NULL,3,3,67
2014,5136,Dezmen Southward,DB,ATL, 0.7889 ,3,4,68
2014,34170,Charles Sims,RB,TB, 0.8448 ,3,5,69
2014,2400,Marcus Martin,OC,SF, 0.8584 ,3,6,70
2014,2879,Christian Kirksey,LB,CLE, 0.8556 ,3,7,71
2014,3633,Scott Crichton,DE,MIN, 0.8556 ,3,8,72
2014,3175,Preston Brown,LB,BUF, 0.8590 ,3,9,73
2014,76031,Jay Bromley,DT,NYG,NULL,3,10,74
2014,624,Tre Mason,RB,LAR, 0.8954 ,3,11,75
2014,14115,Travis Swanson,OC,DET, 0.8590 ,3,12,76
2014,5175,Chris Borland,LB,SF, 0.8417 ,3,13,77
2014,11677,Spencer Long,OG,WAS,NULL,3,14,78
2014,6006,Terrence Brooks,DB,BAL, 0.8795 ,3,15,79
2014,28242,Dexter McDougle,DB,NYJ, 0.8715 ,3,16,80
2014,14275,Gabe Jackson,OG,LV, 0.8417 ,3,17,81
2014,27073,Will Sutton,DT,CHI, 0.8670 ,3,18,82
2014,1185,Louis Nix,DT,HOU, 0.9685 ,3,19,83
2014,1407,Kareem Martin,DE,ARI, 0.8997 ,3,20,84
2014,30072,Khyri Thornton,DT,GB, 0.9000 ,3,21,85
2014,1158,Josh Huff,WR,PHI, 0.9136 ,3,22,86
2014,57646,Phillip Gaines,DB,KC, 0.8306 ,3,23,87
2014,18903,Will Clarke,DE,CIN, 0.7889 ,3,24,88
2014,7975,Chris Watt,OG,LAC, 0.9783 ,3,25,89
2014,619,Donte Moncrief,WR,IND, 0.9349 ,3,26,90
2014,76533,John Brown,WR,ARI,NULL,3,27,91
2014,8173,Trai Turner,OG,CAR, 0.8765 ,3,28,92
2014,1464,Brandon Linder,OG,JAX, 0.9386 ,3,29,93
2014,45880,Terrance West,RB,CLE,NULL,3,30,94
2014,16256,Michael Schofield,OT,DEN, 0.9089 ,3,31,95
2014,45873,Jerick McKinnon,RB,MIN, 0.8333 ,3,32,96
2014,35125,Dri Archer,RB,PIT, 0.7000 ,3,33,97
2014,2120,Richard Rodgers,TE,GB, 0.8515 ,3,34,98
2014,6258,Crockett Gillmore,TE,BAL, 0.8333 ,3,35,99
2014,5549,Brandon Thomas,OT,SF, 0.9030 ,3,36,100
2014,1151,Jaylen Watkins,DB,PHI, 0.9802 ,4,1,101
2014,3766,Bashaud Breeland,DB,WAS, 0.8774 ,4,2,102
2014,609,Devonta Freeman,RB,ATL, 0.9490 ,4,3,103
2014,6626,Jalen Saunders,WR,NYJ, 0.8333 ,4,4,104
2014,6087,Bryan Stork,OC,NE, 0.8590 ,4,5,105
2014,7988,Bruce Ellington,WR,SF, 0.9653 ,4,6,106
2014,57421,Justin Ellis,DT,LV, 0.7667 ,4,7,107
2014,1422,Cassius Marsh,DE,SEA, 0.9441 ,4,8,108
2014,29843,Ross Cockrell,DB,BUF, 0.8333 ,4,9,109
2014,//247sports.comNA,Mo Alexander,DB,LAR,NULL,4,10,110
2014,3882,Russell Bodine,OC,CIN, 0.8733 ,4,11,111
2014,2990,DaQuan Jones,DT,TEN, 0.8938 ,4,12,112
2014,3761,Andre Williams,RB,NYG, 0.8639 ,4,13,113
2014,3471,Aaron Colvin,DB,JAX, 0.8764 ,4,14,114
2014,23617,Shaq Evans,WR,NYJ, 0.9575 ,4,15,115
2014,7735,Keith McGill,DB,LV, 0.9100 ,4,16,116
2014,2246,Ka'Deem Carey,RB,CHI, 0.8799 ,4,17,117
2014,1450,Martavis Bryant,WR,PIT, 0.9430 ,4,18,118
2014,2876,Anthony Hitchens,LB,DAL, 0.8306 ,4,19,119
2014,18885,Logan Thomas,QB,ARI, 0.9742 ,4,20,120
2014,3575,Carl Bradford,LB,GB, 0.8670 ,4,21,121
2014,6382,Marqueston Huff,DB,TEN, 0.8448 ,4,22,122
2014,10727,Kevin Norwood,WR,SEA, 0.9051 ,4,23,123
2014,225,De'Anthony Thomas,RB,KC, 0.9926 ,4,24,124
2014,58155,Walt Aikens,DB,MIA, 0.7722 ,4,25,125
2014,1167,Khairi Fortt,LB,NO, 0.9675 ,4,26,126
2014,62083,Pierre Desir,DB,CLE,NULL,4,27,127
2014,3883,Tre Boston,DB,CAR, 0.8590 ,4,28,128
2014,3900,Dontae Johnson,DB,SF, 0.8764 ,4,29,129
2014,3038,James White,RB,NE, 0.8733 ,4,30,130
2014,2953,Brock Vereen,DB,CHI, 0.8590 ,4,31,131
2014,3757,Kevin Pierre-Louis,LB,SEA, 0.9101 ,4,32,132
2014,6790,Nevin Lawson,DB,DET, 0.8111 ,4,33,133
2014,4992,Brent Urban,DT,BAL, 0.8399 ,4,34,134
2014,23801,Tom Savage,QB,HOU, 0.9532 ,4,35,135
2014,62137,Larry Webster,DE,DET,NULL,4,36,136
2014,62138,Dakota Dozier,OT,NYJ,NULL,4,37,137
2014,45878,Lorenzo Taliaferro,RB,BAL,NULL,4,38,138
2014,3303,Prince Shembo,LB,ATL, 0.8899 ,4,39,139
2014,3647,Cameron Fleming,OT,NE, 0.8733 ,4,40,140
2014,15744,Taylor Hart,DE,PHI, 0.8795 ,5,1,141
2014,57309,Ryan Grant,WR,WAS, 0.7889 ,5,2,142
2014,62139,Kadeem Edwards,OG,TB,NULL,5,3,143
2014,6082,Telvin Smith,LB,JAX, 0.9323 ,5,4,144
2014,3658,David Yankey,OG,MIN, 0.8733 ,5,5,145
2014,29661,Devin Street,WR,DAL, 0.8111 ,5,6,146
2014,2994,Ricardo Allen,DB,ATL, 0.8701 ,5,7,147
2014,6749,Bene Benwikere,DB,CAR, 0.8563 ,5,8,148
2014,34869,Kevin Pamphile,OT,TB, 0.7000 ,5,9,149
2014,1524,Aaron Lynch,DE,SF, 0.9947 ,5,10,150
2014,6214,Avery Williamson,LB,TEN, 0.8528 ,5,11,151
2014,57797,Nat Berhe,DB,NYG, 0.8556 ,5,12,152
2014,19901,Cyril Richardson,OG,BUF, 0.8479 ,5,13,153
2014,3367,Jeremiah George,LB,NYJ, 0.8622 ,5,14,154
2014,5069,Arthur Lynch,TE,MIA, 0.9300 ,5,15,155
2014,22146,Lamin Barrow,LB,DEN, 0.8701 ,5,16,156
2014,3666,Shaquille Richardson,DB,PIT, 0.8613 ,5,17,157
2014,62141,Caraun Reid,DT,DET,NULL,5,18,158
2014,2558,Chris Smith,DE,JAX, 0.8655 ,5,19,159
2014,10778,Ed Stinson,DE,ARI, 0.8938 ,5,20,160
2014,10645,Corey Linsley,OC,GB, 0.9152 ,5,21,161
2014,3652,Ed Reynolds,DB,PHI, 0.8542 ,5,22,162
2014,5074,Aaron Murray,QB,KC, 0.9900 ,5,23,163
2014,10710,AJ McCarron,QB,CIN, 0.9594 ,5,24,164
2014,58189,Ryan Carrethers,DT,LAC, 0.7889 ,5,25,165
2014,10687,Jonathan Newsome,DE,IND, 0.8801 ,5,26,166
2014,500,Vinnie Sunseri,DB,NO, 0.8575 ,5,27,167
2014,58981,Marquis Spruill,LB,ATL, 0.9000 ,5,28,168
2014,1039,Ronald Powell,LB,NO, 0.9999 ,5,29,169
2014,62144,Keith Reaser,DB,SF,NULL,5,30,170
2014,62145,Jordan Tripp,LB,MIA,NULL,5,31,171
2014,57995,Jimmy Staten,DT,SEA, 0.7667 ,5,32,172
2014,34476,Wesley Johnson,OT,PIT, 0.8764 ,5,33,173
2014,23503,Devon Kennard,LB,NYG, 0.9927 ,5,34,174
2014,5445,John Urschel,OG,BAL, 0.7667 ,5,35,175
2014,5137,Jared Abbrederis,WR,GB,NULL,5,36,176
2014,289,Jeoffrey Pagan,DE,HOU, 0.9645 ,6,1,177
2014,7224,Zach Mettenberger,QB,TEN, 0.9350 ,6,2,178
2014,4822,Jon Halapio,OG,NE, 0.8497 ,6,3,179
2014,4362,Kenneth Acker,DB,SF, 0.8434 ,6,4,180
2014,2624,Alfred Blue,RB,HOU, 0.8622 ,6,5,181
2014,19019,Antone Exum,DB,MIN, 0.8795 ,6,6,182
2014,17211,David Fales,QB,CHI, 0.7900 ,6,7,183
2014,62266,Kendall James,DB,MIN,NULL,6,8,184
2014,76435,Robert Herron,WR,TB,NULL,6,9,185
2014,1172,Lache Seastrunk,RB,WAS, 0.9841 ,6,10,186
2014,3296,Bennett Jackson,DB,NYG, 0.8733 ,6,11,187
2014,3435,E.J. Gaines,DB,LAR, 0.8701 ,6,12,188
2014,7863,T.J. Jones,WR,DET, 0.9591 ,6,13,189
2014,62438,Matt Hazel,WR,MIA,NULL,6,14,190
2014,21268,Pat O'Donnell,P,CHI, 0.7444 ,6,15,191
2014,1444,Jordan Zumwalt,LB,PIT, 0.9042 ,6,16,192
2014,2758,Zach Fulton,OG,KC, 0.8639 ,6,17,193
2014,4006,Keith Wenning,QB,BAL, 0.8333 ,6,18,194
2014,62449,Brandon Dixon,DB,NYJ,NULL,6,19,195
2014,62510,Walt Powell,WR,ARI,NULL,6,20,196
2014,19916,Demetri Goodson,DB,GB,NULL,6,21,197
2014,62511,Zach Moore,DE,NE,NULL,6,22,198
2014,4318,Garrett Scott,OT,SEA, 0.8111 ,6,23,199
2014,76691,Laurent Duvernay-Tardif,OT,KC,NULL,6,24,200
2014,14512,Marion Grice,RB,LAC, 0.9208 ,6,25,201
2014,13626,Tavon Rooks,OT,NO,NULL,6,26,202
2014,6590,Andrew Jackson,LB,IND, 0.7889 ,6,27,203
2014,23688,Tyler Gaffney,RB,CAR, 0.8955 ,6,28,204
2014,4965,Luke Bowanko,OC,JAX, 0.8622 ,6,29,205
2014,57160,Jemea Thomas,DB,NE, 0.8733 ,6,30,206
2014,//247sports.comNA,Matthew Paradis,OC,DEN,NULL,6,31,207
2014,57851,Eric Pinkins,DB,SEA, 0.8590 ,6,32,208
2014,3459,Quincy Enunwa,WR,NYJ, 0.8701 ,6,33,209
2014,57422,IK Enemkpali,DE,NYJ, 0.8149 ,6,34,210
2014,2841,Jay Prosch,RB,HOU, 0.7667 ,6,35,211
2014,4710,Marquis Flowers,LB,CIN, 0.9316 ,6,36,212
2014,5469,Tajh Boyd,QB,NYJ, 0.9840 ,6,37,213
2014,23502,Garrett Gilbert,QB,LAR, 0.9918 ,6,38,214
2014,8682,Daniel McCullers,DT,PIT, 0.8785 ,6,39,215
2014,31086,Andre Hal,DB,HOU, 0.8559 ,7,1,216
2014,14661,Ted Bolser,TE,WAS, 0.8622 ,7,2,217
2014,//247sports.comNA,Mike Campanaro,WR,BAL,NULL,7,3,218
2014,//247sports.comNA,Travis Carrie,DB,LV,NULL,7,4,219
2014,58367,Shamar Stephen,DT,MIN, 0.7000 ,7,5,220
2014,62519,Randell Johnson,LB,BUF,NULL,7,6,221
2014,1137,Storm Johnson,RB,JAX, 0.9792 ,7,7,222
2014,57158,Brandon Watts,LB,MIN, 0.8622 ,7,8,223
2014,3021,Beau Allen,DT,PHI, 0.8801 ,7,9,224
2014,3891,Jabari Price,DB,MIN, 0.8559 ,7,10,225
2014,62527,Mitchell Van,OT,LAR,NULL,7,11,226
2014,9706,Kiero Small,RB,SEA, 0.7926 ,7,12,227
2014,2546,Zach Hocker,K,WAS, 0.7931 ,7,13,228
2014,25135,Nate Freese,K,DET, 0.8319 ,7,14,229
2014,45887,Rob Blanchflower,TE,PIT,NULL,7,15,230
2014,27998,Ben Gardner,DE,DAL, 0.7667 ,7,16,231
2014,33648,Ulrick John,OT,IND,NULL,7,17,232
2014,//247sports.comNA,Trevor Reilly,LB,NYJ,NULL,7,18,233
2014,62530,Terrence Fede,DE,MIA,NULL,7,19,234
2014,29208,Shelby Harris,DE,LV, 0.8875 ,7,20,235
2014,76080,Jeff Janis,WR,GB,NULL,7,21,236
2014,1074,Seantrel Henderson,OT,BUF, 0.9988 ,7,22,237
2014,17190,Will Smith,LB,DAL, 0.8511 ,7,23,238
2014,2628,James Wright,WR,CIN, 0.8938 ,7,24,239
2014,19890,Tevin Reese,WR,LAC, 0.8273 ,7,25,240
2014,//247sports.comNA,C.B. Bryant,DB,LAR,NULL,7,26,241
2014,1396,Corey Nelson,LB,DEN, 0.9656 ,7,27,242
2014,//247sports.comNA,Kaleb Ramsey,DE,SF,NULL,7,28,243
2014,16141,Jeremy Gallon,WR,NE, 0.9043 ,7,29,244
2014,3477,Trey Millard,RB,SF, 0.8875 ,7,30,245
2014,36277,Charles Leno,OT,CHI, 0.8573 ,7,31,246
2014,1135,Jonathan Dowling,DB,LV, 0.9730 ,7,32,247
2014,1129,Ahmad Dixon,DB,DAL, 0.9721 ,7,33,248
2014,28816,Michael Sam,DE,LAR, 0.8368 ,7,34,249
2014,16840,Demetrius Rhaney,OC,LAR, 0.7544 ,7,35,250
2014,62626,Ken Bishop,DT,DAL,NULL,7,36,251
2014,62643,Lavelle Westbrooks,DB,CIN,NULL,7,37,252
2014,3168,Yawin Smallwood,LB,ATL, 0.8448 ,7,38,253
2014,3618,Terrance Mitchell,DB,DAL, 0.8701 ,7,39,254
2014,62670,Tyler Starr,LB,ATL,NULL,7,40,255
2014,35226,Lonnie Ballentine,DB,HOU, 0.8826 ,7,41,256
