Year,ID,Player,POS,HT,WT,High School,City,State,Rating,National_Rank,Position_Rank,State_Rank,Team
2020,46051244,Nimari Burnett, CG ,6-4,190,Prolific Prep,CHICAGO,IL,0.9882,34,6,8,texas tech
2020,46035552,Earl Timberlake, SG ,6-6,215,DeMatha Catholic,Hyattsville,MD,0.9878,35,7,1,miami
2020,46055226,Franck Kepnang, C ,6-11,247,Westtown School,Norristown,PA,0.9876,36,8,1,oregon
2020,46050093,Dawson Garcia, PF ,6-11,220,Prior Lake,Prior Lake,MN,0.9856,37,4,2,marquette
2020,46036363,Jabri Abdur-Rahim, SF ,6-5,185,Blair Academy,Blairstown,NJ,0.9854,38,6,2,virginia
2020,46048036,Lance Ware, PF ,6-9,215,Camden,Burlington,NJ,0.9852,39,5,3,kentucky
2020,46054091,Matthew Murrell, SG ,6-4,190,IMG Academy,Bradenton,FL,0.9850,40,8,6,ole miss
2020,46051902,Mady Sissoko, C ,6-9,230,Wasatch Academy,Mount Pleasant,UT,0.9848,41,9,1,michigan state
2020,46036360,Jaemyn Brakefield, PF ,6-8,210,Huntington Prep,Huntington,WV,0.9846,42,6,1,duke
2020,46036187,Hunter Dickinson, C ,7-2,255,DeMatha Catholic,Hyattsville,MD,0.9842,43,10,2,michigan
2020,46041320,Trey Patterson, PF ,6-7,195,Rutgers Preparatory School,Somerset,NJ,0.9840,44,7,4,villanova
2020,46036341,Micah Peavy, SF ,6-7,172,Duncanville,Duncanville,TX,0.9835,45,7,2,texas tech
2020,46048391,Moses Moody, SG ,6-6,205,Montverde Academy,Little Rock,AR,0.9833,46,9,7,arkansas
2020,46043229,Andre Curbelo, PG ,6-0,170,Long Island Lutheran,Puerto Rico,PUER,0.9830,47,8,1,illinois
2020,46055311,Samson Ruzhentsev, SF ,6-7,210,Hamilton Heights Christian Academy,Chattanooga,TN,0.9816,48,8,3,florida
2020,46082252,Mac Etienne, C ,6-10,220,Brewster Academy,Wolfeboro,NH,0.9814,49,11,2,ucla
2020,45573406,R.J. Davis, CG ,5-11,164,Archbishop Stepinac,White Plains,NY,0.9813,50,7,2,north carolina
2020,46043044,Cliff Omoruyi, C ,6-10,230,Roselle Catholic,Roselle,NJ,0.9813,51,12,5,rutgers
2020,46050638,Dalen Terry, SF ,6-6,190,Hillcrest Prep,Phoenix,AZ,0.9811,52,9,2,arizona
2020,46047513,Andre Jackson, SF ,6-6,195,Albany,Albany,NY,0.9809,53,10,3,uconn
2020,46057216,JT Thor, PF ,6-9,190,Norcross,Norcross,GA,0.9808,54,8,3,auburn
2020,46047725,Henry Coleman, PF ,6-8,240,Trinity Episcopal School,Richmond,VA,0.9808,55,9,3,duke
2020,46046880,MarJon Beauchamp, SF ,6-6,175,Dream City Christian,Glendale,AZ,0.9802,56,11,3,NULL
2020,46086502,Alex Fudge, SF ,6-8,175,Robert E. Lee,Jacksonville,FL,0.9800,57,12,8,lsu
2020,46083715,Karim Mane, CG ,6-4,195,Vanier College,Montreal,QC,0.9798,58,8,1,NULL
2020,46050786,P.J. Hall, C ,6-9,220,Dorman,Roebuck,SC,0.9795,59,13,1,clemson
2020,46048449,Dwon Odom, PG ,6-1,180,St. Francis,Alpharetta,GA,0.9793,60,9,4,xavier
2020,46046321,Kenyon Martin, PF ,6-6,195,IMG Academy,Bradenton,FL,0.9784,61,10,9,NULL
2020,46059188,Josh Primo, CG ,6-6,180,Royal Crown,Toronto,OH,0.9783,62,9,1,alabama
2020,46083970,KK Robinson, PG ,6-0,175,Oak Hill Academy,Bryant,AR,0.9781,63,10,4,arkansas
2020,46058341,Deivon Smith, PG ,5-11,160,Grayson,Loganville,GA,0.9776,64,11,5,mississippi state
2020,46083649,Alex Tchikou, PF ,6-11,200,Dream City Christian,Glendale,AZ,0.9772,65,11,4,alabama
2020,46101242,Azuolas Tubelis, PF ,6-9,240,Lithuania,Lithuania,LITH,0.9771,66,12,1,arizona
2020,46083513,Jaxson Robinson, SF ,6-5,175,Ada,Ada,OK,0.9770,67,13,2,texas am
2020,46057490,Kai Sotto, C ,7-1,200,The Skill Factory,Atlanta,GA,0.9769,68,14,6,NULL
2020,46054097,Puff Johnson, SF ,6-7,185,Hillcrest Prep,Phoenix,AZ,0.9764,69,14,5,north carolina
2020,46042445,Reece Beekman, PG ,6-2,160,Scotlandville Magnet,Baton Rouge,LA,0.9762,70,12,1,virginia
2020,46048763,Cam'Ron Fletcher, SF ,6-6,180,Vashon,Saint Louis,MO,0.9760,71,15,2,kentucky
2020,46035981,Julian Strawther, SF ,6-7,210,Liberty,Henderson,NV,0.9756,72,16,2,gonzaga
2020,46057742,Cam Hayes, PG ,6-3,175,Greensboro Day School,Greensboro,NC,0.9732,73,13,3,north carolina state
2020,46048026,Dominick Harris, CG ,6-4,170,Rancho Christian,Temecula,CA,0.9722,74,10,9,gonzaga
2020,46083677,Mwani Wilkinson, SF ,6-6,195,Bishop Gorman,Las Vegas,NV,0.9716,75,17,3,lsu
2020,46057260,Jordan Nesbitt, SF ,6-6,180,St Louis Christian Academy,Saint Louis,MO,0.9713,76,18,3,memphis
2020,46101699,Rati Andronikashvili, PG ,6-4,190,Georgia,Georgia,GEOR,0.9711,77,14,1,creighton
2020,46035932,Xavier Foster, C ,7-0,225,Oskaloosa,Oskaloosa,IA,0.9710,78,15,1,iowa state
2020,46049256,Carter Whitt, PG ,6-3,170,Brewster Academy,Wolfeboro,NH,0.9710,79,15,3,wake forest
2020,46047705,Jalen Terry, PG ,6-1,160,Beecher,Mount Morris,MI,0.9708,80,16,2,oregon
2020,46047676,AJ Hoggard, CG ,6-3,185,Huntington Prep,Wayne,PA,0.9704,81,11,2,michigan state
2020,46048465,Hassan Diarra, PG ,6-2,180,Putnam Science Academy,Putnam,CT,0.9703,82,17,1,texas am
2020,46035656,Corey Walker, PF ,6-8,219,Hargrave Military Academy,HS) ,NULL,0.9703,83,13,5,tennessee
2020,46040560,Isaiah Cottrell, PF ,6-9,215,Huntington Prep,Huntington,WV,0.9701,84,14,3,west virginia
2020,46058762,Adama Sanogo, C ,6-9,250,The Patrick School,Mali,MALI,0.9696,85,16,6,uconn
2020,46059297,Ben Gregg, PF ,6-8,210,Clackamas,Clackamas,OR,0.9694,86,15,1,gonzaga
2020,46048234,Tramon Mark, PG ,6-4,180,Dickinson,Dickinson,TX,0.9693,87,18,3,houston
2020,46055243,Jaylin Williams, C ,6-9,230,Northside,Fort Smith,AR,0.9691,88,17,1,arkansas
2020,46057439,Jaden Ivey, SG ,6-2,165,La Lumiere School,La Porte,IN,0.9679,89,10,2,purdue
2020,46057658,Kadary Richmond, SF ,6-5,175,Brewster Academy,Wolfeboro,NH,0.9673,90,19,4,syracuse
2020,46046838,Dain Dainja, C ,6-9,260,Park Center,Minneapolis,MN,0.9672,91,18,3,baylor
2020,46058671,Caleb Murphy, CG ,6-2,170,Grayson,Loganville,GA,0.9671,92,12,7,south florida
2020,46057019,Keon Edwards, SF ,6-7,185,Hillcrest Prep,Phoenix,AZ,0.9666,93,20,6,depaul
2020,46101235,Kerr Kriisa, PG ,6-2,170,Estonia,Estonia,ESTO,0.9665,94,19,1,arizona
2020,46049900,Matt Cross, SF ,6-6,225,Brewster Academy,Wolfeboro,NH,0.9658,95,21,5,miami
2020,46055107,Zeb Jackson, SG ,6-2,160,Montverde Academy,Maumee,OH,0.9651,96,11,10,michigan
2020,46057484,K.D. Johnson, PG ,6-1,170,Hargrave Military Academy,HS) ,NULL,0.9646,97,20,6,georgia
2020,46058767,Joe Bamisile, SG ,6-5,195,Monacan,Richmond,VA,0.9641,98,12,7,virginia tech
2020,46049989,John Hugley, C ,6-9,240,Brush,Cleveland,OH,0.9637,99,19,2,pittsburgh
2020,46043235,LJ Cryer, PG ,6-1,180,Morton Ranch,Katy,TX,0.9635,100,21,4,baylor
2020,46039567,Terrance Williams, PF ,6-6,215,Gonzaga,Washington,DC,0.9632,101,16,1,michigan
2020,46081300,Eric Gaines, CG ,6-3,170,Lithonia,Lithonia,GA,0.9623,102,13,8,lsu
2020,46047704,Ethan Morton, CG ,6-4,195,Butler Area,Butler,PA,0.9618,103,14,2,purdue
2020,46047897,Rondel Walker, CG ,6-2,160,Putnam City West,Oklahoma City,OK,0.9617,104,15,3,oklahoma state
2020,46086342,Jordan Geronimo, SF ,6-6,195,St. Paul's School,Concord,NH,0.9611,105,22,6,indiana
2020,46035917,Justin Lewis, PF ,6-7,225,Baltimore Polytechnic Institute,Towson,MD,0.9607,106,17,3,marquette
2020,46042326,Ben Carlson, PF ,6-9,220,East Ridge,Saint Paul,MN,0.9602,107,18,4,wisconsin
2020,46084339,Olivier-Maxence Prosper, PF ,6-8,205,NBA Academy Latin America,Mexico,MEXI,0.9582,108,19,1,clemson
2020,46042318,Jamari Sibley, PF ,6-8,200,Oak Hill Academy,Mouth Of Wilson,VA,0.9564,109,20,8,georgetown
2020,46057660,Lynn Kidd, C ,6-10,220,IMG Academy,Bradenton,FL,0.9559,110,20,11,clemson
2020,46102370,Pavlo Dziuba, PF ,6-8,235,Ukraine,Ukraine,UKRA,0.9552,111,21,1,arizona state
2020,46053245,Demarr Langford, SG ,6-4,170,Brewster Academy,Wolfeboro,NH,0.9549,112,13,7,boston college
2020,46049017,C.J. Wilcher, SG ,6-5,195,Roselle Catholic,Roselle,NJ,0.9541,113,14,7,xavier
2020,46083955,Jabe Mullins, SG ,6-5,195,Mount Si,Snoqualmie,WA,0.9538,114,15,1,st marys
2020,46048793,Darius Maddox, SG ,6-4,180,Oak Hill Academy,Mouth Of Wilson,VA,0.9534,115,16,9,virginia tech
2020,46086483,Daniel Batcho, C ,6-10,220,France,France,FRAN,0.9530,116,21,1,arizona
2020,46054928,D'Andre Davis, SF ,6-5,170,Lawrence Central,Indianapolis,IN,0.9526,117,23,3,louisville
2020,46086460,Dominique Clifford, SG ,6-5,170,The Vanguard School,Colorado Springs,CO,0.9520,118,17,1,colorado
2020,46057518,Reese Dixon-Waters, SG ,6-5,195,St. Bernard,Playa Del Rey,CA,0.9479,119,18,10,usc
2020,46052592,Ian Martinez, SG ,6-3,170,J Serra Catholic,San Juan Capistrano,CA,0.9452,120,19,11,utah
2020,46048640,Davonte Davis, CG ,6-4,175,Jacksonville,Jacksonville,AR,0.9439,121,16,2,arkansas
2020,46102615,Andrej Jakimovski, SF ,6-7,205,Macedonia,Macedonia,MACE,0.9438,122,24,1,washington state
2020,46054929,Nijel Pack, PG ,5-10,165,Lawrence Central,Indianapolis,IN,0.9437,123,22,4,kansas state
2020,46046310,Jaylen Clark, SG ,6-5,200,Etiwanda,Rancho Cucamonga,CA,0.9418,124,20,12,ucla
2020,46055652,Jarrett Hensley, PF ,6-7,190,Link Year Prep,Mission,KS,0.9418,125,22,4,uncg
2020,46053271,Meechie Johnson, PG ,6-1,185,Garfield Heights,Cleveland,OH,0.9411,126,23,3,ohio state
2020,46058803,James Graham, SF ,6-8,205,Nicolet,Milwaukee,WI,0.9401,127,25,2,maryland
2020,46048827,William Jeffress, PF ,6-7,205,McDowell,Erie,PA,0.9398,128,23,3,pittsburgh
2020,46086272,Bennedict Mathurin, SF ,6-6,190,NBA Academy Latin America,Mexico,MEXI,0.9396,129,26,2,arizona
2020,46051475,Chibuzo Agbo Jr., SF ,6-7,215,St. Augustine,San Diego,CA,0.9394,130,27,13,texas tech
2020,46077009,Monty Bowser, SF ,6-6,185,Bishop O'Dowd,Oakland,CA,0.9394,131,28,14,california
2020,46086255,JJ Traynor, PF ,6-8,195,Bardstown,Bardstown,KY,0.9390,132,24,1,louisville
2020,46057218,Kerwin Walton, SG ,6-5,195,Hopkins,Hopkins,MN,0.9384,133,21,5,north carolina
2020,46083314,Ryan Kalkbrenner, C ,6-11,210,Trinity Catholic,Saint Louis,MO,0.9382,134,22,5,creighton
2020,46057696,Maxwell Lewis, SF ,6-7,180,Hillcrest Prep,Phoenix,AZ,0.9377,135,29,7,NULL
2020,46083527,Osasere Ighodaro, PF ,6-9,205,Desert Vista,Phoenix,AZ,0.9366,136,25,8,marquette
2020,46054090,Keon Ambrose-Hylton, PF ,6-8,200,Andrews Osborne Academy,Toronto,ON,0.9357,137,26,4,alabama
2020,46057652,Tari Eason, PF ,6-8,210,Garfield,Seattle,WA,0.9335,138,27,2,cincinnati
2020,94653,Jamal Mashburn Jr., CG ,6-0,160,Brewster Academy,MIAMI,FL,0.9331,139,17,8,minnesota
2020,46082259,Shakeel Moore, PG ,6-1,185,Moravian Prep,Greensboro,NC,0.9331,140,24,4,north carolina state
2020,46043222,Colby Jones, SG ,6-6,195,Mountain Brook,Birmingham,AL,0.9328,141,22,1,xavier
2020,46058635,Max Murrell, PF ,6-9,195,Millard North,Omaha,NE,0.9325,142,28,1,stanford
2020,46057136,Eugene Brown III, SG ,6-6,185,Southwest DeKalb,Conyers,GA,0.9317,143,23,9,ohio state
2020,46086196,David Jones, SF ,6-6,195,Teays Valley Christian School,Scott Depot,WV,0.9310,144,30,4,depaul
2020,46085763,Carlos Rosario, SF ,6-7,180,Veritas Prep,Garden Grove,CA,0.9305,145,31,15,washington state
2020,46081434,Samuel Mennenga, PF ,6-8,210,New Zealand,New Zealand,NEW,0.9297,146,29,1,davidson
2020,46049423,Woody Newton, PF ,6-8,190,Mt. Zion Prep,Baltimore,MD,0.9285,147,30,4,syracuse
2020,46057505,Gabe Wiznitzer, PF ,6-11,240,Hargrave Military Academy,HS) ,NULL,0.9283,148,31,10,louisville
2020,46048752,Niels Lane, SG ,6-5,195,Roselle Catholic,Roselle,NJ,0.9282,149,24,8,florida
2020,46042178,Chris Moore, PF ,6-7,220,West Memphis,West Memphis,AR,0.9278,150,32,3,auburn
2020,46101778,Szymon Zapala, C ,6-11,220,Poland,Poland,POLA,0.9273,151,23,1,utah state
2020,46047480,Josh Taylor, PF ,6-8,195,Norcross,Norcross,GA,0.9268,152,33,10,georgia
2020,46041665,Ty Berry, CG ,6-2,170,Sunrise Christian,Wichita,KS,0.9266,153,18,1,northwestern
2020,46094095,Jaden Jones, SF ,6-7,190,St Louis Christian Academy,Dallas,TX,0.9249,154,32,6,rutgers
2020,46043230,Zed Key, C ,6-7,215,Long Island Lutheran,Glen Head,NY,0.9246,155,24,4,ohio state
2020,46046948,Anthony Leal, SG ,6-5,195,Bloomington South,Bloomington,IN,0.9233,156,25,5,indiana
2020,46050483,Trey Galloway, SG ,6-4,200,The Culver Academies,Culver,IN,0.9230,157,26,6,indiana
2020,46036186,Carson McCorkle, SG ,6-3,170,Greensboro Day School,Greensboro,NC,0.9222,158,27,5,virginia
2020,46049644,Darius Miles, PF ,6-7,185,IMG Academy,Washington,DC,0.9222,159,34,12,alabama
2020,46036470,Scooby Johnson, PF ,6-6,210,Benton Harbor,Benton Harbor,MI,0.9219,160,35,3,butler
2020,46048010,Zach Loveday, C ,7-0,200,Huntington Prep,Gallipolis,OH,0.9214,161,25,5,baylor
2020,46057210,Martice Mitchell, PF ,6-10,190,Bloom,Chicago Heights,IL,0.9212,162,36,3,minnesota
2020,46041467,Matthew Alexander-Moncrieffe, PF ,6-7,195,Orangeville Prep,Mono,ON,0.9208,163,37,1,oklahoma state
2020,46037513,Jonathan Davis, SG ,6-4,185,Central,La Crosse,WI,0.9203,164,28,3,wisconsin
2020,46048542,Jalen Cook, PG ,6-0,180,Walker,Walker,LA,0.9202,165,25,2,lsu
2020,46035509,Nick Blake, SF ,6-6,190,IMG Academy,Bradenton,FL,0.9201,166,33,13,unlv
2020,46102470,Viktor Lakhin, C ,6-9,210,Russia,Russia,RUSS,0.9197,167,26,1,cincinnati
2020,46055197,Coleman Hawkins, PF ,6-10,195,Prolific Prep,Antelope,CA,0.9195,168,38,16,illinois
2020,46051136,Chuck Harris, PG ,6-2,185,Gonzaga,Washington,DC,0.9191,169,26,2,butler
2020,46058764,Selton Miguel, SG ,6-4,195,West Oaks Academy,Orlando,FL,0.9190,170,29,14,kansas state
2020,46057375,Gethro Muscadin, C ,6-10,215,Aspire Basketball Academy,Louisville,KY,0.9186,171,27,2,kansas
2020,46085070,Jabari Walker, PF ,6-8,195,Compass Prep,Chandler,AZ,0.9183,172,39,9,colorado
2020,46048235,Davion Bradford, C ,7-0,250,Mehlville,Saint Louis,MO,0.9181,173,28,7,kansas state
2020,46059513,Dylan Cardwell, C ,6-10,220,McEachern,Powder Springs,GA,0.9179,174,29,11,auburn
2020,46051649,Terren Frank, PF ,6-7,200,Sierra Canyon,Chatsworth,CA,0.9176,175,40,17,tcu
2020,46050850,Myles Tate, PG ,6-0,170,Dorman,Roebuck,SC,0.9175,176,27,2,butler
2020,46085657,Chris Youngblood, SF ,6-4,200,East Coweta,Sharpsburg,GA,0.9171,177,34,12,kennesaw state
2020,46058796,Jakobe Coles, C ,6-7,230,Guyer,Denton,TX,0.9170,178,30,5,butler
2020,46039167,Mike Miles, PG ,6-2,170,Lancaster,Lancaster,TX,0.9170,179,28,6,tcu
2020,46080594,Nick Farrar, PF ,6-7,230,Apex Friendship,Apex,NC,0.9157,180,41,6,north carolina state
2020,45573275,Dudley Blackwell, SF ,6-5,185,Somerset Academy Charter,Pembroke Pines,FL,0.9135,181,35,15,iowa state
2020,46085754,Javonte Brown-Ferguson, C ,6-11,230,Thornlea Secondary School,Thornhill,ON,0.9123,182,31,2,uconn
2020,46083616,Femi Odukale, SG ,6-3,185,Commonwealth Academy,Brooklyn,NY,0.9111,183,30,1,pittsburgh
2020,46047635,Darlinstone Dubar, SF ,6-5,180,Scotland Campus,Scotland,PA,0.9109,184,36,4,iowa state
2020,46102326,Trent Hudgens, PG ,6-1,170,Ironwood,Glendale,AZ,0.9108,185,29,10,NULL
2020,46058354,Ahron Ulis, PG ,6-2,185,Marian Catholic,Chicago Heights,IL,0.9103,186,30,4,iowa
2020,46046942,Malachi Wideman, SF ,6-4.5,197,Venice,Venice,FL,0.9098,187,37,16,tennessee
2020,46048027,Justin Powell, SG ,6-5,180,North Oldham,Goshen,KY,0.9098,188,31,3,auburn
2020,46101774,Modestas Kancleris, PF ,6-8,195,Lithuania,Lithuania,LITH,0.9096,189,42,2,creighton
2020,46046571,Noah Taitz, SG ,6-3,175,Bishop Gorman,Las Vegas,NV,0.9080,190,32,4,stanford
2020,46081916,Tyrin Lawrence, CG ,6-3,170,Sunrise Christian,Madison,GA,0.9076,191,19,2,vanderbilt
2020,46102185,Michael O'Connell, PG ,6-2,175,Blair Academy,Blairstown,NJ,0.9055,192,31,9,stanford
2020,46086842,Jamir Watkins, SF ,6-7,200,Trenton Catholic School,Trenton,NJ,0.9051,193,38,10,virginia commonwealth
2020,46049246,Lorne Bowman, CG ,6-2,180,St. Mary's,Detroit,MI,0.9049,194,20,4,wisconsin
2020,46086240,Chance McMillian, PG ,6-2,175,Golden State Prep,Napa,CA,0.9044,195,32,18,NULL
2020,46057450,Shemar Rathan-Mayes, PG ,5-9,150,Orangeville Prep,Mono,ON,0.9040,196,33,3,NULL
2020,46083611,Jhamir Brickish, PG ,5-10,175,Coatesville Area,Coatesville,PA,0.9036,197,34,5,NULL
2020,46083918,Tommy Murr, PG ,6-2,165,Lindsay Lane Christian,Athens,AL,0.9032,198,35,2,lipscomb
2020,46101777,David Mutaf, CG ,6-5,190,Fenerbahce Basketbol Subesi,Istanbul,IS,0.9000,199,21,1,minnesota
2020,46058046,Tibet Gorener, SF ,6-8,195,Orange Lutheran,Orange,CA,0.8995,200,39,19,arizona
2020,46055566,Frank Anselem, C ,6-10,220,Prolific Prep,Suwanee,GA,0.8970,201,32,20,syracuse
2020,46094966,Josh O'Garro, SF ,6-5,175,Santa Clarita Christian School,Canyon Country,CA,0.8968,202,40,21,oklahoma
2020,46086628,Pelle Larsson, CG ,6-5,200,Sweden,Sweden,SWED,0.8955,203,22,1,utah
2020,46098100,Vladislav Goldin, C ,7-1,220,Putnam Science Academy,Putnam,CT,0.8951,204,33,2,texas tech
2020,46083907,Josh Gray, C ,6-11,205,Putnam Science Academy,Brooklyn,NY,0.8936,205,34,3,lsu
2020,46048940,Justice Ajogbor, C ,6-9,230,Christ School,Arden,NC,0.8931,206,35,7,harvard
2020,46048754,Caleb Lohner, PF ,6-6,200,Wasatch Academy,Mount Pleasant,UT,0.8927,207,43,2,byu
2020,46054948,Dishon Jackson, C ,6-10,235,St. Patrick-St. Vincent,Vallejo,CA,0.8927,208,36,22,washington state
2020,46083648,Saba Gigiberia, C ,7-0,235,Prolific Prep,Napa,CA,0.8923,209,37,23,georgia tech
2020,46036041,Kyree Walker, SF ,6-5,200,Hillcrest Prep,Phoenix,AZ,0.8914,210,41,11,NULL
2020,46037739,Gabe Madsen, SF ,6-6,180,Mayo Senior,Rochester,MN,0.8913,211,42,6,cincinnati
2020,46094286,Mawot Mag, PF ,6-7,215,Prolific Prep,Sudan,SUDA,0.8912,212,44,24,rutgers
2020,46103366,Norbert Thelissen, SF ,6-7,190,Netherlands,Netherlands,NETH,0.8900,213,43,1,utah
2020,46086629,Jamie Bergens, CG ,6-1,175,West Nottingham Academy,Colora,MD,0.8900,214,23,5,oral roberts
2020,46057482,Tyson Acuff, CG ,6-2,175,Cass Technical,Detroit,MI,0.8900,215,24,5,duquesne
2020,46098195,Wynton Brown, PF ,6-8,215,St. John Bosco,Bellflower,CA,0.8900,216,45,25,northern arizona
2020,46101092,Esahia Nyiwe, PF ,6-10,210,Clarendon,Omaha,NE,0.8900,217,46,7,texas tech
2020,46094916,Kobe Elvis, CG ,6-2,180,Ontario,Brampton,ON,0.8900,218,25,26,depaul
2020,46100519,Derek Fountain, SF ,6-8.5,200,Holly Springs,Holly Springs,MS,0.8900,219,44,1,mississippi state
2020,46057442,Keondre Montgomery, SF ,6-6,190,Forest Hill,Jackson,MS,0.8892,220,45,2,mississippi state
2020,46058761,Jamal Shead, PG ,6-1,175,Manor,Manor,TX,0.8889,221,36,8,houston
2020,46057274,Bayron Matos, C ,6-9,245,Hamilton Heights Christian Academy,Chattanooga,TN,0.8883,222,38,4,new mexico
2020,46047695,Elijah Taylor, PF ,6-8,215,Imhotep Institute,Philadelphia,PA,0.8882,223,47,6,notre dame
2020,46055631,Braxton Meah, C ,7-0,230,San Joaquin Memorial,Fresno,CA,0.8880,224,39,27,fresno state
2020,46049645,Marcus Dockery, CG ,6-1,175,Brewster Academy,Wolfeboro,NH,0.8880,225,26,9,maryland
2020,46085231,Eduardo Andre, C ,6-10,220,Compass Prep,Chandler,AZ,0.8878,226,40,12,nebraska
2020,46083972,Mark Sears, PG ,6-0,155,Hargrave Military Academy,HS) ,NULL,0.8877,227,37,11,ohio
2020,46100183,Kenny Hunter, C ,6-10,235,Huntington,Shreveport,LA,0.8875,228,41,3,louisiana tech
2020,46035951,Allen Udemadu, C ,6-9,210,Christian Life Center Academy,Humble,TX,0.8872,229,42,9,tennessee state
2020,46055315,Rongie Gordon, PF ,6-8,225,Lanier,Montgomery,AL,0.8866,230,48,3,alabama birmingham
2020,46094012,Andersson Garcia, SF ,6-6,195,Hamilton Heights Christian Academy,Dominican Republic,DOMI,0.8862,231,46,5,mississippi state
2020,46055281,Boubacar Coulibaly, C ,6-10,210,San Gabriel Academy,San Gabriel,CA,0.8859,232,43,28,usc
2020,46058841,Javonte Johnson, SF ,6-6,185,Cheyenne Mountain,Colorado Springs,CO,0.8856,233,47,2,new mexico
2020,46081210,Justin Thomas, SF ,6-6,184,Village Christian Academy,Fayetteville,NC,0.8852,234,48,8,NULL
2020,46084324,Steven Crowl, C ,6-9,210,Eastview Senior,Saint Paul,MN,0.8847,235,44,7,wisconsin
2020,46085088,Brandon Angel, PF ,6-7,200,Torrey Pines,San Diego,CA,0.8844,236,49,29,stanford
2020,46042436,Myles Stute, SF ,6-6,220,Gonzaga,Washington,DC,0.8843,237,49,3,vanderbilt
2020,46083528,Kendall Munson, PF ,6-8,210,Garfield,Seattle,WA,0.8841,238,50,3,pepperdine
