Year,ID,Player,POS,Rating,Team_Old,Team_New,Conference_Old,Conference_New
2021,87585,Jalen Curry, WR ,0.9209,arizona,arizona,Pacific-12,Pacific-12
2021,89570,Austin Osborne, WR ,0.9180,washington,NULL,Pacific-12,NULL
2021,87922,Malcolm Epps, TE ,0.9137,texas,NULL,Big 12,NULL
2021,33524,Jamal Pettigrew, TE ,0.9124,lsu,mcneese state,SEC,Southland
2021,88682,Isaiah Bolden, WR ,0.9120,florida state,jackson state,ACC,SWAC
2021,75578,Daquon Green, WR ,0.9102,murray state,NULL,Ohio Valley,NULL
2021,46040282,Marcus Fleming, WR ,0.9072,nebraska,maryland,Big Ten,Big Ten
2021,46046296,Giles Jackson, WR ,0.9004,michigan,NULL,Big Ten,NULL
2021,46049182,Jordan Allen, TE ,0.8967,tennessee,weber state,SEC,Big Sky
2021,56176,Jacob Mathis, TE ,0.8953,south florida,NULL,American Athletic,NULL
2021,46042442,Rodrick Fisher, WR ,0.8947,washington state,NULL,Pacific-12,NULL
2021,46048472,Jackson Lowe, TE ,0.8947,tennessee,jacksonville state,SEC,Ohio Valley
2021,93980,Rashawn Williams, WR ,0.8926,indiana,NULL,Big Ten,NULL
2021,80102,Jamire Calvin, WR ,0.8923,washington state,NULL,Pacific-12,NULL
2021,78298,Kedrick James, TE ,0.8921,smu,NULL,American Athletic,NULL
2021,46046344,Ray Rose, WR ,0.8904,north carolina,NULL,ACC,NULL
2021,75888,Micah Jones, WR ,0.8902,notre dame,illinois state,FBS Independents,Missouri Valley
2021,38099,Ricky Smalling, WR ,0.8868,illinois,NULL,Big Ten,NULL
2021,46038824,Charles Njoku, WR ,0.8862,ucla,NULL,Pacific-12,NULL
2021,80982,Camron Buckley, WR ,0.8853,texas am,NULL,SEC,NULL
2021,22667,DJ Turner, WR ,0.8829,maryland,pittsburgh,Big Ten,ACC
2021,46048468,Blayne Toll, TE ,0.8827,arkansas,colorado,SEC,Pacific-12
2021,63308,Eddie McDoom, WR ,0.8825,south florida,NULL,American Athletic,NULL
2021,76263,Darryle Simmons, WR ,0.8824,virginia tech,NULL,ACC,NULL
2021,80109,Randal Grimes, WR ,0.8821,unlv,weber state,Mountain West,Big Sky
2021,76420,Jonah Morris, WR ,0.8813,akron,northern colorado,Mid-American,Big Sky
2021,33697,Seth Green, WR ,0.8813,minnesota,houston,Big Ten,American Athletic
2021,81539,Demarcus Gregory, WR ,0.8791,ole miss,south florida,SEC,American Athletic
2021,46050503,Kendall Abdur-Rahman, WR ,0.8789,notre dame,NULL,FBS Independents,NULL
2021,89967,JaVonta Payton, WR ,0.8785,mississippi state,NULL,SEC,NULL
2021,46040693,CJ Boone, WR ,0.8784,missouri,new mexico,SEC,Mountain West
2021,46048224,JR Waters, WR ,0.8777,oregon,NULL,Pacific-12,NULL
2021,46040549,Munir McClain, WR ,0.8763,usc,usc,Pacific-12,Pacific-12
2021,77069,Darion Anderson, WR ,0.8751,georgia southern,NULL,Sun Belt,NULL
2021,46050032,TJ Jones, WR ,0.8750,penn state,NULL,Big Ten,NULL
2021,46039761,Maurice Massey, WR ,0.8742,missouri,NULL,SEC,NULL
2021,46040175,John Stephens, WR ,0.8735,tcu,louisiana,Big 12,Sun Belt
2021,82380,Jamarye Joiner, WR ,0.8734,arizona,arizona,Pacific-12,Pacific-12
2021,75851,Rontavius Groves, WR ,0.8734,north carolina,NULL,ACC,NULL
2021,85942,Glenn Beal, TE ,0.8723,louisiana,NULL,Sun Belt,NULL
2021,46037412,Elijah Bowick, WR ,0.8709,virginia tech,ncat,ACC,MEAC
2021,35533,Brandon Johnson, WR ,0.8691,tennessee,central florida,SEC,American Athletic
2021,46053328,Khyheem Waleed, WR ,0.8689,boise state,arkansas state,Mountain West,Sun Belt
2021,46050591,Nolan Matthews, TE ,0.8689,arizona state,smu,Pacific-12,American Athletic
2021,46042974,Keshawn Toney, TE ,0.8689,south carolina,chattanooga,SEC,Southern
2021,71760,Dylan Thomas, WR ,0.8686,tcu,northern colorado,Big 12,Big Sky
2021,85719,Evidence Njoku, TE ,0.8675,ucla,NULL,Pacific-12,NULL
2021,46050399,Nikolas Ognenovic, TE ,0.8668,kentucky,NULL,SEC,NULL
2021,46049156,Trevon West, WR ,0.8668,oklahoma,NULL,Big 12,NULL
2021,46035806,Kyziah Pruitt, WR ,0.8668,mississippi state,NULL,SEC,NULL
2021,94565,Allen Dailey, WR ,0.8667,kentucky,NULL,SEC,NULL
2021,46077059,Jhari Patterson, WR ,0.8654,marshall,east carolina,Conference USA,American Athletic
2021,45572864,Christian Fitzpatrick, WR ,0.8646,louisville,michigan state,ACC,Big Ten
2021,75684,Isaiah Johnson-Mack, WR ,0.8646,bowling green,NULL,Mid-American,NULL
2021,37909,Eric Kumah, WR ,0.8641,old dominion,NULL,Conference USA,NULL
2021,33729,Dontea Jones, TE ,0.8641,mississippi state,NULL,SEC,NULL
2021,46041222,Sean Brown, TE ,0.8635,tennessee,NULL,SEC,NULL
2021,46037221,Dennis Smith, WR ,0.8625,duke,NULL,ACC,NULL
2021,89644,Taj Mustapha, WR ,0.8614,wisconsin,NULL,Big Ten,NULL
2021,90215,Malik Washington, WR ,0.8614,northwestern,northwestern,Big Ten,Big Ten
2021,46080227,Ja'Cyais Credle, WR ,0.8614,central florida,georgia state,American Athletic,Sun Belt
2021,90776,Kassidy Woods, WR ,0.8609,washington state,northern colorado,Pacific-12,Big Sky
2021,62136,Jared Bubak, TE ,0.8600,nebraska,NULL,Big Ten,NULL
2021,46035764,KeSean Carter, WR ,0.8593,texas tech,houston,Big 12,American Athletic
2021,46042863,Yusuf Terry, WR ,0.8588,baylor,south florida,Big 12,American Athletic
2021,82344,Austin Pope, TE ,0.8584,tennessee,tennessee,SEC,SEC
2021,93567,Jayden Harrison, WR ,0.8573,vanderbilt,marshall,SEC,Conference USA
2021,88590,Stanley King, WR ,0.8572,rutgers,NULL,Big Ten,NULL
2021,82701,Matt Landers, WR ,0.8570,georgia,toledo,SEC,Mid-American
2021,34308,Keion Wakefield, WR ,0.8563,west virginia,NULL,Big 12,NULL
2021,80406,Jeremiah Hawkins, WR ,0.8559,california,texas state,Pacific-12,Sun Belt
2021,85660,Kurt Rafdal, TE ,0.8559,nebraska,NULL,Big Ten,NULL
2021,80104,Al'dontre Davis, WR ,0.8559,tcu,nicholls state,Big 12,Southland
2021,86386,Drew Dixon, WR ,0.8557,arizona,NULL,Pacific-12,NULL
2021,46039591,Calvin Lockett, WR ,0.8548,iowa,NULL,Big Ten,NULL
2021,46046897,Reginald Johnson, WR ,0.8548,louisiana,NULL,Sun Belt,NULL
2021,44475,Tobias Little, TE ,0.8543,louisville,missouri state,ACC,Missouri Valley
2021,46054023,Jahquez Evans, WR ,0.8540,south florida,NULL,American Athletic,NULL
2021,46053435,Justin Bellido, WR ,0.8538,boston college,NULL,ACC,NULL
2021,46035836,Akeem Hayes, WR ,0.8534,kentucky,NULL,SEC,NULL
2021,46053803,Ali Jennings, WR ,0.8518,west virginia,old dominion,Big 12,Conference USA
2021,45495,Maverick Wolfley, TE ,0.8510,akron,NULL,Mid-American,NULL
2021,46054269,Jordan Kerley, WR ,0.8506,arizona state,smu,Pacific-12,American Athletic
2021,46049025,Skylar Loving-Black, TE ,0.8506,iowa state,NULL,Big 12,NULL
2021,46051899,Simon Gonzalez, TE ,0.8505,texas tech,smu,Big 12,American Athletic
2021,46051389,Majon Wright, WR ,0.8505,arizona,middle tennessee state,Pacific-12,Conference USA
2021,46051389,Majon Wright, WR ,0.8505,middle tennessee state,arizona,Conference USA,Pacific-12
2021,46050042,Stephon Robinson, WR ,0.8502,kansas,northwestern,Big 12,Big Ten
2021,46051143,Brandon Pierce, WR ,0.8500,arizona state,NULL,Pacific-12,NULL
2021,46049570,Lincoln Victor, WR ,0.8499,hawaii,washington state,Mountain West,Pacific-12
2021,88141,Samson Nacua, WR ,0.8493,utah,byu,Pacific-12,FBS Independents
2021,91258,Bryce Oliver, WR ,0.8493,kentucky,NULL,SEC,NULL
2021,36334,Keith Corbin, WR ,0.8492,houston,jackson state,American Athletic,SWAC
2021,46051212,Jeremiah Pruitte, WR ,0.8492,colorado state,famu,Mountain West,MEAC
2021,91155,Tyquan Johnson, WR ,0.8487,south carolina,NULL,SEC,NULL
2021,80872,Daewood Davis, WR ,0.8487,oregon,western kentucky,Pacific-12,Conference USA
2021,46040526,Raykwon Anderson, WR ,0.8485,appalachian state,NULL,Sun Belt,NULL
2021,46076566,Mike Pettway, WR ,0.8477,washington state,jacksonville state,Pacific-12,Ohio Valley
2021,46050941,Jordan Jakes, WR ,0.8472,indiana,unlv,Big Ten,Mountain West
2021,88736,Terez Traynor, WR ,0.8466,western kentucky,NULL,Conference USA,NULL
2021,46048080,Tyler Smith, WR ,0.8464,western kentucky,chattanooga,Conference USA,Southern
2021,46054995,Xavier McGriff, WR ,0.8464,florida international,NULL,Conference USA,NULL
2021,46049426,Gary Cooper, WR ,0.8460,indiana,NULL,Big Ten,NULL
2021,91373,Nykeim Johnson, WR ,0.8453,syracuse,kent state,ACC,Mid-American
2021,88915,Damond Philyaw-Johnson, WR ,0.8444,duke,NULL,ACC,NULL
2021,89628,Jaylen Dixon, WR ,0.8438,utah,utah,Pacific-12,Pacific-12
2021,46037897,Jacob Kainer, TE ,0.8432,tulsa,NULL,American Athletic,NULL
2021,45572631,I'Shawn Stewart, WR ,0.8430,oregon state,NULL,Pacific-12,NULL
2021,79687,Xavier Lane, WR ,0.8422,western kentucky,NULL,Conference USA,NULL
2021,46040785,Henry Ikahihifo, TE ,0.8416,nevada,NULL,Mountain West,NULL
2021,46042125,Tyrese Chambers, WR ,0.8400,sacred heart,florida international,Northeast,Conference USA
2021,46086654,Rhett Weidenbacher, TE ,0.8400,memphis,NULL,American Athletic,NULL
2021,81031,Sire Woods, TE ,0.8388,pennsylvania,NULL,Ivy,NULL
2021,80969,Jordan Chin, WR ,0.8388,washington,NULL,Pacific-12,NULL
2021,93321,Rahmon Hart, WR ,0.8384,ball state,duquesne,Mid-American,Northeast
2021,46047425,Javez Alexander, WR ,0.8378,michigan state,NULL,Big Ten,NULL
2021,46036581,Turon Ivy Jr., TE ,0.8377,indiana,NULL,Big Ten,NULL
2021,84530,D.J. Render, WR ,0.8376,kansas state,NULL,Big 12,NULL
2021,91106,Kyric McGowan, WR ,0.8372,northwestern,georgia tech,Big Ten,ACC
2021,46050373,Dominic Gicinto, WR ,0.8371,missouri,NULL,SEC,NULL
2021,46042684,Mo Edwards, WR ,0.8366,south alabama,eastern kentucky,Sun Belt,Ohio Valley
2021,46042209,Dorien Goddard, WR ,0.8364,virginia,NULL,ACC,NULL
2021,46040041,Cameron Gardner, WR ,0.8338,mississippi state,NULL,SEC,NULL
2021,46036228,Michael Smith, WR ,0.8332,pittsburgh,NULL,ACC,NULL
2021,46053763,Casey Washington, WR ,0.8323,wake forest,NULL,ACC,NULL
2021,46048540,Jaylen Erwin, WR ,0.8316,ucla,houston,Pacific-12,American Athletic
2021,93578,Jayshon Jackson, WR ,0.8315,cincinnati,NULL,American Athletic,NULL
2021,90327,Zack Dobson, WR ,0.8314,west virginia,NULL,Big 12,NULL
2021,94203,Trey McBride, TE ,0.8311,colorado state,colorado state,Mountain West,Mountain West
2021,46038324,Luke Johns, TE ,0.8310,georgia tech,NULL,ACC,NULL
2021,83649,William Brown, WR ,0.8305,smu,NULL,American Athletic,NULL
2021,46082898,Marquis McCoy, WR ,0.8300,southern mississippi,NULL,Conference USA,NULL
2021,46037829,Trenton Waggoner, WR ,0.8299,army,NULL,FBS Independents,NULL
2021,46059434,James Bomba, TE ,0.8286,miami ohio,indiana,Mid-American,Big Ten
2021,46035346,Caden Leggett, WR ,0.8276,texas tech,NULL,Big 12,NULL
2021,46054000,Jamal Glaspie, WR ,0.8273,fresno state,NULL,Mountain West,NULL
2021,80835,Myron Mitchell, WR ,0.8267,alabama birmingham,alabama birmingham,Conference USA,Conference USA
2021,90160,Tyleek Collins, WR ,0.8265,unlv,NULL,Mountain West,NULL
2021,46039667,Jallah Zeze, WR ,0.8265,georgia southern,NULL,Sun Belt,NULL
2021,46085100,Logan Clark, TE ,0.8263,marshall,NULL,Conference USA,NULL
2021,46050478,Edwin Carter, WR ,0.8255,illinois,NULL,Big Ten,NULL
2021,86181,Luke Sanders, TE ,0.8254,western michigan,NULL,Mid-American,NULL
2021,91345,Tre'Von Bradley, WR ,0.8254,houston,NULL,American Athletic,NULL
2021,81076,Jernard Phillips, WR ,0.8241,south florida,NULL,American Athletic,NULL
2021,46057036,Brian Smith, WR ,0.8236,louisiana,NULL,Sun Belt,NULL
2021,91877,Cameron Jordan, WR ,0.8225,syracuse,NULL,ACC,NULL
2021,46036923,Kevin Davis, WR ,0.8221,alabama birmingham,NULL,Conference USA,NULL
2021,46041078,Keshon Williams, TE ,0.8215,tulane,NULL,American Athletic,NULL
2021,31839,Brennon Dingle, WR ,0.8211,utsa,NULL,Conference USA,NULL
2021,89701,Jadon Walker, WR ,0.8203,colorado state,NULL,Mountain West,NULL
2021,82359,Aaron Hackett, TE ,0.8200,syracuse,NULL,ACC,NULL
2021,46051968,Lonkevious McFadden, WR ,0.8198,kent state,eastern kentucky,Mid-American,Ohio Valley
2021,46042869,Cameron Gardner, WR ,0.8198,utah,NULL,Pacific-12,NULL
2021,49476,Evan Fairs, WR ,0.8167,virginia tech,NULL,ACC,NULL
2021,90038,Zak Simon, WR ,0.8166,massachusetts,NULL,FBS Independents,NULL
2021,46037987,Dedrick Wilson, WR ,0.8165,utsa,NULL,Conference USA,NULL
2021,46097509,Spencer Owens, TE ,0.8156,western kentucky,NULL,Conference USA,NULL
2021,89295,Wayne Toussant, WR ,0.8154,louisiana tech,NULL,Conference USA,NULL
2021,46042734,Charles Ross, WR ,0.8154,nevada,NULL,Mountain West,NULL
2021,87020,Terrence Horne, WR ,0.8154,south florida,NULL,American Athletic,NULL
2021,86293,Michael Love, WR ,0.8154,northern illinois,NULL,Mid-American,NULL
2021,83604,Jay Griffin, WR ,0.8147,new mexico,NULL,Mountain West,NULL
2021,90509,Randall St. Felix, WR ,0.8145,south florida,NULL,American Athletic,NULL
2021,88002,James Bostic Jr., WR ,0.8141,vanderbilt,NULL,SEC,NULL
2021,46053848,Eyin Cole, WR ,0.8139,florida atlantic,NULL,Conference USA,NULL
2021,83605,Everett Wormley, WR ,0.8134,rutgers,NULL,Big Ten,NULL
2021,94513,Brenden Schooler, WR ,0.8111,arizona,texas,Pacific-12,Big 12
2021,82177,Nolan Givan, TE ,0.8106,san diego state,NULL,Mountain West,NULL
2021,46037014,Austin Ogunmakin, WR ,0.8104,north texas,liberty,Conference USA,FBS Independents
2021,46042132,Cedric Patterson, WR ,0.8104,new mexico,rice,Mountain West,Conference USA
2021,46040900,Bryce Childress, WR ,0.8100,troy,NULL,Sun Belt,NULL
2021,91142,Javon Turner, WR ,0.8100,massachusetts,NULL,FBS Independents,NULL
2021,75269,Noah Massey, WR ,0.8098,bowling green,NULL,Mid-American,NULL
2021,88176,Ezra Naylor, WR ,0.8094,kansas,NULL,Big 12,NULL
2021,46082461,Devin Lester, WR ,0.8091,old dominion,NULL,Conference USA,NULL
2021,32566,Melquise Stovall, WR ,0.8084,hawaii,pittsburgh,Mountain West,ACC
2021,91576,Davontavean Martin, WR ,0.8080,washington state,oklahoma state,Pacific-12,Big 12
2021,46056935,Zack Leininger, TE ,0.8073,akron,NULL,Mid-American,NULL
2021,19641,Antwan Dixon, WR ,0.8073,kent state,NULL,Mid-American,NULL
2021,46047593,Aaron Jarman, TE ,0.8054,temple,east carolina,American Athletic,American Athletic
2021,46042559,Shane Hooks, WR ,0.8054,ohio,jackson state,Mid-American,SWAC
2021,92775,Tyler Hayek, WR ,0.8050,rutgers,NULL,Big Ten,NULL
2021,46083444,Dimitrios Mitsopoulos, WR ,0.8041,miami ohio,NULL,Mid-American,NULL
2021,90539,Dennis Robinson, WR ,0.8025,northern illinois,NULL,Mid-American,NULL
2021,80286,Mekhi Stevenson, WR ,0.8025,unlv,albany,Mountain West,CAA
2021,93656,Tyce Daniel, TE ,0.8025,memphis,NULL,American Athletic,NULL
2021,90055,Tyler Kennedy, WR ,0.8013,southern mississippi,NULL,Conference USA,NULL
2021,81322,Gregory White, WR ,0.8005,north texas,NULL,Conference USA,NULL
2021,46042244,Dariyan Wiley, WR ,0.8003,massachusetts,louisiana monroe,FBS Independents,Sun Belt
2021,90494,Lucas Luft, TE ,0.8000,eastern michigan,NULL,Mid-American,NULL
2021,84592,Austin Hergott, TE ,0.7999,central michigan,NULL,Mid-American,NULL
2021,46049219,Samuel Emilus, WR ,0.7998,massachusetts,NULL,FBS Independents,NULL
2021,46053078,Chandler Whitfield, WR ,0.7993,louisiana monroe,NULL,Sun Belt,NULL
2021,82766,Zachari Jackson, WR ,0.7979,louisiana monroe,louisiana monroe,Sun Belt,Sun Belt
2021,46038935,Julian Ortega-Jones, WR ,0.7964,bowling green,texas state,Mid-American,Sun Belt
2021,93585,Leon Payne, WR ,0.7953,northern illinois,NULL,Mid-American,NULL
2021,86330,Jahmarae Sheread, WR ,0.7953,texas state,NULL,Sun Belt,NULL
2021,46038512,Jerreth Sterns, WR ,0.7953,houston baptist,western kentucky,Southland,Conference USA
2021,83367,Darnell Pratt Jr., WR ,0.7939,virginia,towson,ACC,CAA
2021,46052104,Tyler Ringwood, WR ,0.7933,charlotte,NULL,Conference USA,NULL
2021,82861,Marcus Joyner, TE ,0.7932,old dominion,towson,Conference USA,CAA
2021,46035476,Jamaal Neal, TE ,0.7917,unlv,NULL,Mountain West,NULL
2021,46050814,Moss Saccomanno, TE ,0.7905,charlotte,NULL,Conference USA,NULL
2021,80806,Cee Jay Powell, WR ,0.7903,louisiana tech,NULL,Conference USA,NULL
2021,87607,Rico Arnold, WR ,0.7903,charlotte,massachusetts,Conference USA,FBS Independents
2021,46056947,Jeremiah Fails, WR ,0.7902,western kentucky,rhode island,Conference USA,CAA
2021,46039294,Jelani Foster, WR ,0.7898,buffalo,rhode island,Mid-American,CAA
2021,46053053,Jason Heller, WR ,0.7897,marshall,NULL,Conference USA,NULL
2021,46056318,Kyle McNamara, WR ,0.7892,michigan,NULL,Big Ten,NULL
2021,82752,Austin Liles, WR ,0.7891,san jose state,NULL,Mountain West,NULL
2021,88756,Josh Pederson, TE ,0.7891,louisiana monroe,louisiana monroe,Sun Belt,Sun Belt
2021,46058522,Jack Luavasa, TE ,0.7889,kansas,NULL,Big 12,NULL
2021,67529,EJ Jenkins, WR ,0.7877,saint francis,south carolina,Northeast,SEC
2021,46036126,Jaylin Jackson, WR ,0.7853,florida,NULL,SEC,NULL
2021,46047794,LeMaro Smith, WR ,0.7853,buffalo,NULL,Mid-American,NULL
2021,46036399,Rashad Beecham, WR ,0.7833,utep,NULL,Conference USA,NULL
2021,88599,Tyler Lamm, TE ,0.7817,louisiana monroe,tulane,Sun Belt,American Athletic
2021,46097563,Shon Strickland, WR ,0.7797,bowling green,NULL,Mid-American,NULL
2021,46079217,Adam Cousins, WR ,0.7791,utep,NULL,Conference USA,NULL
2021,78385,Brandon Bowling, WR ,0.7790,arkansas state,utah state,Sun Belt,Mountain West
2021,91604,Chris Boudreaux, WR ,0.7783,rice,NULL,Conference USA,NULL
2021,46037074,Melvin Hill, WR ,0.7781,massachusetts,NULL,FBS Independents,NULL
2021,46046613,Kameron Wilson, TE ,0.7752,memphis,NULL,American Athletic,NULL
2021,46050780,Darfnell Gouin, WR ,0.7742,ohio,NULL,Mid-American,NULL
2021,85661,Ethan Merriweather, WR ,0.7723,ball state,NULL,Mid-American,NULL
2021,75544,Javonis Isaac, TE ,0.7716,arkansas state,NULL,Sun Belt,NULL
2021,91419,Perry Carter, WR ,0.7716,louisiana monroe,louisiana monroe,Sun Belt,Sun Belt
2021,46038084,Julian Hicks, WR ,0.7716,akron,NULL,Mid-American,NULL
2021,45572531,Jacquez Sloan, WR ,0.7709,western kentucky,NULL,Conference USA,NULL
2021,46079235,Jordan Kress, WR ,0.7700,new mexico,NULL,Mountain West,NULL
2021,75748,Dane Saltarelli, TE ,0.7697,oklahoma,western kentucky,Big 12,Conference USA
2021,46083596,Charlie Fish, WR ,0.7697,northern illinois,NULL,Mid-American,NULL
2021,90576,Kyre Richardson, WR ,0.7682,oklahoma,NULL,Big 12,NULL
2021,46057724,Josh Sterns, WR ,0.7667,houston baptist,western kentucky,Southland,Conference USA
2021,46044079,Zac Lefebvre, TE ,0.7667,buffalo,western kentucky,Mid-American,Conference USA
2021,46046473,Hunter Kaufman, WR ,0.7667,kansas,NULL,Big 12,NULL
2021,85629,Gabe Lloyd, TE ,0.7667,wisconsin,NULL,Big Ten,NULL
2021,84560,Jared Sparks, WR ,0.7649,purdue,louisiana monroe,Big Ten,Sun Belt
2021,46038722,Jeremy Clark, WR ,0.7649,unlv,NULL,Mountain West,NULL
2021,87885,Jonathan Sanchez, TE ,0.7642,rice,NULL,Conference USA,NULL
2021,77286,Ryan Lezzer, WR ,0.7642,western michigan,NULL,Mid-American,NULL
2021,77496,James Sosinski, TE ,0.7609,kansas,NULL,Big 12,NULL
2021,90545,Quian Williams, WR ,0.7608,eastern michigan,NULL,Mid-American,NULL
2021,46082985,Keion Battle, WR ,0.7597,northern illinois,NULL,Mid-American,NULL
2021,46082016,Cleotis Anglin, TE ,0.7597,ohio,bethune cookman,Mid-American,MEAC
2021,90444,Deven Thompkins, WR ,0.7497,utah state,utah state,Mountain West,Mountain West
2021,88355,Stanley Berryhill, WR ,0.7480,arizona,arizona,Pacific-12,Pacific-12
2021,58536,Kade Warner, WR ,0.7480,nebraska,kansas state,Big Ten,Big 12
2021,46036510,Jeremiah Knight, WR ,0.7397,akron,NULL,Mid-American,NULL
2021,93520,Yusuf Ali, WR ,NULL,middle tennessee state,middle tennessee state,Conference USA,Conference USA
2021,80586,Chris Barrett, TE ,NULL,liberty,NULL,FBS Independents,NULL
2021,46049595,Ramsey Baty, TE ,NULL,michigan,NULL,Big Ten,NULL
2021,46048054,Andrew Boykin, WR ,NULL,texas am,NULL,SEC,NULL
2021,46112940,Scott Boylan, WR ,NULL,brown,duke,Ivy,ACC
2021,46038470,Quin Bright, WR ,NULL,hawaii,NULL,Mountain West,NULL
2021,92490,Liam Byrne, WR ,NULL,georgia tech,NULL,ACC,NULL
2021,46040070,Logan Compton, TE ,NULL,baylor,NULL,Big 12,NULL
2021,46093965,Keith Davis, WR ,NULL,arizona state,NULL,Pacific-12,NULL
2021,46041168,Dalrone Donaldson, WR ,NULL,cincinnati,NULL,American Athletic,NULL
2021,46046774,Luke Endsley, WR ,NULL,ball state,NULL,Mid-American,NULL
2021,46111637,Drew Estrada, WR ,NULL,dartmouth,baylor,Ivy,Big 12
2021,74161,Zach Farrar, WR ,NULL,tcu,NULL,Big 12,NULL
2021,46041427,Jaylen Flemmons, WR ,NULL,ball state,NULL,Mid-American,NULL
2021,46082965,Wykeen Gill, WR ,NULL,kansas state,duquesne,Big 12,Northeast
2021,46094225,Demetric Hardin, WR ,NULL,middle tennessee state,NULL,Conference USA,NULL
2021,46051310,Joshua Hart, WR ,NULL,arizona state,arkansas pine bluff,Pacific-12,SWAC
2021,93919,Jalen Jackson, WR ,NULL,kennesaw state,louisiana monroe,Big South,Sun Belt
2021,80074,Cade Johnson, WR ,NULL,south dakota state,NULL,Missouri Valley,NULL
2021,46086868,Jonathan Johnson, WR ,NULL,east carolina,NULL,American Athletic,NULL
2021,46058865,Martin Laham, WR ,NULL,holy cross,massachusetts,Patriot League,FBS Independents
2021,46085967,Grant Lake, WR ,NULL,fresno state,NULL,Mountain West,NULL
2021,80399,Elijah Lilly, WR ,NULL,new mexico,idaho,Mountain West,Big Sky
2021,93314,Tyrese Mack, WR ,NULL,utah state,nevada,Mountain West,Mountain West
2021,46042301,Dexter Manior, TE ,NULL,navy,eastern michigan,American Athletic,Mid-American
2021,46082494,Hayden Metcalf, WR ,NULL,illinois,NULL,Big Ten,NULL
2021,46097932,Isaiah Montgomery, WR ,NULL,tennessee,jacksonville state,SEC,Ohio Valley
2021,46059192,Alec Muck, WR ,NULL,central michigan,NULL,Mid-American,NULL
2021,46086976,Terique Owens, WR ,NULL,florida atlantic,NULL,Conference USA,NULL
2021,46041003,Patrick Palmer, WR ,NULL,south alabama,NULL,Sun Belt,NULL
2021,46093978,Tannor Park, WR ,NULL,arizona state,NULL,Pacific-12,NULL
2021,46113135,Ben Ratzlaff, WR ,NULL,houston baptist,western kentucky,Southland,Conference USA
2021,85017,Corey Reed, WR ,NULL,louisville,jackson state,ACC,SWAC
2021,46039030,Sevonne Rhea, WR ,NULL,texas state,NULL,Sun Belt,NULL
2021,46040891,Jasiah Richard-Lewis, WR ,NULL,washington state,NULL,Pacific-12,NULL
2021,93553,Lawrence Shadd III, WR ,NULL,kansas,NULL,Big 12,NULL
2021,78438,Mason Sikes, TE ,NULL,boise state,western illinois,Mountain West,Missouri Valley
2021,46114551,Alex Spadone, WR ,NULL,san diego,NULL,Pioneer,NULL
2021,46111726,Nate Stewart, WR ,NULL,akron,NULL,Mid-American,NULL
2021,46040154,Kevin Terry, WR ,NULL,texas tech,kansas,Big 12,Big 12
2021,88255,True Thompson, WR ,NULL,minnesota,NULL,Big Ten,NULL
2021,82496,Maximillian Thrower, TE ,NULL,northern illinois,NULL,Mid-American,NULL
2021,46112967,Landon Wolf, WR ,NULL,oklahoma state,NULL,Big 12,NULL
2021,46038575,Kolby Wyatt, TE ,NULL,georgia,hawaii,SEC,Mountain West
2021,46036482,Wanya Morris, OT ,0.9871,tennessee,oklahoma,SEC,Big 12
2021,89542,Doug Nester, OG ,0.9519,virginia tech,west virginia,ACC,Big 12
2021,85538,Obinna Eze, OT ,0.9212,memphis,tcu,American Athletic,Big 12
2021,91611,Bryan Hudson, OC ,0.9189,virginia tech,louisville,ACC,ACC
2021,81692,Jahmir Johnson, OT ,0.8864,tennessee,texas am,SEC,SEC
2021,85000,Eric Wilson, OG ,0.8388,harvard,penn state,Ivy,Big Ten
2021,93524,Justice Oluwaseun, OG ,0.7931,unlv,NULL,Mountain West,NULL
2021,46042429,Ty'kieast Crawford, OT ,0.9150,charlotte,arkansas,Conference USA,SEC
2021,77075,Danny Godlevske, OC ,0.8355,miami ohio,oklahoma state,Mid-American,Big 12
2021,46046260,Jarrett Horst, OT ,0.8100,arkansas state,michigan state,Sun Belt,Big Ten
2021,46038562,Karter Shaw, OG ,0.7903,utah state,minnesota,Mountain West,Big Ten
2021,46038793,Zach Carpenter, OG ,0.8776,michigan,indiana,Big Ten,Big Ten
2021,83282,TJ Storment, OT ,0.7944,tcu,texas tech,Big 12,Big 12
2021,83545,Kody Russey, OC ,0.7790,louisiana tech,houston,Conference USA,American Athletic
2021,46097526,Vince Picozzi, OG ,NULL,temple,colorado state,American Athletic,Mountain West
2021,85395,Devontae Dobbs, OT ,0.9747,michigan state,memphis,Big Ten,American Athletic
2021,77881,CJ Thorpe, OG ,0.9584,penn state,NULL,Big Ten,NULL
2021,76978,Marcus Minor, OT ,0.9145,maryland,pittsburgh,Big Ten,ACC
2021,88233,EJ Ndoma-Ogar, OG ,0.9054,oklahoma,missouri,Big 12,SEC
2021,46040133,Triston Miller, OT ,0.8935,north carolina,arizona state,ACC,Pacific-12
2021,46040542,Brandon Cunningham, OG ,0.8884,mississippi state,NULL,SEC,NULL
2021,46039753,Bryce Bray, OG ,0.8710,oklahoma state,tulsa,Big 12,American Athletic
2021,81569,Boe Wilson, OG ,0.8559,nebraska,western kentucky,Big Ten,Conference USA
2021,37292,Johnny Jordan, OC ,0.8493,maryland,virginia tech,Big Ten,ACC
2021,46053916,Thalen Robinson, OT ,0.8417,missouri,smu,SEC,American Athletic
