Year,ID,Player,POS,Rating,Team_Old,Team_New,Conference_Old,Conference_New
2019,46035995,Evan Jester, SF ,NULL,georgia tech,NULL,ACC,NULL
2019,45573187,Javan Johnson, SF ,NULL,troy,iowa state,Sun Belt,Big 12
2019,46035279,Greg Jones, SF ,NULL,james madison,NULL,CAA,NULL
2019,46037752,CJ Kelly, SF ,NULL,norfolk state,albany,MEAC,America East
2019,24234,Dusan Kovacevic, PF ,NULL,davidson,NULL,Atlantic 10,NULL
2019,46083290,K.J. Lawson, SF ,NULL,kansas,tulane,Big 12,American Athletic
2019,46084466,Justin Miller, PF ,NULL,louisiana,NULL,Sun Belt,NULL
2019,75217,Zeke Moore, SF ,NULL,tulsa,siue,American Athletic,Ohio Valley
2019,91709,Tshiefu Ngalakulondi, SF ,NULL,saint bonaventure,fairfield,Atlantic 10,MAAC
2019,86138,David Nickelberry, SF ,NULL,memphis,NULL,American Athletic,NULL
2019,46052955,Joel Ntambwe, SF ,NULL,unlv,texas tech,Mountain West,Big 12
2019,46052560,Teddy Ochieng, SF ,NULL,cal state northridge,NULL,Big West,NULL
2019,45572618,Eugene Omoruyi, SF ,NULL,rutgers,oregon,Big Ten,Pacific-12
2019,46056232,Aleksa Popovic, PF ,NULL,cleveland state,NULL,Horizon,NULL
2019,27362,Tyler Scanlon, SF ,NULL,boston,belmont,Patriot League,Ohio Valley
2019,45572750,Sloan Seymour, SF ,NULL,siena,NULL,MAAC,NULL
2019,46047863,Galen Smith, PF ,NULL,western kentucky,mississippi state,Conference USA,SEC
2019,87534,Amir Smith, SF ,NULL,florida atlantic,NULL,Conference USA,NULL
2019,46083840,Dimitri Spasojevic, PF ,NULL,east carolina,umbc,American Athletic,America East
2019,46115345,Michael Steadman, PF ,NULL,san jose state,montana,Mountain West,Big Sky
2019,46041533,Justin Steers, SF ,NULL,coppin state,rider,MEAC,MAAC
2019,46084282,Jonathan Tchamwa Tchatchoua, PF ,NULL,unlv,baylor,Mountain West,Big 12
2019,26182,LeAndre Thomas, PF ,NULL,umes,NULL,MEAC,NULL
2019,46035343,Koby Thomas, SF ,NULL,robert morris,NULL,Northeast,NULL
2019,46035345,Mark Tikhonenko, SF ,NULL,north texas,sam houston state,Conference USA,Southland
2019,46082911,Daniel Utomi, SF ,NULL,akron,usc,Mid-American,Pacific-12
2019,46086769,Dibaji Walker, SF ,NULL,cleveland state,massachusetts,Horizon,Atlantic 10
2019,31816,Elliott Welmer, SF ,NULL,saint louis,NULL,Atlantic 10,NULL
2019,82855,Lamont West, SF ,NULL,west virginia,missouri state,Big 12,Missouri Valley
2019,46083387,Yanni Wetzell, PF ,NULL,vanderbilt,san diego state,SEC,Mountain West
2019,46083172,Szymon Wojcik, PF ,NULL,missouri state,NULL,Missouri Valley,NULL
2019,46082802,Akwasi Yeboah, SF ,NULL,stony brook,rutgers,America East,Big Ten
2019,19715,Daniel Giddens, C ,0.9806,alabama,vermont,SEC,America East
2019,90322,D.J. Burns, C ,0.9561,tennessee,winthrop,SEC,Big South
2019,34073,Jayce Johnson, C ,0.9559,marquette,marquette,Big East,Big East
2019,32048,Joey Brunk, C ,0.9409,indiana,indiana,Big Ten,Big Ten
2019,46049719,Uros Plavsic, C ,0.9039,arizona state,tennessee,Pacific-12,SEC
2019,31584,Barret Benson, C ,0.8992,northwestern,southern illinois,Big Ten,Missouri Valley
2019,46044716,Yuat Alok, C ,0.8939,tcu,central florida,Big 12,American Athletic
2019,84340,Jethro Tshisumpa, C ,0.8789,mississippi state,NULL,SEC,NULL
2019,76130,Victor Uyaelunmo, C ,0.8767,usc,towson,Pacific-12,CAA
2019,94666,Jack Wilson, C ,0.8764,oregon state,idaho,Pacific-12,Big Sky
2019,20911,Derrik Smits, C ,0.8703,valparaiso,butler,Missouri Valley,Big East
2019,46038767,Peace Ilegomah, C ,0.8700,pittsburgh,evansville,ACC,Missouri Valley
2019,80306,Nysier Brooks, C ,0.8687,cincinnati,miami,American Athletic,ACC
2019,46046582,Brady Heiman, C ,0.8678,nebraska,south dakota,Big Ten,Summit
2019,85013,Connor Vanover, C ,0.8648,california,arkansas,Pacific-12,SEC
2019,77339,Micah Potter, C ,0.8591,ohio state,wisconsin,Big Ten,Big Ten
2019,76472,Chris Vogt, C ,0.8542,northern kentucky,cincinnati,Horizon,American Athletic
2019,46035337,Kentrevious Jones, C ,0.8530,oklahoma state,NULL,Big 12,NULL
2019,94587,Felipe Haase, C ,0.8528,south carolina,mercer,SEC,Atlantic Sun
2019,94246,Gavin Bizeau, C ,0.8487,duquesne,toledo,Atlantic 10,Mid-American
2019,38328,Michael Tertsea, C ,0.8447,rhode island,NULL,Atlantic 10,NULL
2019,46045648,Solomon Ruddell, C ,0.8333,uc irvine,NULL,Big West,NULL
2019,46036471,Eliel Nsoseme, C ,0.8333,cincinnati,georgia state,American Athletic,Sun Belt
2019,83979,Khadim Gueye, C ,0.8322,akron,NULL,Mid-American,NULL
2019,45572955,Jason Cudd, C ,0.8317,south carolina,NULL,SEC,NULL
2019,79614,Miles Brookins, C ,0.8260,la salle,cal state northridge,Atlantic 10,Big West
2019,46102026,Chris Osten, C ,0.8228,NULL,NULL,NULL,NULL
2019,46085101,Branden Johnson, C ,NULL,alabama state,virginia tech,SWAC,ACC
2019,46084366,Kelvin Jones, C ,NULL,idaho state,NULL,Big Sky,NULL
2019,46051917,Marial Mading, C ,NULL,rhode island,NULL,Atlantic 10,NULL
2019,46036012,Chidozie Ndu, C ,NULL,sam houston state,NULL,Southland,NULL
2019,46083112,Dominik Olejniczak, C ,NULL,ole miss,florida state,SEC,ACC
2019,46082931,Nate Sestina, C ,NULL,bucknell,kentucky,Patriot League,SEC
2019,46056816,James Streeter, C ,NULL,washington state,NULL,Pacific-12,NULL
2019,46055000,Javan White, C ,NULL,clemson,umkc,ACC,WAC
