Year,ID,Player,POS,Rating,Team_Old,Team_New,Conference_Old,Conference_New
2020,49440,Robert Brown, SF ,0.7857,new mexico state,NULL,WAC,NULL
2020,46035930,Reed Farley, SF ,0.7667,harvard,NULL,Ivy,NULL
2020,46049140,Riley Abercrombie, SF ,NULL,boise state,rice,Mountain West,Conference USA
2020,46100479,Warith Alatishe, SF ,NULL,nicholls state,oregon state,Southland,Pacific-12
2020,82021,Galen Alexander, SF ,NULL,georgetown,texas southern,Big East,SWAC
2020,46035747,Robert Allen, PF ,NULL,samford,ole miss,Southern,SEC
2020,46100478,Bernie Andre, SF ,NULL,northern arizona,vermont,Big Sky,America East
2020,46101188,Christian Anigwe, PF ,NULL,san jose state,uc davis,Mountain West,Big West
2020,94216,E.J. Anosike, SF ,NULL,sacred heart,tennessee,Northeast,SEC
2020,46044993,Destin Barnes, SF ,NULL,jacksonville,uc santa barbara,Atlantic Sun,Big West
2020,46100413,Jordan Bell, PF ,NULL,pacific,NULL,West Coast,NULL
2020,46101262,Chudier Bile, SF ,NULL,northwestern state,georgetown,Southland,Big East
2020,46100270,Maxime Boursiquot, SF ,NULL,northeastern,NULL,CAA,NULL
2020,46041813,Braden Burke, PF ,NULL,michigan state,central michigan,Big Ten,Mid-American
2020,46054156,Marvin Cannon, SF ,NULL,washington state,charlotte,Pacific-12,Conference USA
2020,46081987,Robert Carpenter, SF ,NULL,saint bonaventure,NULL,Atlantic 10,NULL
2020,46054954,Sy Chatman, PF ,NULL,massachusetts,illinois state,Atlantic 10,Missouri Valley
2020,46054560,Courtese Cooper, PF ,NULL,lsu,southern utah,SEC,Big Sky
2020,46054506,Hunter Dean, PF ,NULL,southern mississippi,george washington,Conference USA,Atlantic 10
2020,91693,Jake DesJardins, SF ,NULL,arizona,NULL,Pacific-12,NULL
2020,86971,Boubacar Diakite, SF ,NULL,weber state,NULL,Big Sky,NULL
2020,46048753,Kaosi Ezeagu, PF ,NULL,utep,kansas state,Conference USA,Big 12
2020,79303,LJ Figueroa, SF ,NULL,saint johns,oregon,Big East,Pacific-12
2020,46055859,Myron Gardner, SF ,NULL,georgetown,NULL,Big East,NULL
2020,46100357,Amir Gholizadeh, SF ,NULL,chicago state,NULL,WAC,NULL
2020,46040308,Leon Goldsborough, SF ,NULL,winthrop,NULL,Big South,NULL
2020,46101546,Kayo Goncalves, PF ,NULL,south alabama,NULL,Sun Belt,NULL
2020,46100550,Chevez Goodwin, PF ,NULL,wofford,usc,Southern,Pacific-12
2020,46035487,Myles Hanson, SF ,NULL,xavier,NULL,Big East,NULL
2020,46083324,Cory Hightower, PF ,NULL,presbyterian,western carolina,Big South,Southern
2020,94262,Christian Hinckson, SF ,NULL,manhattan,binghamton,MAAC,America East
2020,46045866,Casdon Jardine, SF ,NULL,utah valley,hawaii,WAC,Big West
2020,46044205,Brandon Johnson, PF ,NULL,western michigan,minnesota,Mid-American,Big Ten
2020,46100179,Chereef Knox, SF ,NULL,saint josephs,coppin state,Atlantic 10,MEAC
2020,46076809,Trevion Lamar, SF ,NULL,georgia southern,NULL,Sun Belt,NULL
2020,46100283,Greg Lee, PF ,NULL,cal state bakersfield,NULL,WAC,NULL
2020,46100981,Marten Linssen, PF ,NULL,uncw,saint louis,CAA,Atlantic 10
2020,46044179,J.J. Matthews, PF ,NULL,arkansas state,NULL,Sun Belt,NULL
2020,46102091,Marquis Moore, SF ,NULL,detroit,southern utah,Horizon,Big Sky
2020,46102158,David Nzekwesi, PF ,NULL,denver,weber state,Summit,Big Sky
2020,93909,Prince Oduro, PF ,NULL,mississippi state,south florida,SEC,American Athletic
2020,45572465,Mezie Offurum, SF ,NULL,george washington,mount st marys,Atlantic 10,Northeast
2020,46103036,Pauly Paulicap, PF ,NULL,manhattan,depaul,MAAC,Big East
2020,46049779,Trevelin Queen, SF ,NULL,western kentucky,new mexico state,Conference USA,WAC
2020,87267,Frederick Scott, SF ,NULL,rider,boston college,MAAC,ACC
2020,86539,Tirus Smith, PF ,NULL,louisiana,mvsu,Sun Belt,SWAC
2020,46101300,Nate Springs, PF ,NULL,ohio,kennesaw state,Mid-American,Atlantic Sun
2020,46049191,Trevon Taylor, SF ,NULL,wyoming,james madison,Mountain West,CAA
2020,46035345,Mark Tikhonenko, SF ,NULL,sam houston state,chattanooga,Southland,Southern
2020,46100551,Sage Tolbert, PF ,NULL,semo,temple,Ohio Valley,American Athletic
2020,93322,Joshua Tomaic, PF ,NULL,maryland,san diego state,Big Ten,Mountain West
2020,46101115,Jacob Toppin, SF ,NULL,rhode island,kentucky,Atlantic 10,SEC
2020,46100993,Benjamin Uloko, PF ,NULL,houston baptist,NULL,Southland,NULL
2020,83746,DeAndre Williams, PF ,NULL,evansville,memphis,Missouri Valley,American Athletic
2020,46035341,Dwight Wilson, SF ,NULL,james madison,ohio,CAA,Mid-American
2020,46035706,Horace Wyatt, SF ,NULL,arkansas little rock,NULL,Sun Belt,NULL
2020,94248,Francis Okoro, C ,0.9808,oregon,saint louis,Pacific-12,Atlantic 10
2020,88154,Makhi Mitchell, C ,0.9731,maryland,rhode island,Big Ten,Atlantic 10
2020,75322,Romello White, C ,0.9700,arizona state,ole miss,Pacific-12,SEC
2020,28950,M.J. Cage, C ,0.9447,pepperdine,NULL,West Coast,NULL
2020,46041639,Colin Castleton, C ,0.9371,michigan,florida,Big Ten,SEC
2020,46035620,Bryan Penn-Johnson, C ,0.9139,washington,lsu,Pacific-12,SEC
2020,46056377,Joshua Morgan, C ,0.9114,long beach state,usc,Big West,Pacific-12
2020,46038430,Raymond Hawkins, C ,0.8978,alabama,long beach state,SEC,Big West
2020,86980,Joel Mensah, C ,0.8935,san diego state,NULL,Mountain West,NULL
2020,46042536,Morris Udeze, C ,0.8899,wichita state,NULL,American Athletic,NULL
2020,94237,Jared Jones, C ,0.8860,northwestern,middle tennessee state,Big Ten,Conference USA
2020,46045774,Matthew Van Komen, C ,0.8850,utah,st marys,Pacific-12,West Coast
2020,94491,Chukwuebuka Akabueze, C ,0.8837,alabama birmingham,NULL,Conference USA,NULL
2020,94256,Russell Barlow, C ,0.8817,tcu,NULL,Big 12,NULL
2020,46047842,Rodney Howard, C ,0.8798,georgia,georgia tech,SEC,ACC
2020,46036028,Majur Majak, C ,0.8787,saint peters,NULL,MAAC,NULL
2020,45573325,Olivier Sarr, C ,0.8752,wake forest,kentucky,ACC,SEC
2020,45573129,Javian Davis, C ,0.8744,alabama,mississippi state,SEC,SEC
2020,87328,Justyn Hamilton, C ,0.8655,temple,kent state,American Athletic,Mid-American
2020,91452,Galin Smith, C ,0.8644,alabama,maryland,SEC,Big Ten
2020,45573296,Deshawn Thomas, C ,0.8628,lsu,coastal carolina,SEC,Sun Belt
2020,46059187,Russel Tchewa, C ,0.8628,texas tech,south florida,Big 12,American Athletic
2020,80166,Gorjok Gak, C ,0.8575,florida,NULL,SEC,NULL
2020,46035617,Matt Haarms, C ,0.8530,purdue,byu,Big Ten,West Coast
2020,84986,Darnell Brodie, C ,0.8517,seton hall,drake,Big East,Missouri Valley
2020,46101337,Theo Akwuba, C ,NULL,portland,louisiana,West Coast,Sun Belt
2020,46103511,Noah Bigirumwami, C ,NULL,chicago state,NULL,WAC,NULL
2020,46100886,Mark Gasperini, C ,NULL,american,massachusetts,Patriot League,Atlantic 10
2020,46100787,James Karnik, C ,NULL,lehigh,boston college,Patriot League,ACC
2020,46100222,Mattias Markusson, C ,NULL,NULL,NULL,NULL,NULL
2020,46100538,Brendan Medley-Bacon, C ,NULL,coppin state,virginia commonwealth,MEAC,Atlantic 10
2020,46049538,Jeffrey Otchere, C ,NULL,stony brook,utrgv,America East,WAC
2020,46100934,Liam Robbins, C ,NULL,drake,minnesota,Missouri Valley,Big Ten
2020,46100518,Patrick Tape, C ,NULL,columbia,duke,Ivy,ACC
